i	k	etaik
0	0	0.000000
0	1	1.000000
0	2	0.000000
1	0	0.680025
1	1	0.319974
1	2	0.000001
2	0	1.000000
2	1	0.000000
2	2	0.000000
3	0	0.680026
3	1	0.319973
3	2	0.000000
4	0	0.525305
4	1	0.474694
4	2	0.000001
5	0	0.409639
5	1	0.000000
5	2	0.590361
6	0	0.525305
6	1	0.474694
6	2	0.000001
7	0	0.525305
7	1	0.474694
7	2	0.000001
8	0	1.000000
8	1	0.000000
8	2	0.000000
9	0	0.000000
9	1	1.000000
9	2	0.000000
10	0	0.332056
10	1	0.667937
10	2	0.000007
11	0	0.332065
11	1	0.667932
11	2	0.000003
12	0	0.332060
12	1	0.667934
12	2	0.000005
13	0	0.332063
13	1	0.667933
13	2	0.000004
14	0	1.000000
14	1	0.000000
14	2	0.000000
15	0	0.332070
15	1	0.667929
15	2	0.000001
16	0	0.000000
16	1	1.000000
16	2	0.000000
17	0	1.000000
17	1	0.000000
17	2	0.000000
18	0	0.332063
18	1	0.667933
18	2	0.000004
19	0	0.525304
19	1	0.474695
19	2	0.000001
20	0	0.690451
20	1	0.309548
20	2	0.000001
21	0	1.000000
21	1	0.000000
21	2	0.000000
22	0	0.368640
22	1	0.631360
22	2	0.000000
23	0	1.000000
23	1	0.000000
23	2	0.000000
24	0	0.043707
24	1	0.449009
24	2	0.507284
25	0	1.000000
25	1	0.000000
25	2	0.000000
26	0	0.536449
26	1	0.463551
26	2	0.000000
27	0	0.690451
27	1	0.309548
27	2	0.000001
28	0	0.690452
28	1	0.309548
28	2	0.000001
29	0	0.690451
29	1	0.309548
29	2	0.000001
30	0	0.773955
30	1	0.226045
30	2	0.000000
31	0	0.000000
31	1	0.590488
31	2	0.409512
32	0	0.525305
32	1	0.474694
32	2	0.000001
33	0	0.693040
33	1	0.306960
33	2	0.000000
34	0	0.411914
34	1	0.588086
34	2	0.000000
35	0	0.000000
35	1	1.000000
35	2	0.000000
36	0	0.999999
36	1	0.000000
36	2	0.000001
37	0	0.517019
37	1	0.482981
37	2	0.000000
38	0	0.517024
38	1	0.482976
38	2	0.000000
39	0	0.999999
39	1	0.000000
39	2	0.000001
40	0	0.000000
40	1	0.000000
40	2	1.000000
41	0	0.000000
41	1	0.000000
41	2	1.000000
42	0	0.000000
42	1	0.000000
42	2	1.000000
43	0	0.000000
43	1	0.000000
43	2	1.000000
44	0	0.000000
44	1	0.000000
44	2	1.000000
45	0	0.000000
45	1	0.000000
45	2	1.000000
46	0	0.000000
46	1	0.000000
46	2	1.000000
47	0	0.000000
47	1	0.000000
47	2	1.000000
48	0	0.000000
48	1	0.000000
48	2	1.000000
49	0	0.000000
49	1	0.000000
49	2	1.000000

