k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.000000
0	1	1	1.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.012347
0	3	1	0.987653
0	4	0	1.000000
0	4	1	0.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.024370
0	9	1	0.975630
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.000000
0	11	1	1.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	0.975299
0	13	1	0.024701
0	14	0	1.000000
0	14	1	0.000000
0	15	0	0.726818
0	15	1	0.273182
0	16	0	0.000000
0	16	1	1.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	0.925827
0	19	1	0.074173
0	20	0	1.000000
0	20	1	0.000000
0	21	0	1.000000
0	21	1	0.000000
0	22	0	0.285690
0	22	1	0.714310
0	23	0	1.000000
0	23	1	0.000000
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.024701
0	25	1	0.975299
0	26	0	0.000000
0	26	1	1.000000
0	27	0	1.000000
0	27	1	0.000000
0	28	0	0.000000
0	28	1	1.000000
0	29	0	0.714310
0	29	1	0.285690
0	30	0	0.000000
0	30	1	1.000000
0	31	0	0.000000
0	31	1	1.000000
0	32	0	0.714310
0	32	1	0.285690
0	33	0	1.000000
0	33	1	0.000000
0	34	0	0.173434
0	34	1	0.826566
0	35	0	0.000000
0	35	1	1.000000
0	36	0	1.000000
0	36	1	0.000000
0	37	0	0.000000
0	37	1	1.000000
0	38	0	0.000000
0	38	1	1.000000
0	39	0	1.000000
0	39	1	0.000000
0	40	0	1.000000
0	40	1	0.000000
0	41	0	0.710117
0	41	1	0.289883
0	42	0	0.000000
0	42	1	1.000000
0	43	0	0.000000
0	43	1	1.000000
0	44	0	0.000000
0	44	1	1.000000
0	45	0	1.000000
0	45	1	0.000000
0	46	0	0.000000
0	46	1	1.000000
0	47	0	0.987653
0	47	1	0.012347
0	48	0	1.000000
0	48	1	0.000000
0	49	0	0.161002
0	49	1	0.838998
0	50	0	1.000000
0	50	1	0.000000
0	51	0	1.000000
0	51	1	0.000000
1	0	0	0.084132
1	0	1	0.915868
1	1	0	0.185362
1	1	1	0.814638
1	2	0	0.000000
1	2	1	1.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.000000
1	6	1	1.000000
1	7	0	0.033630
1	7	1	0.966370
1	8	0	0.890590
1	8	1	0.109410
1	9	0	0.534203
1	9	1	0.465797
1	10	0	0.033630
1	10	1	0.966370
1	11	0	0.025220
1	11	1	0.974780
1	12	0	0.941128
1	12	1	0.058872
1	13	0	1.000000
1	13	1	0.000000
1	14	0	0.000000
1	14	1	1.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.025220
1	16	1	0.974780
1	17	0	1.000000
1	17	1	0.000000
1	18	0	0.126272
1	18	1	0.873728
1	19	0	1.000000
1	19	1	0.000000
1	20	0	0.983189
1	20	1	0.016811
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.000000
1	23	1	1.000000
1	24	0	0.016811
1	24	1	0.983189
1	25	0	0.000000
1	25	1	1.000000
1	26	0	1.000000
1	26	1	0.000000
1	27	0	0.000000
1	27	1	1.000000
1	28	0	0.084132
1	28	1	0.915868
1	29	0	1.000000
1	29	1	0.000000
1	30	0	1.000000
1	30	1	0.000000
1	31	0	0.126272
1	31	1	0.873728
1	32	0	1.000000
1	32	1	0.000000
1	33	0	0.814638
1	33	1	0.185362
1	34	0	0.000000
1	34	1	1.000000
1	35	0	0.466509
1	35	1	0.533491
1	36	0	0.000000
1	36	1	1.000000
1	37	0	1.000000
1	37	1	0.000000
1	38	0	1.000000
1	38	1	0.000000
1	39	0	0.000000
1	39	1	1.000000
1	40	0	0.974780
1	40	1	0.025220
1	41	0	0.000000
1	41	1	1.000000
1	42	0	0.185362
1	42	1	0.814638
1	43	0	1.000000
1	43	1	0.000000
1	44	0	1.000000
1	44	1	0.000000
1	45	0	0.000000
1	45	1	1.000000
1	46	0	1.000000
1	46	1	0.000000
1	47	0	1.000000
1	47	1	0.000000
1	48	0	0.000000
1	48	1	1.000000
1	49	0	0.000000
1	49	1	1.000000
1	50	0	0.949544
1	50	1	0.050456
1	51	0	0.991595
1	51	1	0.008405

