k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.981437
0	1	1	0.018563
0	2	0	0.012375
0	2	1	0.987625
0	3	0	0.715705
0	3	1	0.284295
0	4	0	0.284295
0	4	1	0.715705
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.993813
0	7	1	0.006187
0	8	0	0.284295
0	8	1	0.715705
0	9	0	0.987625
0	9	1	0.012375
0	10	0	0.427895
0	10	1	0.572105
0	11	0	0.714996
0	11	1	0.285004
0	12	0	0.993813
0	12	1	0.006187
0	13	0	0.123810
0	13	1	0.876190
0	14	0	0.284295
0	14	1	0.715705
0	15	0	0.981437
0	15	1	0.018563
0	16	0	0.000000
0	16	1	1.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.993813
0	18	1	0.006187
0	19	0	0.012375
0	19	1	0.987625
0	20	0	0.981437
0	20	1	0.018563
0	21	0	0.993813
0	21	1	0.006187
0	22	0	1.000000
0	22	1	0.000000
0	23	0	0.000000
0	23	1	1.000000
0	24	0	0.043318
0	24	1	0.956682
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.086652
0	26	1	0.913348
0	27	0	0.000000
0	27	1	1.000000
0	28	0	0.123539
0	28	1	0.876461
0	29	0	0.572105
0	29	1	0.427895
0	30	0	0.000000
0	30	1	1.000000
0	31	0	0.000000
0	31	1	1.000000
0	32	0	0.284295
0	32	1	0.715705
0	33	0	1.000000
0	33	1	0.000000
0	34	0	0.285004
0	34	1	0.714996
0	35	0	0.987625
0	35	1	0.012375
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.000000
1	6	1	1.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.000000
1	14	1	1.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	1.000000
1	17	1	0.000000
1	18	0	1.000000
1	18	1	0.000000
1	19	0	0.000000
1	19	1	1.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	1.000000
1	21	1	0.000000
1	22	0	0.000000
1	22	1	1.000000
1	23	0	1.000000
1	23	1	0.000000
1	24	0	0.000000
1	24	1	1.000000
1	25	0	1.000000
1	25	1	0.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.051061
1	27	1	0.948939
1	28	0	0.000000
1	28	1	1.000000
1	29	0	1.000000
1	29	1	0.000000
1	30	0	1.000000
1	30	1	0.000000
1	31	0	1.000000
1	31	1	0.000000
1	32	0	0.000000
1	32	1	1.000000
1	33	0	0.000000
1	33	1	1.000000
1	34	0	0.000000
1	34	1	1.000000
1	35	0	1.000000
1	35	1	0.000000

