File,BIC
SS10_replicate0_0.str.admix.K=10.out,12638.285232
SS10_replicate0_10.str.admix.K=10.out,9031.593139
SS10_replicate0_11.str.admix.K=10.out,8781.349726
SS10_replicate0_12.str.admix.K=10.out,8574.294227
SS10_replicate0_13.str.admix.K=10.out,8449.040911
SS10_replicate0_14.str.admix.K=10.out,11148.452932
SS10_replicate0_15.str.admix.K=10.out,7447.113706
SS10_replicate0_16.str.admix.K=10.out,6823.016123
SS10_replicate0_17.str.admix.K=10.out,8213.373086
SS10_replicate0_18.str.admix.K=10.out,8374.429612
SS10_replicate0_19.str.admix.K=10.out,11026.172486
SS10_replicate0_1.str.admix.K=10.out,8567.105982
SS10_replicate0_2.str.admix.K=10.out,6808.327954
SS10_replicate0_3.str.admix.K=10.out,12550.726195
SS10_replicate0_4.str.admix.K=10.out,12504.903650
SS10_replicate0_5.str.admix.K=10.out,9593.144162
SS10_replicate0_6.str.admix.K=10.out,6699.036140
SS10_replicate0_7.str.admix.K=10.out,8329.349444
SS10_replicate0_8.str.admix.K=10.out,10010.722495
SS10_replicate0_9.str.admix.K=10.out,8127.610657
SS10_replicate1_0.str.admix.K=10.out,7677.820072
SS10_replicate1_10.str.admix.K=10.out,6314.120213
SS10_replicate1_11.str.admix.K=10.out,6553.851358
SS10_replicate1_12.str.admix.K=10.out,8265.848871
SS10_replicate1_13.str.admix.K=10.out,7446.879012
SS10_replicate1_14.str.admix.K=10.out,7783.314712
SS10_replicate1_15.str.admix.K=10.out,6774.446969
SS10_replicate1_16.str.admix.K=10.out,8873.785756
SS10_replicate1_17.str.admix.K=10.out,6108.945684
SS10_replicate1_18.str.admix.K=10.out,8084.141341
SS10_replicate1_19.str.admix.K=10.out,7578.724096
SS10_replicate1_1.str.admix.K=10.out,7076.644193
SS10_replicate1_2.str.admix.K=10.out,8301.468844
SS10_replicate1_3.str.admix.K=10.out,8324.565728
SS10_replicate1_4.str.admix.K=10.out,5476.353695
SS10_replicate1_5.str.admix.K=10.out,12180.755572
SS10_replicate1_6.str.admix.K=10.out,7912.934061
SS10_replicate1_7.str.admix.K=10.out,6931.947641
SS10_replicate1_8.str.admix.K=10.out,8824.083510
SS10_replicate1_9.str.admix.K=10.out,7145.943784
SS10_replicate2_0.str.admix.K=10.out,8902.011949
SS10_replicate2_10.str.admix.K=10.out,6248.548096
SS10_replicate2_11.str.admix.K=10.out,7196.125045
SS10_replicate2_12.str.admix.K=10.out,6780.091593
SS10_replicate2_13.str.admix.K=10.out,7966.054208
SS10_replicate2_14.str.admix.K=10.out,12792.491929
SS10_replicate2_15.str.admix.K=10.out,10383.256471
SS10_replicate2_16.str.admix.K=10.out,7579.830390
SS10_replicate2_17.str.admix.K=10.out,11405.946323
