File,BIC
SS10_replicate0_0.str.admix.K=4.out,8482.584004
SS10_replicate0_10.str.admix.K=4.out,4805.868897
SS10_replicate0_11.str.admix.K=4.out,5066.818930
SS10_replicate0_12.str.admix.K=4.out,4654.492599
SS10_replicate0_13.str.admix.K=4.out,4150.688538
SS10_replicate0_14.str.admix.K=4.out,5844.384364
SS10_replicate0_15.str.admix.K=4.out,4577.928215
SS10_replicate0_16.str.admix.K=4.out,3919.465126
SS10_replicate0_17.str.admix.K=4.out,4071.762584
SS10_replicate0_18.str.admix.K=4.out,4725.604665
SS10_replicate0_19.str.admix.K=4.out,6248.187555
SS10_replicate0_1.str.admix.K=4.out,4153.679990
SS10_replicate0_2.str.admix.K=4.out,3318.563506
SS10_replicate0_3.str.admix.K=4.out,7146.501275
SS10_replicate0_4.str.admix.K=4.out,8508.906816
SS10_replicate0_5.str.admix.K=4.out,5396.401434
SS10_replicate0_6.str.admix.K=4.out,3344.128326
SS10_replicate0_7.str.admix.K=4.out,4396.022959
SS10_replicate0_8.str.admix.K=4.out,5457.183759
SS10_replicate0_9.str.admix.K=4.out,4527.012879
SS10_replicate1_0.str.admix.K=4.out,4101.997537
SS10_replicate1_10.str.admix.K=4.out,2896.243061
SS10_replicate1_11.str.admix.K=4.out,2908.095583
SS10_replicate1_12.str.admix.K=4.out,4718.397936
SS10_replicate1_13.str.admix.K=4.out,3987.269528
SS10_replicate1_14.str.admix.K=4.out,4232.582320
SS10_replicate1_15.str.admix.K=4.out,3378.222922
SS10_replicate1_16.str.admix.K=4.out,4931.396494
SS10_replicate1_17.str.admix.K=4.out,2850.083793
SS10_replicate1_18.str.admix.K=4.out,4863.519715
SS10_replicate1_19.str.admix.K=4.out,3609.868203
SS10_replicate1_1.str.admix.K=4.out,4089.651872
SS10_replicate1_2.str.admix.K=4.out,4019.715929
SS10_replicate1_3.str.admix.K=4.out,4530.388545
SS10_replicate1_4.str.admix.K=4.out,2340.633744
SS10_replicate1_5.str.admix.K=4.out,7369.646816
SS10_replicate1_6.str.admix.K=4.out,4177.500855
SS10_replicate1_7.str.admix.K=4.out,4040.525570
SS10_replicate1_8.str.admix.K=4.out,5195.364449
SS10_replicate1_9.str.admix.K=4.out,3730.262631
SS10_replicate2_0.str.admix.K=4.out,4934.512389
SS10_replicate2_10.str.admix.K=4.out,3169.989168
SS10_replicate2_11.str.admix.K=4.out,3557.477653
SS10_replicate2_12.str.admix.K=4.out,3346.502032
SS10_replicate2_13.str.admix.K=4.out,5148.738840
SS10_replicate2_14.str.admix.K=4.out,7546.775621
SS10_replicate2_15.str.admix.K=4.out,6664.137913
SS10_replicate2_16.str.admix.K=4.out,4257.913296
SS10_replicate2_17.str.admix.K=4.out,5381.625649
SS10_replicate2_18.str.admix.K=4.out,4381.886063
SS10_replicate2_19.str.admix.K=4.out,3882.155568
SS10_replicate2_1.str.admix.K=4.out,4509.336690
SS10_replicate2_2.str.admix.K=4.out,3767.687983
SS10_replicate2_3.str.admix.K=4.out,4510.895664
SS10_replicate2_4.str.admix.K=4.out,4482.242605
SS10_replicate2_5.str.admix.K=4.out,3954.794605
SS10_replicate2_6.str.admix.K=4.out,3530.957782
SS10_replicate2_7.str.admix.K=4.out,6960.626253
SS10_replicate2_8.str.admix.K=4.out,2889.845916
SS10_replicate2_9.str.admix.K=4.out,2792.069322
SS10_replicate3_0.str.admix.K=4.out,4145.649759
SS10_replicate3_10.str.admix.K=4.out,6275.596466
SS10_replicate3_11.str.admix.K=4.out,6194.205780
SS10_replicate3_12.str.admix.K=4.out,4584.911393
SS10_replicate3_13.str.admix.K=4.out,4021.338714
SS10_replicate3_14.str.admix.K=4.out,4075.379397
SS10_replicate3_15.str.admix.K=4.out,4447.306436
SS10_replicate3_16.str.admix.K=4.out,4302.022240
SS10_replicate3_17.str.admix.K=4.out,3484.580866
SS10_replicate3_18.str.admix.K=4.out,4017.185524
SS10_replicate3_19.str.admix.K=4.out,7053.357856
SS10_replicate3_1.str.admix.K=4.out,3943.936595
SS10_replicate3_2.str.admix.K=4.out,3420.012562
SS10_replicate3_3.str.admix.K=4.out,4330.120490
SS10_replicate3_4.str.admix.K=4.out,5792.094508
SS10_replicate3_5.str.admix.K=4.out,5339.102356
SS10_replicate3_6.str.admix.K=4.out,4762.989144
SS10_replicate3_7.str.admix.K=4.out,4968.325794
SS10_replicate3_8.str.admix.K=4.out,5071.358214
SS10_replicate3_9.str.admix.K=4.out,3648.752708
SS10_replicate4_0.str.admix.K=4.out,3780.018106
SS10_replicate4_10.str.admix.K=4.out,4917.632222
SS10_replicate4_11.str.admix.K=4.out,4391.629294
SS10_replicate4_12.str.admix.K=4.out,4296.571163
SS10_replicate4_13.str.admix.K=4.out,3533.435179
SS10_replicate4_14.str.admix.K=4.out,3812.709229
SS10_replicate4_15.str.admix.K=4.out,3949.420174
SS10_replicate4_16.str.admix.K=4.out,4667.327322
SS10_replicate4_17.str.admix.K=4.out,3754.626849
SS10_replicate4_18.str.admix.K=4.out,5112.168993
SS10_replicate4_19.str.admix.K=4.out,4134.717003
SS10_replicate4_1.str.admix.K=4.out,5382.846128
SS10_replicate4_2.str.admix.K=4.out,3959.590345
SS10_replicate4_3.str.admix.K=4.out,5105.858482
SS10_replicate4_4.str.admix.K=4.out,6353.075806
SS10_replicate4_5.str.admix.K=4.out,6348.868458
SS10_replicate4_6.str.admix.K=4.out,3688.874587
SS10_replicate4_7.str.admix.K=4.out,3766.884392
SS10_replicate4_8.str.admix.K=4.out,3332.840246
SS10_replicate4_9.str.admix.K=4.out,3540.997155
SS10_replicate5_0.str.admix.K=4.out,3293.794854
SS10_replicate5_10.str.admix.K=4.out,5094.840869
SS10_replicate5_11.str.admix.K=4.out,3247.962070
SS10_replicate5_12.str.admix.K=4.out,4505.167462
SS10_replicate5_13.str.admix.K=4.out,3342.928167
SS10_replicate5_14.str.admix.K=4.out,5141.679910
SS10_replicate5_15.str.admix.K=4.out,3838.594103
SS10_replicate5_16.str.admix.K=4.out,3831.441929
SS10_replicate5_17.str.admix.K=4.out,5962.499606
SS10_replicate5_18.str.admix.K=4.out,8658.121199
SS10_replicate5_19.str.admix.K=4.out,4639.920489
SS10_replicate5_1.str.admix.K=4.out,2856.467352
SS10_replicate5_2.str.admix.K=4.out,3735.957841
SS10_replicate5_3.str.admix.K=4.out,4497.113213
SS10_replicate5_4.str.admix.K=4.out,7903.576194
SS10_replicate5_5.str.admix.K=4.out,3053.292616
SS10_replicate5_6.str.admix.K=4.out,3523.023771
SS10_replicate5_7.str.admix.K=4.out,3686.521070
SS10_replicate5_8.str.admix.K=4.out,3511.797751
SS10_replicate5_9.str.admix.K=4.out,5817.130371
SS10_replicate6_0.str.admix.K=4.out,4670.030837
SS10_replicate6_10.str.admix.K=4.out,4260.992539
SS10_replicate6_11.str.admix.K=4.out,3713.947092
SS10_replicate6_12.str.admix.K=4.out,2824.649425
SS10_replicate6_13.str.admix.K=4.out,3971.295832
SS10_replicate6_14.str.admix.K=4.out,6598.716127
