k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.586050
0	1	1	0.413950
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.589156
0	3	1	0.410844
0	4	0	0.973571
0	4	1	0.026429
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.619838
0	6	1	0.380162
0	7	0	0.413950
0	7	1	0.586050
0	8	0	0.586050
0	8	1	0.413950
0	9	0	0.006604
0	9	1	0.993396
0	10	0	0.586050
0	10	1	0.413950
0	11	0	0.000000
0	11	1	1.000000
0	12	0	0.006604
0	12	1	0.993396
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.586050
0	14	1	0.413950
0	15	0	0.727416
0	15	1	0.272584
0	16	0	0.000000
0	16	1	1.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.413950
0	19	1	0.586050
0	20	0	0.993396
0	20	1	0.006604
0	21	0	0.413950
0	21	1	0.586050
0	22	0	1.000000
0	22	1	0.000000
0	23	0	0.881299
0	23	1	0.118701
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.881773
0	25	1	0.118227
0	26	0	0.586050
0	26	1	0.413950
0	27	0	0.413950
0	27	1	0.586050
0	28	0	0.000000
0	28	1	1.000000
0	29	0	0.728627
0	29	1	0.271373
0	30	0	0.413950
0	30	1	0.586050
0	31	0	0.589156
0	31	1	0.410844
0	32	0	0.413950
0	32	1	0.586050
0	33	0	0.585382
0	33	1	0.414618
0	33	2	0.000000
0	34	0	0.993396
0	34	1	0.006604
0	35	0	0.000000
0	35	1	1.000000
0	36	0	0.586050
0	36	1	0.413950
0	37	0	0.413950
0	37	1	0.586050
0	38	0	1.000000
0	38	1	0.000000
0	39	0	0.105914
0	39	1	0.894086
0	40	0	0.040113
0	40	1	0.545385
0	40	2	0.414502
0	41	0	0.759583
0	41	1	0.240417
0	42	0	0.000000
0	42	1	1.000000
0	43	0	0.586050
0	43	1	0.413950
0	44	0	0.413950
0	44	1	0.586050
0	45	0	0.986789
0	45	1	0.013211
0	46	0	0.589156
0	46	1	0.410844
0	47	0	0.986789
0	47	1	0.013211
0	48	0	0.410844
0	48	1	0.589156
0	49	0	0.413950
0	49	1	0.586050
0	50	0	0.410844
0	50	1	0.589156
0	51	0	0.973571
0	51	1	0.026429
0	52	0	0.112552
0	52	1	0.887448
0	53	0	1.000000
0	53	1	0.000000
0	54	0	0.413950
0	54	1	0.586050
0	55	0	0.410844
0	55	1	0.589156
0	56	0	0.768574
0	56	1	0.231426
0	57	0	0.000000
0	57	1	1.000000
1	0	0	0.401509
1	0	1	0.598491
1	1	0	1.000000
1	1	1	0.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	1.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	0.000000
1	12	1	1.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	1.000000
1	14	1	0.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.120624
1	16	1	0.879376
1	17	0	0.041303
1	17	1	0.958697
1	18	0	0.000000
1	18	1	1.000000
1	19	0	0.000000
1	19	1	1.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.598491
1	22	1	0.401509
1	23	0	1.000000
1	23	1	0.000000
1	24	0	0.000000
1	24	1	1.000000
1	25	0	1.000000
1	25	1	0.000000
1	26	0	1.000000
1	26	1	0.000000
1	27	0	0.000000
1	27	1	1.000000
1	28	0	1.000000
1	28	1	0.000000
1	29	0	1.000000
1	29	1	0.000000
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.000000
1	31	1	1.000000
1	32	0	0.000000
1	32	1	1.000000
1	33	0	0.980184
1	33	1	0.000000
1	33	2	0.019816
1	34	0	1.000000
1	34	1	0.000000
1	35	0	0.020621
1	35	1	0.979379
1	36	0	1.000000
1	36	1	0.000000
1	37	0	0.000000
1	37	1	1.000000
1	38	0	0.000000
1	38	1	1.000000
1	39	0	0.000000
1	39	1	1.000000
1	40	0	0.000000
1	40	1	1.000000
1	40	2	0.000000
1	41	0	1.000000
1	41	1	0.000000
1	42	0	1.000000
1	42	1	0.000000
1	43	0	1.000000
1	43	1	0.000000
1	44	0	0.000000
1	44	1	1.000000
1	45	0	1.000000
1	45	1	0.000000
1	46	0	0.000000
1	46	1	1.000000
1	47	0	1.000000
1	47	1	0.000000
1	48	0	1.000000
1	48	1	0.000000
1	49	0	0.000000
1	49	1	1.000000
1	50	0	1.000000
1	50	1	0.000000
1	51	0	1.000000
1	51	1	0.000000
1	52	0	0.000000
1	52	1	1.000000
1	53	0	0.958697
1	53	1	0.041303
1	54	0	0.000000
1	54	1	1.000000
1	55	0	1.000000
1	55	1	0.000000
1	56	0	1.000000
1	56	1	0.000000
1	57	0	0.120624
1	57	1	0.879376

