File,AIC
SS10_replicate0_0.str.admix.K=5.out,6855.356459
SS10_replicate0_10.str.admix.K=5.out,3387.394196
SS10_replicate0_11.str.admix.K=5.out,3777.572270
SS10_replicate0_12.str.admix.K=5.out,3135.843779
SS10_replicate0_13.str.admix.K=5.out,2879.975647
SS10_replicate0_14.str.admix.K=5.out,4161.656500
SS10_replicate0_15.str.admix.K=5.out,3347.567072
SS10_replicate0_16.str.admix.K=5.out,2324.247447
SS10_replicate0_17.str.admix.K=5.out,2724.825767
SS10_replicate0_18.str.admix.K=5.out,3366.672908
SS10_replicate0_19.str.admix.K=5.out,4662.764259
SS10_replicate0_1.str.admix.K=5.out,2823.272801
SS10_replicate0_2.str.admix.K=5.out,2224.235933
SS10_replicate0_3.str.admix.K=5.out,5371.428137
SS10_replicate0_4.str.admix.K=5.out,5289.602559
SS10_replicate0_5.str.admix.K=5.out,3969.697365
SS10_replicate0_6.str.admix.K=5.out,2179.705345
SS10_replicate0_7.str.admix.K=5.out,2881.586113
SS10_replicate0_8.str.admix.K=5.out,4091.905137
SS10_replicate0_9.str.admix.K=5.out,3596.260897
SS10_replicate1_0.str.admix.K=5.out,2784.410746
SS10_replicate1_10.str.admix.K=5.out,1964.774055
SS10_replicate1_11.str.admix.K=5.out,1821.625285
SS10_replicate1_12.str.admix.K=5.out,3306.187582
SS10_replicate1_13.str.admix.K=5.out,2741.247712
SS10_replicate1_14.str.admix.K=5.out,2822.883871
SS10_replicate1_15.str.admix.K=5.out,2178.377051
SS10_replicate1_16.str.admix.K=5.out,3637.482905
SS10_replicate1_17.str.admix.K=5.out,1933.417152
SS10_replicate1_18.str.admix.K=5.out,2994.194141
SS10_replicate1_19.str.admix.K=5.out,2437.918941
SS10_replicate1_1.str.admix.K=5.out,2661.820608
SS10_replicate1_2.str.admix.K=5.out,2773.304666
SS10_replicate1_3.str.admix.K=5.out,3321.596698
SS10_replicate1_4.str.admix.K=5.out,1515.531941
SS10_replicate1_5.str.admix.K=5.out,4574.836550
SS10_replicate1_6.str.admix.K=5.out,2729.223281
SS10_replicate1_7.str.admix.K=5.out,2058.111725
SS10_replicate1_8.str.admix.K=5.out,3904.515616
SS10_replicate1_9.str.admix.K=5.out,2645.733971
SS10_replicate2_0.str.admix.K=5.out,2913.180979
SS10_replicate2_10.str.admix.K=5.out,2223.244848
SS10_replicate2_11.str.admix.K=5.out,2491.599514
SS10_replicate2_12.str.admix.K=5.out,2366.320764
SS10_replicate2_13.str.admix.K=5.out,3480.498910
SS10_replicate2_14.str.admix.K=5.out,5781.993590
SS10_replicate2_15.str.admix.K=5.out,4197.143514
SS10_replicate2_16.str.admix.K=5.out,2550.272470
SS10_replicate2_17.str.admix.K=5.out,3973.693148
SS10_replicate2_18.str.admix.K=5.out,2674.370924
SS10_replicate2_19.str.admix.K=5.out,2563.982257
SS10_replicate2_1.str.admix.K=5.out,3324.876161
SS10_replicate2_2.str.admix.K=5.out,2681.923861
SS10_replicate2_3.str.admix.K=5.out,3078.652924
SS10_replicate2_4.str.admix.K=5.out,3058.071579
SS10_replicate2_5.str.admix.K=5.out,2919.158786
SS10_replicate2_6.str.admix.K=5.out,1971.083711
SS10_replicate2_7.str.admix.K=5.out,5272.536836
SS10_replicate2_8.str.admix.K=5.out,1892.499284
SS10_replicate2_9.str.admix.K=5.out,1934.782491
SS10_replicate3_0.str.admix.K=5.out,2344.803838
SS10_replicate3_10.str.admix.K=5.out,4739.032115
SS10_replicate3_11.str.admix.K=5.out,4570.316412
SS10_replicate3_12.str.admix.K=5.out,2844.557782
SS10_replicate3_13.str.admix.K=5.out,2875.834150
SS10_replicate3_14.str.admix.K=5.out,2565.535172
SS10_replicate3_15.str.admix.K=5.out,3315.939314
SS10_replicate3_16.str.admix.K=5.out,2971.047591
SS10_replicate3_17.str.admix.K=5.out,2463.926611
SS10_replicate3_18.str.admix.K=5.out,2744.225219
SS10_replicate3_19.str.admix.K=5.out,5697.871284
SS10_replicate3_1.str.admix.K=5.out,2734.599267
SS10_replicate3_2.str.admix.K=5.out,2461.591046
SS10_replicate3_3.str.admix.K=5.out,3001.198767
SS10_replicate3_4.str.admix.K=5.out,4147.543512
SS10_replicate3_5.str.admix.K=5.out,3995.476987
SS10_replicate3_6.str.admix.K=5.out,2861.415193
SS10_replicate3_7.str.admix.K=5.out,3143.578172
SS10_replicate3_8.str.admix.K=5.out,3248.105415
SS10_replicate3_9.str.admix.K=5.out,2532.583770
SS10_replicate4_0.str.admix.K=5.out,2624.682083
SS10_replicate4_10.str.admix.K=5.out,3525.154190
SS10_replicate4_11.str.admix.K=5.out,3203.246301
SS10_replicate4_12.str.admix.K=5.out,2775.322557
SS10_replicate4_13.str.admix.K=5.out,2552.296093
SS10_replicate4_14.str.admix.K=5.out,2468.013093
SS10_replicate4_15.str.admix.K=5.out,2733.713831
SS10_replicate4_16.str.admix.K=5.out,3134.973246
SS10_replicate4_17.str.admix.K=5.out,2518.335118
SS10_replicate4_18.str.admix.K=5.out,3043.009362
SS10_replicate4_19.str.admix.K=5.out,3637.231052
SS10_replicate4_1.str.admix.K=5.out,4087.766711
