File,BIC
SS10_replicate0_0.str.admix.K=3.out,7942.332140
SS10_replicate0_10.str.admix.K=3.out,4310.554594
SS10_replicate0_11.str.admix.K=3.out,5537.924561
SS10_replicate0_12.str.admix.K=3.out,4161.681980
SS10_replicate0_13.str.admix.K=3.out,3610.125098
SS10_replicate0_14.str.admix.K=3.out,6836.589992
SS10_replicate0_15.str.admix.K=3.out,4631.767445
SS10_replicate0_16.str.admix.K=3.out,3324.746389
SS10_replicate0_17.str.admix.K=3.out,3461.415409
SS10_replicate0_18.str.admix.K=3.out,4611.298299
SS10_replicate0_19.str.admix.K=3.out,5684.272606
SS10_replicate0_1.str.admix.K=3.out,3403.372319
SS10_replicate0_2.str.admix.K=3.out,3056.786298
SS10_replicate0_3.str.admix.K=3.out,6849.556498
SS10_replicate0_4.str.admix.K=3.out,7779.379233
SS10_replicate0_5.str.admix.K=3.out,4910.863993
SS10_replicate0_6.str.admix.K=3.out,3394.766367
SS10_replicate0_7.str.admix.K=3.out,3698.080683
SS10_replicate0_8.str.admix.K=3.out,6311.253816
SS10_replicate0_9.str.admix.K=3.out,4267.176917
SS10_replicate1_0.str.admix.K=3.out,3751.985979
SS10_replicate1_10.str.admix.K=3.out,2651.462643
SS10_replicate1_11.str.admix.K=3.out,2452.280393
SS10_replicate1_12.str.admix.K=3.out,5551.217602
SS10_replicate1_13.str.admix.K=3.out,3989.195483
SS10_replicate1_14.str.admix.K=3.out,4214.178504
SS10_replicate1_15.str.admix.K=3.out,2972.883211
SS10_replicate1_16.str.admix.K=3.out,4951.195662
SS10_replicate1_17.str.admix.K=3.out,3231.114434
SS10_replicate1_18.str.admix.K=3.out,4578.902411
SS10_replicate1_19.str.admix.K=3.out,3580.829309
SS10_replicate1_1.str.admix.K=3.out,3994.020922
SS10_replicate1_2.str.admix.K=3.out,3776.001100
SS10_replicate1_3.str.admix.K=3.out,4420.660277
SS10_replicate1_4.str.admix.K=3.out,1984.541804
SS10_replicate1_5.str.admix.K=3.out,6390.903172
SS10_replicate1_6.str.admix.K=3.out,4715.772633
SS10_replicate1_7.str.admix.K=3.out,3622.215426
SS10_replicate1_8.str.admix.K=3.out,5116.626350
SS10_replicate1_9.str.admix.K=3.out,3326.983268
SS10_replicate2_0.str.admix.K=3.out,4195.079632
SS10_replicate2_10.str.admix.K=3.out,2783.912258
SS10_replicate2_11.str.admix.K=3.out,3802.297858
SS10_replicate2_12.str.admix.K=3.out,3229.714952
SS10_replicate2_13.str.admix.K=3.out,4525.930285
SS10_replicate2_14.str.admix.K=3.out,6831.654812
SS10_replicate2_15.str.admix.K=3.out,5822.332258
SS10_replicate2_16.str.admix.K=3.out,3334.355726
SS10_replicate2_17.str.admix.K=3.out,4651.617888
SS10_replicate2_18.str.admix.K=3.out,3645.141916
SS10_replicate2_19.str.admix.K=3.out,3306.245941
SS10_replicate2_1.str.admix.K=3.out,4038.562257
SS10_replicate2_2.str.admix.K=3.out,3619.699561
SS10_replicate2_3.str.admix.K=3.out,3948.036799
SS10_replicate2_4.str.admix.K=3.out,4483.980192
SS10_replicate2_5.str.admix.K=3.out,3898.837402
