File,AIC
SS10_replicate0_0.str.admix.K=2.out,9326.768960
SS10_replicate0_10.str.admix.K=2.out,4473.573287
SS10_replicate0_11.str.admix.K=2.out,5296.997255
SS10_replicate0_12.str.admix.K=2.out,3188.063850
SS10_replicate0_13.str.admix.K=2.out,3894.590857
SS10_replicate0_14.str.admix.K=2.out,5318.230012
SS10_replicate0_15.str.admix.K=2.out,4362.872831
SS10_replicate0_16.str.admix.K=2.out,3084.681944
SS10_replicate0_17.str.admix.K=2.out,2601.207111
SS10_replicate0_18.str.admix.K=2.out,3842.138373
SS10_replicate0_19.str.admix.K=2.out,6894.933837
SS10_replicate0_1.str.admix.K=2.out,4183.378170
SS10_replicate0_2.str.admix.K=2.out,3702.667619
SS10_replicate0_3.str.admix.K=2.out,6604.661997
SS10_replicate0_4.str.admix.K=2.out,9719.343119
SS10_replicate0_5.str.admix.K=2.out,5152.339567
SS10_replicate0_6.str.admix.K=2.out,2389.986299
SS10_replicate0_7.str.admix.K=2.out,2698.674675
SS10_replicate0_8.str.admix.K=2.out,5254.044840
SS10_replicate0_9.str.admix.K=2.out,6163.175893
SS10_replicate1_0.str.admix.K=2.out,4405.629039
SS10_replicate1_10.str.admix.K=2.out,2774.138125
SS10_replicate1_11.str.admix.K=2.out,2310.924146
SS10_replicate1_12.str.admix.K=2.out,5465.853751
SS10_replicate1_13.str.admix.K=2.out,3294.320338
SS10_replicate1_14.str.admix.K=2.out,3712.314308
SS10_replicate1_15.str.admix.K=2.out,2941.463843
SS10_replicate1_16.str.admix.K=2.out,6568.078968
SS10_replicate1_17.str.admix.K=2.out,3126.072353
SS10_replicate1_18.str.admix.K=2.out,5319.811689
SS10_replicate1_19.str.admix.K=2.out,3575.017653
SS10_replicate1_1.str.admix.K=2.out,3449.791053
SS10_replicate1_2.str.admix.K=2.out,2567.901767
SS10_replicate1_3.str.admix.K=2.out,3352.238804
SS10_replicate1_4.str.admix.K=2.out,1239.330412
SS10_replicate1_5.str.admix.K=2.out,4592.002892
SS10_replicate1_6.str.admix.K=2.out,3822.395781
SS10_replicate1_7.str.admix.K=2.out,2897.502226
SS10_replicate1_8.str.admix.K=2.out,6513.890181
SS10_replicate1_9.str.admix.K=2.out,3476.809447
SS10_replicate2_0.str.admix.K=2.out,3771.098633
SS10_replicate2_10.str.admix.K=2.out,2326.774154
SS10_replicate2_11.str.admix.K=2.out,3558.453880
SS10_replicate2_12.str.admix.K=2.out,3008.495739
SS10_replicate2_13.str.admix.K=2.out,3903.452925
SS10_replicate2_14.str.admix.K=2.out,5672.796073
SS10_replicate2_15.str.admix.K=2.out,7427.348590
SS10_replicate2_16.str.admix.K=2.out,2645.243346
SS10_replicate2_17.str.admix.K=2.out,2896.161755
SS10_replicate2_18.str.admix.K=2.out,3651.524343
SS10_replicate2_19.str.admix.K=2.out,3369.258661
SS10_replicate2_1.str.admix.K=2.out,4432.760687
SS10_replicate2_2.str.admix.K=2.out,5072.942997
SS10_replicate2_3.str.admix.K=2.out,5486.868430
SS10_replicate2_4.str.admix.K=2.out,5062.808674
SS10_replicate2_5.str.admix.K=2.out,4183.452414
SS10_replicate2_6.str.admix.K=2.out,1985.657209
SS10_replicate2_7.str.admix.K=2.out,6580.613630
SS10_replicate2_8.str.admix.K=2.out,2283.336735
SS10_replicate2_9.str.admix.K=2.out,2227.008003
