k	l	m	KLM
0	0	0	0.000000
0	0	1	0.672079
0	0	2	0.327921
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.882465
0	2	1	0.117535
0	3	0	0.465532
0	3	1	0.534468
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.818744
0	6	1	0.181256
0	7	0	0.963943
0	7	1	0.036057
0	8	0	0.000000
0	8	1	0.702703
0	8	2	0.297297
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.818744
0	11	1	0.181256
0	12	0	1.000000
0	12	1	0.000000
0	13	0	0.710266
0	13	1	0.289734
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	0.534468
0	16	1	0.465532
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.982148
0	18	1	0.017852
0	19	0	0.289734
0	19	1	0.710266
0	20	0	0.000000
0	20	1	1.000000
0	21	0	1.000000
0	21	1	0.000000
0	22	0	0.027039
0	22	1	0.972961
0	23	0	1.000000
0	23	1	0.000000
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.710266
0	25	1	0.289734
0	26	0	0.000000
0	26	1	1.000000
0	27	0	0.728674
0	27	1	0.271326
0	28	0	0.289734
0	28	1	0.710266
0	29	0	0.289734
0	29	1	0.710266
0	30	0	1.000000
0	30	1	0.000000
0	31	0	1.000000
0	31	1	0.000000
0	32	0	0.000000
0	32	1	1.000000
0	33	0	0.818744
0	33	1	0.181256
0	34	0	0.710266
0	34	1	0.289734
0	35	0	1.000000
0	35	1	0.000000
0	36	0	0.000000
0	36	1	1.000000
0	37	0	1.000000
0	37	1	0.000000
0	38	0	0.271326
0	38	1	0.728674
0	39	0	0.096217
0	39	1	0.903783
0	40	0	1.000000
0	40	1	0.000000
0	41	0	1.000000
0	41	1	0.000000
0	42	0	1.000000
0	42	1	0.000000
0	43	0	0.000000
0	43	1	1.000000
0	44	0	1.000000
0	44	1	0.000000
0	45	0	0.000000
0	45	1	1.000000
0	46	0	0.000000
0	46	1	1.000000
0	47	0	1.000000
0	47	1	0.000000
0	48	0	0.882465
0	48	1	0.117535
0	49	0	0.009008
0	49	1	0.990992
0	50	0	0.534468
0	50	1	0.465532
0	51	0	0.000000
0	51	1	1.000000
0	52	0	0.000000
0	52	1	1.000000
0	53	0	0.800475
0	53	1	0.199525
1	0	0	0.022169
1	0	1	0.977831
1	0	2	0.000000
1	1	0	0.000000
1	1	1	1.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	8	2	0.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.090274
1	10	1	0.909726
1	11	0	1.000000
1	11	1	0.000000
1	12	0	0.000000
1	12	1	1.000000
1	13	0	1.000000
1	13	1	0.000000
1	14	0	1.000000
1	14	1	0.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.011247
1	17	1	0.988753
1	18	0	0.999986
1	18	1	0.000014
1	19	0	0.000000
1	19	1	1.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.932361
1	23	1	0.067639
1	24	0	1.000000
1	24	1	0.000000
1	25	0	1.000000
1	25	1	0.000000
1	26	0	1.000000
1	26	1	0.000000
1	27	0	0.000000
1	27	1	1.000000
1	28	0	0.000000
1	28	1	1.000000
1	29	0	0.000000
1	29	1	1.000000
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.000000
1	31	1	1.000000
1	32	0	0.101609
1	32	1	0.898391
1	33	0	1.000000
1	33	1	0.000000
1	34	0	1.000000
1	34	1	0.000000
1	35	0	0.000000
1	35	1	1.000000
1	36	0	1.000000
1	36	1	0.000000
1	37	0	0.000000
1	37	1	1.000000
1	38	0	1.000000
1	38	1	0.000000
1	39	0	0.000000
1	39	1	1.000000
1	40	0	0.898391
1	40	1	0.101609
1	41	0	0.000000
1	41	1	1.000000
1	42	0	0.000000
1	42	1	1.000000
1	43	0	1.000000
1	43	1	0.000000
1	44	0	0.898391
1	44	1	0.101609
1	45	0	1.000000
1	45	1	0.000000
1	46	0	1.000000
1	46	1	0.000000
1	47	0	0.000000
1	47	1	1.000000
1	48	0	1.000000
1	48	1	0.000000
1	49	0	0.000000
1	49	1	1.000000
1	50	0	0.000000
1	50	1	1.000000
1	51	0	1.000000
1	51	1	0.000000
1	52	0	1.000000
1	52	1	0.000000
1	53	0	1.000000
1	53	1	0.000000

