File,BIC
SS10_replicate0_0.str.admix.K=6.out,9703.335150
SS10_replicate0_10.str.admix.K=6.out,6100.470586
SS10_replicate0_11.str.admix.K=6.out,6221.509338
SS10_replicate0_12.str.admix.K=6.out,5672.050411
SS10_replicate0_13.str.admix.K=6.out,5458.685502
SS10_replicate0_14.str.admix.K=6.out,7414.789574
SS10_replicate0_15.str.admix.K=6.out,4852.559858
SS10_replicate0_16.str.admix.K=6.out,4749.636672
SS10_replicate0_17.str.admix.K=6.out,5418.270173
SS10_replicate0_18.str.admix.K=6.out,5870.764574
SS10_replicate0_19.str.admix.K=6.out,7639.004440
SS10_replicate0_1.str.admix.K=6.out,5410.226203
SS10_replicate0_2.str.admix.K=6.out,4345.253622
SS10_replicate0_3.str.admix.K=6.out,8929.016986
SS10_replicate0_4.str.admix.K=6.out,8410.282143
SS10_replicate0_5.str.admix.K=6.out,6474.162266
SS10_replicate0_6.str.admix.K=6.out,4385.523266
SS10_replicate0_7.str.admix.K=6.out,5699.334108
SS10_replicate0_8.str.admix.K=6.out,6650.509135
SS10_replicate0_9.str.admix.K=6.out,6030.479275
SS10_replicate1_0.str.admix.K=6.out,5199.067090
SS10_replicate1_10.str.admix.K=6.out,3977.078653
SS10_replicate1_11.str.admix.K=6.out,4140.215856
SS10_replicate1_12.str.admix.K=6.out,5663.869544
SS10_replicate1_13.str.admix.K=6.out,4893.285625
SS10_replicate1_14.str.admix.K=6.out,5236.298219
SS10_replicate1_15.str.admix.K=6.out,4264.748865
SS10_replicate1_16.str.admix.K=6.out,6223.037008
SS10_replicate1_17.str.admix.K=6.out,4007.692713
SS10_replicate1_18.str.admix.K=6.out,6290.175391
SS10_replicate1_19.str.admix.K=6.out,4744.169951
SS10_replicate1_1.str.admix.K=6.out,4473.232736
SS10_replicate1_2.str.admix.K=6.out,5481.586670
SS10_replicate1_3.str.admix.K=6.out,5598.144794
SS10_replicate1_4.str.admix.K=6.out,3334.256288
SS10_replicate1_5.str.admix.K=6.out,8164.059748
SS10_replicate1_6.str.admix.K=6.out,5304.634378
SS10_replicate1_7.str.admix.K=6.out,4374.229796
SS10_replicate1_8.str.admix.K=6.out,6071.231868
SS10_replicate1_9.str.admix.K=6.out,4761.064336
SS10_replicate2_0.str.admix.K=6.out,6140.291075
SS10_replicate2_10.str.admix.K=6.out,3986.886093
SS10_replicate2_11.str.admix.K=6.out,4802.651255
SS10_replicate2_12.str.admix.K=6.out,4387.491782
SS10_replicate2_13.str.admix.K=6.out,5360.509189
SS10_replicate2_14.str.admix.K=6.out,9367.705505
SS10_replicate2_15.str.admix.K=6.out,7248.445377
SS10_replicate2_16.str.admix.K=6.out,5062.965312
SS10_replicate2_17.str.admix.K=6.out,7311.274899
