File,AIC
SS10_replicate0_0.str.admix.K=8.out,7013.601822
SS10_replicate0_10.str.admix.K=8.out,4116.256948
SS10_replicate0_11.str.admix.K=8.out,4423.350996
SS10_replicate0_12.str.admix.K=8.out,3826.202982
SS10_replicate0_13.str.admix.K=8.out,3755.577069
SS10_replicate0_14.str.admix.K=8.out,4867.541757
SS10_replicate0_15.str.admix.K=8.out,3313.637205
SS10_replicate0_16.str.admix.K=8.out,2641.631654
SS10_replicate0_17.str.admix.K=8.out,3484.489096
SS10_replicate0_18.str.admix.K=8.out,3926.022446
SS10_replicate0_19.str.admix.K=8.out,5548.139520
SS10_replicate0_1.str.admix.K=8.out,3651.564878
SS10_replicate0_2.str.admix.K=8.out,2902.964051
SS10_replicate0_3.str.admix.K=8.out,6188.752950
SS10_replicate0_4.str.admix.K=8.out,5959.257904
SS10_replicate0_5.str.admix.K=8.out,4613.762648
SS10_replicate0_6.str.admix.K=8.out,2836.220752
SS10_replicate0_7.str.admix.K=8.out,3646.741799
SS10_replicate0_8.str.admix.K=8.out,4964.651260
SS10_replicate0_9.str.admix.K=8.out,3770.450805
SS10_replicate1_0.str.admix.K=8.out,3525.606236
SS10_replicate1_10.str.admix.K=8.out,2627.659795
SS10_replicate1_11.str.admix.K=8.out,2572.365703
SS10_replicate1_12.str.admix.K=8.out,4020.127197
SS10_replicate1_13.str.admix.K=8.out,3175.651921
SS10_replicate1_14.str.admix.K=8.out,3460.509691
SS10_replicate1_15.str.admix.K=8.out,2804.199476
SS10_replicate1_16.str.admix.K=8.out,4353.712452
SS10_replicate1_17.str.admix.K=8.out,2546.758999
SS10_replicate1_18.str.admix.K=8.out,3481.686705
SS10_replicate1_19.str.admix.K=8.out,3182.431095
SS10_replicate1_1.str.admix.K=8.out,2956.301737
SS10_replicate1_2.str.admix.K=8.out,3448.031009
SS10_replicate1_3.str.admix.K=8.out,3916.160759
SS10_replicate1_4.str.admix.K=8.out,2166.572993
SS10_replicate1_5.str.admix.K=8.out,5632.241820
SS10_replicate1_6.str.admix.K=8.out,3396.484737
SS10_replicate1_7.str.admix.K=8.out,2796.632464
SS10_replicate1_8.str.admix.K=8.out,4189.495809
SS10_replicate1_9.str.admix.K=8.out,3272.278001
SS10_replicate2_0.str.admix.K=8.out,4085.229934
SS10_replicate2_10.str.admix.K=8.out,2578.831292
SS10_replicate2_11.str.admix.K=8.out,3065.680246
SS10_replicate2_12.str.admix.K=8.out,2922.738926
SS10_replicate2_13.str.admix.K=8.out,3698.382816
SS10_replicate2_14.str.admix.K=8.out,6473.308591
SS10_replicate2_15.str.admix.K=8.out,5205.434546
SS10_replicate2_16.str.admix.K=8.out,3183.709472
SS10_replicate2_17.str.admix.K=8.out,5000.299374
SS10_replicate2_18.str.admix.K=8.out,3461.641526
SS10_replicate2_19.str.admix.K=8.out,3465.213435
SS10_replicate2_1.str.admix.K=8.out,3840.446982
SS10_replicate2_2.str.admix.K=8.out,3167.646583
SS10_replicate2_3.str.admix.K=8.out,3960.913375
SS10_replicate2_4.str.admix.K=8.out,3483.385417
SS10_replicate2_5.str.admix.K=8.out,3585.581871
SS10_replicate2_6.str.admix.K=8.out,2585.513851
SS10_replicate2_7.str.admix.K=8.out,6315.826629
SS10_replicate2_8.str.admix.K=8.out,2462.176504
SS10_replicate2_9.str.admix.K=8.out,2524.687962
SS10_replicate3_0.str.admix.K=8.out,3355.980140
SS10_replicate3_10.str.admix.K=8.out,5765.074178
SS10_replicate3_11.str.admix.K=8.out,5902.410275
SS10_replicate3_12.str.admix.K=8.out,3351.979119
SS10_replicate3_13.str.admix.K=8.out,3671.532048
SS10_replicate3_14.str.admix.K=8.out,3160.240141
SS10_replicate3_15.str.admix.K=8.out,3792.359974
SS10_replicate3_16.str.admix.K=8.out,3618.729456
SS10_replicate3_17.str.admix.K=8.out,2870.823483
SS10_replicate3_18.str.admix.K=8.out,3182.630379
SS10_replicate3_19.str.admix.K=8.out,6243.913036
SS10_replicate3_1.str.admix.K=8.out,3462.404716
SS10_replicate3_2.str.admix.K=8.out,3151.483558
SS10_replicate3_3.str.admix.K=8.out,3958.606533
SS10_replicate3_4.str.admix.K=8.out,5106.623510
SS10_replicate3_5.str.admix.K=8.out,4809.637770
SS10_replicate3_6.str.admix.K=8.out,3594.750308
SS10_replicate3_7.str.admix.K=8.out,3511.162954
SS10_replicate3_8.str.admix.K=8.out,3750.902433
SS10_replicate3_9.str.admix.K=8.out,3407.188690
SS10_replicate4_0.str.admix.K=8.out,3076.723902
SS10_replicate4_10.str.admix.K=8.out,4300.303114
SS10_replicate4_11.str.admix.K=8.out,3809.523447
SS10_replicate4_12.str.admix.K=8.out,3471.585575
SS10_replicate4_13.str.admix.K=8.out,3353.862546
SS10_replicate4_14.str.admix.K=8.out,3294.573429
SS10_replicate4_15.str.admix.K=8.out,3264.797574
SS10_replicate4_16.str.admix.K=8.out,3733.109118
SS10_replicate4_17.str.admix.K=8.out,3314.522226
SS10_replicate4_18.str.admix.K=8.out,3979.335748
SS10_replicate4_19.str.admix.K=8.out,3580.355217
SS10_replicate4_1.str.admix.K=8.out,4552.285295
SS10_replicate4_2.str.admix.K=8.out,3066.430476
SS10_replicate4_3.str.admix.K=8.out,4340.661492
SS10_replicate4_4.str.admix.K=8.out,5755.799688
SS10_replicate4_5.str.admix.K=8.out,5946.687278
SS10_replicate4_6.str.admix.K=8.out,2820.945471
SS10_replicate4_7.str.admix.K=8.out,3160.082331
SS10_replicate4_8.str.admix.K=8.out,2819.269521
SS10_replicate4_9.str.admix.K=8.out,3371.489469
SS10_replicate5_0.str.admix.K=8.out,2848.508386
SS10_replicate5_10.str.admix.K=8.out,4129.149620
SS10_replicate5_11.str.admix.K=8.out,2747.721141
SS10_replicate5_12.str.admix.K=8.out,3831.022225
SS10_replicate5_13.str.admix.K=8.out,2434.985413
SS10_replicate5_14.str.admix.K=8.out,4392.459040
SS10_replicate5_15.str.admix.K=8.out,3331.333037
SS10_replicate5_16.str.admix.K=8.out,3302.564236
SS10_replicate5_17.str.admix.K=8.out,5041.298417
SS10_replicate5_18.str.admix.K=8.out,7825.587500
SS10_replicate5_19.str.admix.K=8.out,3292.754365
SS10_replicate5_1.str.admix.K=8.out,2389.755959
SS10_replicate5_2.str.admix.K=8.out,2761.733809
SS10_replicate5_3.str.admix.K=8.out,3667.277323
SS10_replicate5_4.str.admix.K=8.out,6589.659644
SS10_replicate5_5.str.admix.K=8.out,2645.920760
SS10_replicate5_6.str.admix.K=8.out,2909.291172
SS10_replicate5_7.str.admix.K=8.out,3032.402337
SS10_replicate5_8.str.admix.K=8.out,3206.591824
SS10_replicate5_9.str.admix.K=8.out,5314.046371
SS10_replicate6_0.str.admix.K=8.out,3747.208851
SS10_replicate6_10.str.admix.K=8.out,3809.802775
SS10_replicate6_11.str.admix.K=8.out,2651.996567
SS10_replicate6_12.str.admix.K=8.out,2383.527261
SS10_replicate6_13.str.admix.K=8.out,3418.530579
SS10_replicate6_14.str.admix.K=8.out,5756.313687
SS10_replicate6_15.str.admix.K=8.out,3032.802848
SS10_replicate6_16.str.admix.K=8.out,3691.800149
SS10_replicate6_17.str.admix.K=8.out,3673.913215
SS10_replicate6_18.str.admix.K=8.out,3956.738076
SS10_replicate6_19.str.admix.K=8.out,3274.648832
SS10_replicate6_1.str.admix.K=8.out,2704.439623
SS10_replicate6_2.str.admix.K=8.out,5973.427611
SS10_replicate6_3.str.admix.K=8.out,3481.686705
SS10_replicate6_4.str.admix.K=8.out,3165.078354
SS10_replicate6_5.str.admix.K=8.out,3609.598210
SS10_replicate6_6.str.admix.K=8.out,2884.359857
SS10_replicate6_7.str.admix.K=8.out,3533.136549
SS10_replicate6_8.str.admix.K=8.out,2755.515997
SS10_replicate6_9.str.admix.K=8.out,3633.297279
SS10_replicate7_0.str.admix.K=8.out,2494.270453
SS10_replicate7_10.str.admix.K=8.out,4988.398733
SS10_replicate7_11.str.admix.K=8.out,3409.324642
SS10_replicate7_12.str.admix.K=8.out,3351.760103
SS10_replicate7_13.str.admix.K=8.out,3135.767370
SS10_replicate7_14.str.admix.K=8.out,4616.511566
SS10_replicate7_15.str.admix.K=8.out,2577.267873
SS10_replicate7_16.str.admix.K=8.out,6352.931513
SS10_replicate7_17.str.admix.K=8.out,3800.633469
SS10_replicate7_18.str.admix.K=8.out,2633.376588
SS10_replicate7_19.str.admix.K=8.out,2823.620486
SS10_replicate7_1.str.admix.K=8.out,2849.573016
SS10_replicate7_2.str.admix.K=8.out,4579.367453
SS10_replicate7_3.str.admix.K=8.out,3253.501756
SS10_replicate7_4.str.admix.K=8.out,6006.771224
SS10_replicate7_5.str.admix.K=8.out,2876.728806
SS10_replicate7_6.str.admix.K=8.out,4417.637418
SS10_replicate7_7.str.admix.K=8.out,5921.916816
SS10_replicate7_8.str.admix.K=8.out,3339.128998
SS10_replicate7_9.str.admix.K=8.out,7868.443989
SS10_replicate8_0.str.admix.K=8.out,5642.238165
SS10_replicate8_10.str.admix.K=8.out,4830.644616
SS10_replicate8_11.str.admix.K=8.out,2690.287486
SS10_replicate8_12.str.admix.K=8.out,3473.101429
SS10_replicate8_13.str.admix.K=8.out,3570.417803
SS10_replicate8_14.str.admix.K=8.out,2487.890494
SS10_replicate8_15.str.admix.K=8.out,3339.128998
SS10_replicate8_16.str.admix.K=8.out,2981.750001
SS10_replicate8_17.str.admix.K=8.out,2874.702465
SS10_replicate8_18.str.admix.K=8.out,3429.873471
SS10_replicate8_19.str.admix.K=8.out,2960.275739
SS10_replicate8_1.str.admix.K=8.out,3136.989953
SS10_replicate8_2.str.admix.K=8.out,3078.913751
SS10_replicate8_3.str.admix.K=8.out,5205.251209
SS10_replicate8_4.str.admix.K=8.out,3745.375858
SS10_replicate8_5.str.admix.K=8.out,4404.708910
SS10_replicate8_6.str.admix.K=8.out,3519.063827
SS10_replicate8_7.str.admix.K=8.out,3371.489469
SS10_replicate8_8.str.admix.K=8.out,4158.927382
SS10_replicate8_9.str.admix.K=8.out,3617.861535
SS10_replicate9_0.str.admix.K=8.out,3330.267348
SS10_replicate9_10.str.admix.K=8.out,2999.416101
SS10_replicate9_11.str.admix.K=8.out,2875.633934
SS10_replicate9_12.str.admix.K=8.out,2895.823305
SS10_replicate9_13.str.admix.K=8.out,4125.168988
SS10_replicate9_14.str.admix.K=8.out,3834.168271
SS10_replicate9_15.str.admix.K=8.out,3000.079049
SS10_replicate9_16.str.admix.K=8.out,2985.199526
SS10_replicate9_17.str.admix.K=8.out,3407.330665
SS10_replicate9_18.str.admix.K=8.out,3536.500952
SS10_replicate9_19.str.admix.K=8.out,2682.371910
SS10_replicate9_1.str.admix.K=8.out,3163.333622
SS10_replicate9_2.str.admix.K=8.out,4359.348541
SS10_replicate9_3.str.admix.K=8.out,3375.038401
SS10_replicate9_4.str.admix.K=8.out,3160.191236
SS10_replicate9_5.str.admix.K=8.out,2754.418504
SS10_replicate9_6.str.admix.K=8.out,3278.779598
SS10_replicate9_7.str.admix.K=8.out,3397.223586
SS10_replicate9_8.str.admix.K=8.out,2947.932962
SS10_replicate9_9.str.admix.K=8.out,4412.329419
