File,BIC
SS10_replicate0_0.str.admix.K=9.out,11713.217988
SS10_replicate0_10.str.admix.K=9.out,8252.340811
SS10_replicate0_11.str.admix.K=9.out,8183.681679
SS10_replicate0_12.str.admix.K=9.out,7869.659418
SS10_replicate0_13.str.admix.K=9.out,7800.282227
SS10_replicate0_14.str.admix.K=9.out,10121.303677
SS10_replicate0_15.str.admix.K=9.out,6922.007213
SS10_replicate0_16.str.admix.K=9.out,6029.696871
SS10_replicate0_17.str.admix.K=9.out,7555.234272
SS10_replicate0_18.str.admix.K=9.out,7689.407818
SS10_replicate0_19.str.admix.K=9.out,10145.683401
SS10_replicate0_1.str.admix.K=9.out,7800.266091
SS10_replicate0_2.str.admix.K=9.out,6159.469265
SS10_replicate0_3.str.admix.K=9.out,11402.482672
SS10_replicate0_4.str.admix.K=9.out,11455.134891
SS10_replicate0_5.str.admix.K=9.out,8752.958272
SS10_replicate0_6.str.admix.K=9.out,6358.877038
SS10_replicate0_7.str.admix.K=9.out,7806.629511
SS10_replicate0_8.str.admix.K=9.out,8778.411709
SS10_replicate0_9.str.admix.K=9.out,7373.807418
SS10_replicate1_0.str.admix.K=9.out,7056.126556
SS10_replicate1_10.str.admix.K=9.out,5685.067135
SS10_replicate1_11.str.admix.K=9.out,5911.185316
SS10_replicate1_12.str.admix.K=9.out,7619.829578
SS10_replicate1_13.str.admix.K=9.out,6837.705972
SS10_replicate1_14.str.admix.K=9.out,7207.681072
SS10_replicate1_15.str.admix.K=9.out,6164.449823
SS10_replicate1_16.str.admix.K=9.out,8203.889241
SS10_replicate1_17.str.admix.K=9.out,5466.104509
SS10_replicate1_18.str.admix.K=9.out,7287.310400
SS10_replicate1_19.str.admix.K=9.out,6722.406557
SS10_replicate1_1.str.admix.K=9.out,6450.305277
SS10_replicate1_2.str.admix.K=9.out,7814.910171
SS10_replicate1_3.str.admix.K=9.out,7654.343973
SS10_replicate1_4.str.admix.K=9.out,4952.600368
SS10_replicate1_5.str.admix.K=9.out,10980.306076
SS10_replicate1_6.str.admix.K=9.out,7248.357285
SS10_replicate1_7.str.admix.K=9.out,6314.281957
SS10_replicate1_8.str.admix.K=9.out,8113.471951
SS10_replicate1_9.str.admix.K=9.out,6526.191935
SS10_replicate2_0.str.admix.K=9.out,8113.902192
SS10_replicate2_10.str.admix.K=9.out,5635.209110
SS10_replicate2_11.str.admix.K=9.out,6580.779449
SS10_replicate2_12.str.admix.K=9.out,6227.711376
SS10_replicate2_13.str.admix.K=9.out,7241.045163
SS10_replicate2_14.str.admix.K=9.out,11709.236446
SS10_replicate2_15.str.admix.K=9.out,9755.178970
SS10_replicate2_16.str.admix.K=9.out,6917.454972
SS10_replicate2_17.str.admix.K=9.out,10094.966712
SS10_replicate2_18.str.admix.K=9.out,7573.695171
SS10_replicate2_19.str.admix.K=9.out,7324.576445
SS10_replicate2_1.str.admix.K=9.out,7837.057051
SS10_replicate2_2.str.admix.K=9.out,6943.560789
SS10_replicate2_3.str.admix.K=9.out,8086.864003
SS10_replicate2_4.str.admix.K=9.out,6838.834262
SS10_replicate2_5.str.admix.K=9.out,6852.073842
SS10_replicate2_6.str.admix.K=9.out,5816.087795
SS10_replicate2_7.str.admix.K=9.out,10577.801600
SS10_replicate2_8.str.admix.K=9.out,5543.312662
SS10_replicate2_9.str.admix.K=9.out,5400.204895
SS10_replicate3_0.str.admix.K=9.out,7656.530924
SS10_replicate3_10.str.admix.K=9.out,10893.552810
SS10_replicate3_11.str.admix.K=9.out,10646.123972
SS10_replicate3_12.str.admix.K=9.out,7362.211766
SS10_replicate3_13.str.admix.K=9.out,6848.831490
SS10_replicate3_14.str.admix.K=9.out,6624.639929
SS10_replicate3_15.str.admix.K=9.out,7424.287126
SS10_replicate3_16.str.admix.K=9.out,7405.645147
SS10_replicate3_17.str.admix.K=9.out,6327.062921
SS10_replicate3_18.str.admix.K=9.out,6884.567566
SS10_replicate3_19.str.admix.K=9.out,11235.971616
SS10_replicate3_1.str.admix.K=9.out,7054.978602
SS10_replicate3_2.str.admix.K=9.out,6249.432062
SS10_replicate3_3.str.admix.K=9.out,8166.823733
SS10_replicate3_4.str.admix.K=9.out,9480.656351
SS10_replicate3_5.str.admix.K=9.out,9322.223992
SS10_replicate3_6.str.admix.K=9.out,7133.081005
SS10_replicate3_7.str.admix.K=9.out,7302.076899
SS10_replicate3_8.str.admix.K=9.out,7636.502225
SS10_replicate3_9.str.admix.K=9.out,7060.560785
SS10_replicate4_0.str.admix.K=9.out,6568.708157
SS10_replicate4_10.str.admix.K=9.out,8317.863921
SS10_replicate4_11.str.admix.K=9.out,7631.426497
SS10_replicate4_12.str.admix.K=9.out,7240.483946
SS10_replicate4_13.str.admix.K=9.out,6316.555606
SS10_replicate4_14.str.admix.K=9.out,7322.384705
SS10_replicate4_15.str.admix.K=9.out,6822.058643
SS10_replicate4_16.str.admix.K=9.out,7682.698286
SS10_replicate4_17.str.admix.K=9.out,7100.347816
SS10_replicate4_18.str.admix.K=9.out,7383.093151
SS10_replicate4_19.str.admix.K=9.out,7575.243184
SS10_replicate4_1.str.admix.K=9.out,8756.499969
SS10_replicate4_2.str.admix.K=9.out,6452.526204
SS10_replicate4_3.str.admix.K=9.out,7880.783629
SS10_replicate4_4.str.admix.K=9.out,11439.141699
SS10_replicate4_5.str.admix.K=9.out,9400.227016
SS10_replicate4_6.str.admix.K=9.out,6309.650634
SS10_replicate4_7.str.admix.K=9.out,6693.407341
SS10_replicate4_8.str.admix.K=9.out,6371.297368
SS10_replicate4_9.str.admix.K=9.out,6714.963019
SS10_replicate5_0.str.admix.K=9.out,6110.400891
SS10_replicate5_10.str.admix.K=9.out,8342.096305
SS10_replicate5_11.str.admix.K=9.out,5992.297743
SS10_replicate5_12.str.admix.K=9.out,7590.793772
SS10_replicate5_13.str.admix.K=9.out,5430.978211
SS10_replicate5_14.str.admix.K=9.out,8314.861058
SS10_replicate5_15.str.admix.K=9.out,7084.647297
SS10_replicate5_16.str.admix.K=9.out,6528.705966
SS10_replicate5_17.str.admix.K=9.out,9259.728032
SS10_replicate5_18.str.admix.K=9.out,13689.334640
SS10_replicate5_19.str.admix.K=9.out,6728.624435
SS10_replicate5_1.str.admix.K=9.out,5702.001652
SS10_replicate5_2.str.admix.K=9.out,6016.934588
SS10_replicate5_3.str.admix.K=9.out,7244.261071
SS10_replicate5_4.str.admix.K=9.out,11819.935201
SS10_replicate5_5.str.admix.K=9.out,5859.071163
SS10_replicate5_6.str.admix.K=9.out,6286.286366
SS10_replicate5_7.str.admix.K=9.out,6389.604592
SS10_replicate5_8.str.admix.K=9.out,6782.049085
SS10_replicate5_9.str.admix.K=9.out,9860.316785
SS10_replicate6_0.str.admix.K=9.out,7465.948336
SS10_replicate6_10.str.admix.K=9.out,7506.004336
SS10_replicate6_11.str.admix.K=9.out,5808.673033
SS10_replicate6_12.str.admix.K=9.out,5569.957709
SS10_replicate6_13.str.admix.K=9.out,6688.394168
SS10_replicate6_14.str.admix.K=9.out,10676.212072
SS10_replicate6_15.str.admix.K=9.out,7275.578871
SS10_replicate6_16.str.admix.K=9.out,7748.660695
SS10_replicate6_17.str.admix.K=9.out,7142.216254
SS10_replicate6_18.str.admix.K=9.out,7744.748951
SS10_replicate6_19.str.admix.K=9.out,7013.290057
SS10_replicate6_1.str.admix.K=9.out,5957.425255
SS10_replicate6_2.str.admix.K=9.out,10520.243543
SS10_replicate6_3.str.admix.K=9.out,7287.310400
SS10_replicate6_4.str.admix.K=9.out,6749.855239
SS10_replicate6_5.str.admix.K=9.out,7419.258421
SS10_replicate6_6.str.admix.K=9.out,6675.476064
SS10_replicate6_7.str.admix.K=9.out,6821.166768
SS10_replicate6_8.str.admix.K=9.out,5891.328590
SS10_replicate6_9.str.admix.K=9.out,7479.339930
SS10_replicate7_0.str.admix.K=9.out,5720.836960
SS10_replicate7_10.str.admix.K=9.out,9095.955661
SS10_replicate7_11.str.admix.K=9.out,6879.547352
SS10_replicate7_12.str.admix.K=9.out,6995.634027
SS10_replicate7_13.str.admix.K=9.out,6398.827903
SS10_replicate7_14.str.admix.K=9.out,8861.750417
SS10_replicate7_15.str.admix.K=9.out,5512.996789
SS10_replicate7_16.str.admix.K=9.out,10719.479820
SS10_replicate7_17.str.admix.K=9.out,7503.481617
SS10_replicate7_18.str.admix.K=9.out,5707.569464
SS10_replicate7_19.str.admix.K=9.out,6170.797436
SS10_replicate7_1.str.admix.K=9.out,6233.342828
SS10_replicate7_2.str.admix.K=9.out,9592.846242
SS10_replicate7_3.str.admix.K=9.out,7254.279864
SS10_replicate7_4.str.admix.K=9.out,10271.814831
SS10_replicate7_5.str.admix.K=9.out,6343.491372
SS10_replicate7_6.str.admix.K=9.out,7881.162816
SS10_replicate7_7.str.admix.K=9.out,10827.062823
SS10_replicate7_8.str.admix.K=9.out,6567.793659
SS10_replicate7_9.str.admix.K=9.out,13721.507576
SS10_replicate8_0.str.admix.K=9.out,10118.477339
SS10_replicate8_10.str.admix.K=9.out,9523.524744
SS10_replicate8_11.str.admix.K=9.out,5869.154053
SS10_replicate8_12.str.admix.K=9.out,6722.919387
SS10_replicate8_13.str.admix.K=9.out,6582.885475
SS10_replicate8_14.str.admix.K=9.out,5697.644869
SS10_replicate8_15.str.admix.K=9.out,6567.793659
SS10_replicate8_16.str.admix.K=9.out,6427.267406
SS10_replicate8_17.str.admix.K=9.out,6018.587367
SS10_replicate8_18.str.admix.K=9.out,6877.666531
SS10_replicate8_19.str.admix.K=9.out,6402.518688
SS10_replicate8_1.str.admix.K=9.out,6567.980873
SS10_replicate8_2.str.admix.K=9.out,6478.840637
SS10_replicate8_3.str.admix.K=9.out,10425.682642
SS10_replicate8_4.str.admix.K=9.out,7453.710723
SS10_replicate8_5.str.admix.K=9.out,8435.801264
SS10_replicate8_6.str.admix.K=9.out,7460.339696
SS10_replicate8_7.str.admix.K=9.out,6714.963019
SS10_replicate8_8.str.admix.K=9.out,7869.055830
SS10_replicate8_9.str.admix.K=9.out,7275.229915
SS10_replicate9_0.str.admix.K=9.out,6915.063547
SS10_replicate9_10.str.admix.K=9.out,6581.705097
SS10_replicate9_11.str.admix.K=9.out,6882.569730
SS10_replicate9_12.str.admix.K=9.out,6495.673094
SS10_replicate9_13.str.admix.K=9.out,7832.551783
SS10_replicate9_14.str.admix.K=9.out,7651.059152
SS10_replicate9_15.str.admix.K=9.out,6436.530640
SS10_replicate9_16.str.admix.K=9.out,6224.340184
SS10_replicate9_17.str.admix.K=9.out,6996.947163
SS10_replicate9_18.str.admix.K=9.out,7555.143267
SS10_replicate9_19.str.admix.K=9.out,5954.194068
SS10_replicate9_1.str.admix.K=9.out,6659.926470
SS10_replicate9_2.str.admix.K=9.out,8603.371654
SS10_replicate9_3.str.admix.K=9.out,7270.518525
SS10_replicate9_4.str.admix.K=9.out,6552.572633
SS10_replicate9_5.str.admix.K=9.out,6278.404930
SS10_replicate9_6.str.admix.K=9.out,7099.552818
SS10_replicate9_7.str.admix.K=9.out,6693.998907
SS10_replicate9_8.str.admix.K=9.out,6274.043857
SS10_replicate9_9.str.admix.K=9.out,9261.972867
