k	l	m	KLM
0	0	0	0.995000
0	0	1	0.005000
0	1	0	0.810000
0	1	1	0.190000
0	2	0	0.700000
0	2	1	0.300000
0	3	0	0.230000
0	3	1	0.770000
0	4	0	0.865000
0	4	1	0.135000
0	5	0	0.210000
0	5	1	0.790000
0	6	0	0.090000
0	6	1	0.910000
0	7	0	0.700000
0	7	1	0.300000
0	8	0	0.770000
0	8	1	0.230000
0	9	0	0.300000
0	9	1	0.700000
0	10	0	0.960000
0	10	1	0.040000
0	11	0	0.770000
0	11	1	0.230000
0	12	0	0.025000
0	12	1	0.975000
0	13	0	0.300000
0	13	1	0.700000
0	14	0	0.300000
0	14	1	0.700000
0	15	0	0.790000
0	15	1	0.210000
0	16	0	0.700000
0	16	1	0.300000
0	17	0	0.090000
0	17	1	0.910000
0	18	0	0.300000
0	18	1	0.700000
0	19	0	0.090000
0	19	1	0.910000
0	20	0	0.470000
0	20	1	0.530000
0	21	0	0.700000
0	21	1	0.300000
0	22	0	0.005000
0	22	1	0.995000
0	23	0	0.115000
0	23	1	0.885000
0	24	0	0.700000
0	24	1	0.300000
0	25	0	0.035000
0	25	1	0.965000
0	26	0	0.770000
0	26	1	0.230000
0	27	0	0.230000
0	27	1	0.770000
0	28	0	0.300000
0	28	1	0.700000
0	29	0	0.950000
0	29	1	0.050000
0	30	0	0.240000
0	30	1	0.760000
0	31	0	0.300000
0	31	1	0.700000
0	32	0	0.530000
0	32	1	0.470000
0	33	0	0.700000
0	33	1	0.300000
0	34	0	0.300000
0	34	1	0.700000
0	35	0	0.020000
0	35	1	0.980000
0	36	0	0.300000
0	36	1	0.700000
0	37	0	0.985000
0	37	1	0.015000
0	38	0	0.700000
0	38	1	0.300000
0	39	0	0.070000
0	39	1	0.930000
0	40	0	0.300000
0	40	1	0.700000
0	41	0	0.960000
0	41	1	0.040000
0	42	0	0.700000
0	42	1	0.300000
0	43	0	0.030000
0	43	1	0.970000
0	44	0	0.990000
0	44	1	0.010000
0	45	0	0.300000
0	45	1	0.700000
0	46	0	0.790000
0	46	1	0.210000
0	47	0	0.035000
0	47	1	0.965000

