i	k	etaik
0	0	0.000009
0	1	0.000000
0	2	0.000000
0	3	0.999991
0	4	0.000000
1	0	0.000009
1	1	0.000000
1	2	0.000000
1	3	0.999991
1	4	0.000000
2	0	0.000010
2	1	0.000000
2	2	0.000000
2	3	0.999990
2	4	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	1.000000
3	4	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	1.000000
4	4	0.000000
5	0	0.000009
5	1	0.000000
5	2	0.000000
5	3	0.999991
5	4	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	1.000000
6	4	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	1.000000
7	4	0.000000
8	0	0.000009
8	1	0.000000
8	2	0.000000
8	3	0.999991
8	4	0.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	1.000000
9	4	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	1.000000
10	4	0.000000
11	0	0.079305
11	1	0.500605
11	2	0.000000
11	3	0.420091
11	4	0.000000
12	0	0.000015
12	1	0.000000
12	2	0.000000
12	3	0.999985
12	4	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	1.000000
13	4	0.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	1.000000
14	4	0.000000
15	0	0.000000
15	1	0.000000
15	2	0.000000
15	3	1.000000
15	4	0.000000
16	0	0.000000
16	1	0.000000
16	2	0.000000
16	3	1.000000
16	4	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.000000
17	3	1.000000
17	4	0.000000
18	0	0.000011
18	1	0.000000
18	2	0.000000
18	3	0.999989
18	4	0.000000
19	0	0.000008
19	1	0.525134
19	2	0.000000
19	3	0.474858
19	4	0.000000
20	0	0.000473
20	1	0.452981
20	2	0.000000
20	3	0.546546
20	4	0.000000
21	0	0.000000
21	1	0.000000
21	2	0.000000
21	3	1.000000
21	4	0.000000
22	0	0.432418
22	1	0.000009
22	2	0.000000
22	3	0.567574
22	4	0.000000
23	0	0.000386
23	1	0.453042
23	2	0.000000
23	3	0.546571
23	4	0.000000
24	0	0.000006
24	1	0.999994
24	2	0.000000
24	3	0.000000
24	4	0.000000
25	0	0.000434
25	1	0.453009
25	2	0.000000
25	3	0.546557
25	4	0.000000
26	0	0.000006
26	1	0.999994
26	2	0.000000
26	3	0.000000
26	4	0.000000
27	0	0.000007
27	1	0.999993
27	2	0.000000
27	3	0.000000
27	4	0.000000
28	0	0.000000
28	1	0.000000
28	2	0.000000
28	3	1.000000
28	4	0.000000
29	0	0.000404
29	1	0.453030
29	2	0.000000
29	3	0.546566
29	4	0.000000
30	0	0.498804
30	1	0.501196
30	2	0.000000
30	3	0.000000
30	4	0.000000
31	0	0.000004
31	1	0.999996
31	2	0.000000
31	3	0.000000
31	4	0.000000
32	0	0.000007
32	1	0.999993
32	2	0.000000
32	3	0.000000
32	4	0.000000
33	0	0.498802
33	1	0.501198
33	2	0.000000
33	3	0.000000
33	4	0.000000
34	0	0.000005
34	1	0.999995
34	2	0.000000
34	3	0.000000
34	4	0.000000
35	0	0.498802
35	1	0.501198
35	2	0.000000
35	3	0.000000
35	4	0.000000
36	0	0.498804
36	1	0.501196
36	2	0.000000
36	3	0.000000
36	4	0.000000
37	0	0.000006
37	1	0.999993
37	2	0.000000
37	3	0.000000
37	4	0.000000
38	0	0.498804
38	1	0.501196
38	2	0.000000
38	3	0.000000
38	4	0.000000
39	0	0.000006
39	1	0.999994
39	2	0.000000
39	3	0.000000
39	4	0.000000
40	0	0.999988
40	1	0.000012
40	2	0.000000
40	3	0.000000
40	4	0.000000
41	0	0.999987
41	1	0.000013
41	2	0.000000
