File,AIC
SS10_replicate0_0.str.admix.K=7.out,6709.042387
SS10_replicate0_10.str.admix.K=7.out,3803.172590
SS10_replicate0_11.str.admix.K=7.out,4231.336643
SS10_replicate0_12.str.admix.K=7.out,3529.142693
SS10_replicate0_13.str.admix.K=7.out,3392.645898
SS10_replicate0_14.str.admix.K=7.out,4540.499792
SS10_replicate0_15.str.admix.K=7.out,3060.569238
SS10_replicate0_16.str.admix.K=7.out,2439.398383
SS10_replicate0_17.str.admix.K=7.out,3256.262596
SS10_replicate0_18.str.admix.K=7.out,3765.201342
SS10_replicate0_19.str.admix.K=7.out,5186.802058
SS10_replicate0_1.str.admix.K=7.out,3106.653387
SS10_replicate0_2.str.admix.K=7.out,2575.320002
SS10_replicate0_3.str.admix.K=7.out,5986.259042
SS10_replicate0_4.str.admix.K=7.out,5519.870762
SS10_replicate0_5.str.admix.K=7.out,4352.331747
SS10_replicate0_6.str.admix.K=7.out,2682.557887
SS10_replicate0_7.str.admix.K=7.out,3392.326234
SS10_replicate0_8.str.admix.K=7.out,4140.936517
SS10_replicate0_9.str.admix.K=7.out,3556.903819
SS10_replicate1_0.str.admix.K=7.out,3575.836594
SS10_replicate1_10.str.admix.K=7.out,2378.847692
SS10_replicate1_11.str.admix.K=7.out,2299.657423
SS10_replicate1_12.str.admix.K=7.out,3544.788596
SS10_replicate1_13.str.admix.K=7.out,3147.615405
SS10_replicate1_14.str.admix.K=7.out,3199.826707
SS10_replicate1_15.str.admix.K=7.out,2538.869112
SS10_replicate1_16.str.admix.K=7.out,4079.039726
SS10_replicate1_17.str.admix.K=7.out,2249.245881
SS10_replicate1_18.str.admix.K=7.out,3224.473432
SS10_replicate1_19.str.admix.K=7.out,2906.395842
SS10_replicate1_1.str.admix.K=7.out,2685.302215
SS10_replicate1_2.str.admix.K=7.out,3203.958027
SS10_replicate1_3.str.admix.K=7.out,3702.744046
SS10_replicate1_4.str.admix.K=7.out,1937.184347
SS10_replicate1_5.str.admix.K=7.out,5135.380552
SS10_replicate1_6.str.admix.K=7.out,3060.478776
SS10_replicate1_7.str.admix.K=7.out,2493.982962
SS10_replicate1_8.str.admix.K=7.out,3878.717793
SS10_replicate1_9.str.admix.K=7.out,2985.937521
SS10_replicate2_0.str.admix.K=7.out,3479.471011
SS10_replicate2_10.str.admix.K=7.out,2394.776677
SS10_replicate2_11.str.admix.K=7.out,2874.142001
SS10_replicate2_12.str.admix.K=7.out,3161.833050
SS10_replicate2_13.str.admix.K=7.out,3425.930615
SS10_replicate2_14.str.admix.K=7.out,6103.763100
SS10_replicate2_15.str.admix.K=7.out,4888.529841
SS10_replicate2_16.str.admix.K=7.out,2824.967696
SS10_replicate2_17.str.admix.K=7.out,4498.456341
SS10_replicate2_18.str.admix.K=7.out,3201.604015
SS10_replicate2_19.str.admix.K=7.out,3275.255265
SS10_replicate2_1.str.admix.K=7.out,3656.428768
SS10_replicate2_2.str.admix.K=7.out,2946.116312
SS10_replicate2_3.str.admix.K=7.out,3625.016103
SS10_replicate2_4.str.admix.K=7.out,3253.988601
SS10_replicate2_5.str.admix.K=7.out,3302.951885
SS10_replicate2_6.str.admix.K=7.out,2298.461469
SS10_replicate2_7.str.admix.K=7.out,5847.174007
SS10_replicate2_8.str.admix.K=7.out,2340.391320
SS10_replicate2_9.str.admix.K=7.out,2287.961014
SS10_replicate3_0.str.admix.K=7.out,2993.470097
SS10_replicate3_10.str.admix.K=7.out,5024.584300
SS10_replicate3_11.str.admix.K=7.out,5229.856883
SS10_replicate3_12.str.admix.K=7.out,3015.975506
SS10_replicate3_13.str.admix.K=7.out,3359.433374
SS10_replicate3_14.str.admix.K=7.out,3097.862367
SS10_replicate3_15.str.admix.K=7.out,3510.151692
SS10_replicate3_16.str.admix.K=7.out,3463.812247
SS10_replicate3_17.str.admix.K=7.out,2573.633317
SS10_replicate3_18.str.admix.K=7.out,2934.669357
SS10_replicate3_19.str.admix.K=7.out,6114.402667
SS10_replicate3_1.str.admix.K=7.out,3246.657450
SS10_replicate3_2.str.admix.K=7.out,2851.999109
SS10_replicate3_3.str.admix.K=7.out,3563.980270
SS10_replicate3_4.str.admix.K=7.out,4991.435153
