File,AIC
SS10_replicate0_0.str.admix.K=6.out,6900.172030
SS10_replicate0_10.str.admix.K=6.out,3625.558909
SS10_replicate0_11.str.admix.K=6.out,4059.218084
SS10_replicate0_12.str.admix.K=6.out,3275.293840
SS10_replicate0_13.str.admix.K=6.out,3030.666889
SS10_replicate0_14.str.admix.K=6.out,4283.375011
SS10_replicate0_15.str.admix.K=6.out,2721.530646
SS10_replicate0_16.str.admix.K=6.out,2774.917671
SS10_replicate0_17.str.admix.K=6.out,3084.037687
SS10_replicate0_18.str.admix.K=6.out,3630.318214
SS10_replicate0_19.str.admix.K=6.out,4898.365404
SS10_replicate0_1.str.admix.K=6.out,2872.790442
SS10_replicate0_2.str.admix.K=6.out,2323.641558
SS10_replicate0_3.str.admix.K=6.out,5828.864464
SS10_replicate0_4.str.admix.K=6.out,5106.926347
SS10_replicate0_5.str.admix.K=6.out,3999.250590
SS10_replicate0_6.str.admix.K=6.out,2442.066308
SS10_replicate0_7.str.admix.K=6.out,3349.470600
SS10_replicate0_8.str.admix.K=6.out,4003.656226
SS10_replicate0_9.str.admix.K=6.out,3899.450063
SS10_replicate1_0.str.admix.K=6.out,3052.406857
SS10_replicate1_10.str.admix.K=6.out,2174.300885
SS10_replicate1_11.str.admix.K=6.out,2165.496855
SS10_replicate1_12.str.admix.K=6.out,3439.054205
SS10_replicate1_13.str.admix.K=6.out,2762.256413
SS10_replicate1_14.str.admix.K=6.out,3089.637985
SS10_replicate1_15.str.admix.K=6.out,2290.029864
SS10_replicate1_16.str.admix.K=6.out,3920.066564
SS10_replicate1_17.str.admix.K=6.out,2236.176987
SS10_replicate1_18.str.admix.K=6.out,3971.573925
SS10_replicate1_19.str.admix.K=6.out,2566.247676
SS10_replicate1_1.str.admix.K=6.out,2420.358630
SS10_replicate1_2.str.admix.K=6.out,3037.937035
SS10_replicate1_3.str.admix.K=6.out,3357.698434
SS10_replicate1_4.str.admix.K=6.out,1703.419751
SS10_replicate1_5.str.admix.K=6.out,4923.228037
SS10_replicate1_6.str.admix.K=6.out,3017.294955
SS10_replicate1_7.str.admix.K=6.out,2321.355690
SS10_replicate1_8.str.admix.K=6.out,3752.630403
SS10_replicate1_9.str.admix.K=6.out,2786.345335
SS10_replicate2_0.str.admix.K=6.out,3587.224293
SS10_replicate2_10.str.admix.K=6.out,2152.846282
SS10_replicate2_11.str.admix.K=6.out,2749.777149
SS10_replicate2_12.str.admix.K=6.out,2475.296866
SS10_replicate2_13.str.admix.K=6.out,3229.479976
SS10_replicate2_14.str.admix.K=6.out,6205.028899
SS10_replicate2_15.str.admix.K=6.out,4539.068383
SS10_replicate2_16.str.admix.K=6.out,2822.518952
SS10_replicate2_17.str.admix.K=6.out,4101.705230
SS10_replicate2_18.str.admix.K=6.out,3003.364541
SS10_replicate2_19.str.admix.K=6.out,2894.197647
SS10_replicate2_1.str.admix.K=6.out,3433.001762
SS10_replicate2_2.str.admix.K=6.out,2681.747115
SS10_replicate2_3.str.admix.K=6.out,3384.522247
SS10_replicate2_4.str.admix.K=6.out,3071.318473
SS10_replicate2_5.str.admix.K=6.out,3092.267576
SS10_replicate2_6.str.admix.K=6.out,2200.391564
SS10_replicate2_7.str.admix.K=6.out,5480.441941
SS10_replicate2_8.str.admix.K=6.out,2113.531269
SS10_replicate2_9.str.admix.K=6.out,2112.262553
SS10_replicate3_0.str.admix.K=6.out,2750.321863
SS10_replicate3_10.str.admix.K=6.out,4757.021611
SS10_replicate3_11.str.admix.K=6.out,4980.906686
SS10_replicate3_12.str.admix.K=6.out,2986.092990
SS10_replicate3_13.str.admix.K=6.out,3046.522896
SS10_replicate3_14.str.admix.K=6.out,2815.075991
SS10_replicate3_15.str.admix.K=6.out,3298.596120
SS10_replicate3_16.str.admix.K=6.out,3392.842159
SS10_replicate3_17.str.admix.K=6.out,2647.517778
SS10_replicate3_18.str.admix.K=6.out,2661.613044
SS10_replicate3_19.str.admix.K=6.out,5865.524520
SS10_replicate3_1.str.admix.K=6.out,2920.975632
SS10_replicate3_2.str.admix.K=6.out,2612.725070
SS10_replicate3_3.str.admix.K=6.out,3309.986064
SS10_replicate3_4.str.admix.K=6.out,4521.807664
SS10_replicate3_5.str.admix.K=6.out,4081.121129
SS10_replicate3_6.str.admix.K=6.out,3122.407771
SS10_replicate3_7.str.admix.K=6.out,2982.366071
SS10_replicate3_8.str.admix.K=6.out,3284.132618
SS10_replicate3_9.str.admix.K=6.out,2823.128283
SS10_replicate4_0.str.admix.K=6.out,2701.246199
SS10_replicate4_10.str.admix.K=6.out,3608.976386
SS10_replicate4_11.str.admix.K=6.out,3263.870516
SS10_replicate4_12.str.admix.K=6.out,3014.353733
SS10_replicate4_13.str.admix.K=6.out,2420.697157
SS10_replicate4_14.str.admix.K=6.out,2788.345336
SS10_replicate4_15.str.admix.K=6.out,2962.234924
SS10_replicate4_16.str.admix.K=6.out,3181.968740
SS10_replicate4_17.str.admix.K=6.out,2912.488392
SS10_replicate4_18.str.admix.K=6.out,3351.000281
SS10_replicate4_19.str.admix.K=6.out,2973.934685
SS10_replicate4_1.str.admix.K=6.out,3898.294440
SS10_replicate4_2.str.admix.K=6.out,2640.905895
SS10_replicate4_3.str.admix.K=6.out,3824.150743
SS10_replicate4_4.str.admix.K=6.out,4881.970651
SS10_replicate4_5.str.admix.K=6.out,4783.261742
SS10_replicate4_6.str.admix.K=6.out,2424.113166
SS10_replicate4_7.str.admix.K=6.out,2837.800904
SS10_replicate4_8.str.admix.K=6.out,2401.998979
SS10_replicate4_9.str.admix.K=6.out,2641.022877
SS10_replicate5_0.str.admix.K=6.out,2371.688316
SS10_replicate5_10.str.admix.K=6.out,3565.748764
