i	k	etaik
0	0	0.350019
0	1	0.147301
0	2	0.000015
0	3	0.493777
0	4	0.000000
0	5	0.008887
1	0	0.453014
1	1	0.032793
1	2	0.000021
1	3	0.491956
1	4	0.000000
1	5	0.022216
2	0	0.000029
2	1	0.408376
2	2	0.000025
2	3	0.000000
2	4	0.000000
2	5	0.591570
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.500000
3	4	0.500000
3	5	0.000000
4	0	0.000000
4	1	0.409387
4	2	0.000037
4	3	0.000000
4	4	0.000000
4	5	0.590576
5	0	0.335624
5	1	0.094292
5	2	0.000044
5	3	0.494034
5	4	0.000000
5	5	0.076005
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	1.000000
6	4	0.000000
6	5	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.500000
7	4	0.500000
7	5	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.500000
8	4	0.500000
8	5	0.000000
9	0	0.000000
9	1	0.408961
9	2	0.000038
9	3	0.000000
9	4	0.000000
9	5	0.591002
10	0	0.000000
10	1	0.406315
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.593685
11	0	0.000000
11	1	0.000000
11	2	0.000015
11	3	0.000000
11	4	0.000000
11	5	0.999985
12	0	0.000000
12	1	0.183862
12	2	0.000010
12	3	0.000000
12	4	0.000000
12	5	0.816128
13	0	0.000000
13	1	0.510967
13	2	0.000030
13	3	0.000000
13	4	0.000000
13	5	0.489002
14	0	0.000000
14	1	0.250390
14	2	0.000031
14	3	0.000000
14	4	0.000000
14	5	0.749580
15	0	0.000000
15	1	0.342918
15	2	0.000006
15	3	0.000000
15	4	0.000000
15	5	0.657076
16	0	0.000000
16	1	0.999936
16	2	0.000064
16	3	0.000000
16	4	0.000000
16	5	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.000042
17	3	0.000000
17	4	0.000000
17	5	0.999958
18	0	0.000000
18	1	0.000000
18	2	0.000020
18	3	0.000000
18	4	0.000000
18	5	0.999980
19	0	0.000000
19	1	0.407372
19	2	0.000109
19	3	0.000000
19	4	0.000000
19	5	0.592519
20	0	0.000000
20	1	0.250390
20	2	0.000031
20	3	0.000000
20	4	0.000000
20	5	0.749580
21	0	0.000000
21	1	0.251943
21	2	0.000031
21	3	0.000000
21	4	0.000000
21	5	0.748025
22	0	0.000079
22	1	0.000000
22	2	0.000190
22	3	0.000000
22	4	0.000000
22	5	0.999731
23	0	0.000000
23	1	0.314524
23	2	0.000018
23	3	0.000000
23	4	0.000000
23	5	0.685458
24	0	0.000000
24	1	0.000040
24	2	0.999930
24	3	0.000000
24	4	0.000000
24	5	0.000030
25	0	0.000055
25	1	0.581321
25	2	0.000037
25	3	0.000000
25	4	0.000000
25	5	0.418587
26	0	0.000048
26	1	0.407899
26	2	0.000026
26	3	0.000000
26	4	0.000000
26	5	0.592027
27	0	0.000009
27	1	0.408631
27	2	0.000016
27	3	0.000000
27	4	0.000000
27	5	0.591344
28	0	0.000000
28	1	0.251756
28	2	0.000048
28	3	0.000000
28	4	0.000000
28	5	0.748195
29	0	0.000000
29	1	0.584686
29	2	0.000074
29	3	0.000000
29	4	0.000000
29	5	0.415241

