i	k	etaik
0	0	0.016629
0	1	0.430061
0	2	0.125722
0	3	0.332471
0	4	0.047541
0	5	0.047576
1	0	0.066100
1	1	0.056060
1	2	0.089623
1	3	0.716994
1	4	0.063064
1	5	0.008160
2	0	0.033600
2	1	0.055946
2	2	0.091136
2	3	0.716860
2	4	0.055309
2	5	0.047149
3	0	0.000001
3	1	0.000002
3	2	0.000000
3	3	0.999998
3	4	0.000000
3	5	0.000000
4	0	0.035404
4	1	0.019162
4	2	0.148319
4	3	0.716842
4	4	0.028565
4	5	0.051708
5	0	0.021396
5	1	0.282347
5	2	0.093071
5	3	0.545691
5	4	0.007075
5	5	0.050421
6	0	0.102223
6	1	0.000000
6	2	0.319727
6	3	0.332227
6	4	0.123453
6	5	0.122371
7	0	0.000000
7	1	0.000035
7	2	0.000002
7	3	0.999946
7	4	0.000017
7	5	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	1.000000
8	4	0.000000
8	5	0.000000
9	0	0.063685
9	1	0.213594
9	2	0.191399
9	3	0.332299
9	4	0.056995
9	5	0.142030
10	0	0.108118
10	1	0.126877
10	2	0.271099
10	3	0.000000
10	4	0.372992
10	5	0.120915
11	0	0.107151
11	1	0.253305
11	2	0.064121
11	3	0.000000
11	4	0.275916
11	5	0.299506
12	0	0.141014
12	1	0.170179
12	2	0.370679
12	3	0.000000
12	4	0.248003
12	5	0.070126
13	0	0.376061
13	1	0.000000
13	2	0.146747
13	3	0.000000
13	4	0.204979
13	5	0.272212
14	0	0.232974
14	1	0.059501
14	2	0.288597
14	3	0.000000
14	4	0.296039
14	5	0.122890
15	0	0.212845
15	1	0.121596
15	2	0.127791
15	3	0.000000
15	4	0.362279
15	5	0.175489
16	0	0.531880
16	1	0.000000
16	2	0.273250
16	3	0.000000
16	4	0.147741
16	5	0.047128
17	0	0.000000
17	1	0.143708
17	2	0.236657
17	3	0.000000
17	4	0.332477
17	5	0.287158
18	0	0.340383
18	1	0.130610
18	2	0.278573
18	3	0.000000
18	4	0.189776
18	5	0.060659
19	0	0.490058
19	1	0.138249
19	2	0.145022
19	3	0.000000
19	4	0.096134
19	5	0.130537
20	0	0.370473
20	1	0.285511
20	2	0.144664
20	3	0.000000
20	4	0.000000
20	5	0.199353
21	0	0.345058
21	1	0.050665
21	2	0.214165
21	3	0.000000
21	4	0.292142
21	5	0.097969
22	0	0.119014
22	1	0.143361
22	2	0.394573
22	3	0.000000
22	4	0.209765
22	5	0.133286
23	0	0.232685
23	1	0.202924
23	2	0.141781
23	3	0.000000
23	4	0.294562
23	5	0.128048
24	0	0.222130
24	1	0.258783
24	2	0.273209
24	3	0.000000
24	4	0.186474
24	5	0.059403
25	0	0.534330
25	1	0.248861
25	2	0.129761
25	3	0.000000
25	4	0.087048
25	5	0.000000
26	0	0.328180
26	1	0.123365
26	2	0.129520
26	3	0.000000
26	4	0.180051
26	5	0.238883
27	0	0.341681
27	1	0.125190
27	2	0.349148
27	3	0.000000
27	4	0.183981
27	5	0.000000
28	0	0.248328
28	1	0.066318
28	2	0.383347
28	3	0.000000
28	4	0.098545
28	5	0.203462
29	0	0.226003
29	1	0.328190
29	2	0.136091
29	3	0.000000
29	4	0.000000
29	5	0.309715

