i	k	etaik
0	0	0.200548
0	1	0.000000
0	2	0.000000
0	3	0.520172
0	4	0.279281
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	1.000000
1	4	0.000000
2	0	0.146744
2	1	0.000000
2	2	0.000000
2	3	0.520172
2	4	0.333084
3	0	0.142107
3	1	0.000000
3	2	0.000000
3	3	0.468055
3	4	0.389839
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	1.000000
4	4	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	1.000000
5	4	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	1.000000
6	4	0.000000
7	0	0.464423
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.535577
8	0	0.516909
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.483091
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	1.000000
9	4	0.000000
10	0	0.000000
10	1	0.475483
10	2	0.014273
10	3	0.510244
10	4	0.000000
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	1.000000
11	4	0.000000
12	0	0.000000
12	1	0.490928
12	2	0.029268
12	3	0.479805
12	4	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	1.000000
13	4	0.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	1.000000
14	4	0.000000
15	0	0.000000
15	1	0.469240
15	2	0.021063
15	3	0.509696
15	4	0.000000
16	0	0.000000
16	1	0.487983
16	2	0.032483
16	3	0.479534
16	4	0.000000
17	0	0.000000
17	1	0.492975
17	2	0.027030
17	3	0.479995
17	4	0.000000
18	0	0.000000
18	1	0.999984
18	2	0.000016
18	3	0.000000
18	4	0.000000
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	1.000000
19	4	0.000000
20	0	0.000000
20	1	0.000012
20	2	0.999988
20	3	0.000000
20	4	0.000000
21	0	0.000000
21	1	0.000021
21	2	0.999979
21	3	0.000000
21	4	0.000000
22	0	0.000000
22	1	0.000017
22	2	0.999983
22	3	0.000000
22	4	0.000000
23	0	0.000000
23	1	0.000015
23	2	0.999985
23	3	0.000000
23	4	0.000000
24	0	0.000000
24	1	0.000032
24	2	0.999968
24	3	0.000000
24	4	0.000000
25	0	0.000000
25	1	0.000013
25	2	0.999987
25	3	0.000000
25	4	0.000000
26	0	0.000000
26	1	0.000010
26	2	0.999990
26	3	0.000000
26	4	0.000000
27	0	0.008042
27	1	0.000000
27	2	0.000000
27	3	0.809161
27	4	0.182796
28	0	0.000000
28	1	0.000022
28	2	0.999978
28	3	0.000000
28	4	0.000000
29	0	0.000000
29	1	0.000013
29	2	0.999987
29	3	0.000000
29	4	0.000000

