i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.724699
0	4	0.275301
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	0.549969
1	4	0.450031
2	0	0.000000
2	1	0.000000
2	2	0.000000
2	3	0.560062
2	4	0.439938
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.473880
3	4	0.526120
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	1.000000
4	4	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	0.279360
5	4	0.720640
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.655834
6	4	0.344166
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.548928
7	4	0.451072
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.370169
8	4	0.629831
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	1.000000
10	0	0.053714
10	1	0.022371
10	2	0.427137
10	3	0.000000
10	4	0.496778
11	0	0.000000
11	1	0.682911
11	2	0.000000
11	3	0.152894
11	4	0.164196
12	0	0.000000
12	1	0.000000
12	2	0.000000
12	3	0.752842
12	4	0.247158
13	0	0.000000
13	1	0.682911
13	2	0.000000
13	3	0.193176
13	4	0.123913
14	0	0.000000
14	1	0.682911
14	2	0.000000
14	3	0.072510
14	4	0.244579
15	0	0.000000
15	1	0.682911
15	2	0.000000
15	3	0.160783
15	4	0.156306
16	0	0.000000
16	1	0.682911
16	2	0.000000
16	3	0.220987
16	4	0.096102
17	0	0.000000
17	1	0.682911
17	2	0.000000
17	3	0.212116
17	4	0.104974
18	0	0.000000
18	1	0.688729
18	2	0.000000
18	3	0.091233
18	4	0.220038
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	0.217353
19	4	0.782647
20	0	0.898969
20	1	0.000000
20	2	0.101031
20	3	0.000000
20	4	0.000000
21	0	0.899014
21	1	0.000000
21	2	0.100986
21	3	0.000000
21	4	0.000000
22	0	1.000000
22	1	0.000000
22	2	0.000000
22	3	0.000000
22	4	0.000000
23	0	1.000000
23	1	0.000000
23	2	0.000000
23	3	0.000000
23	4	0.000000
24	0	0.999994
24	1	0.000006
24	2	0.000000
24	3	0.000000
24	4	0.000000
25	0	0.000000
25	1	0.000000
25	2	1.000000
25	3	0.000000
25	4	0.000000
26	0	0.404692
26	1	0.000000
26	2	0.595307
26	3	0.000000
26	4	0.000000
27	0	0.999985
27	1	0.000015
27	2	0.000000
27	3	0.000000
27	4	0.000000
28	0	0.999997
28	1	0.000003
28	2	0.000000
28	3	0.000000
28	4	0.000000
29	0	1.000000
29	1	0.000000
29	2	0.000000
29	3	0.000000
29	4	0.000000

