i	k	etaik
0	0	0.579954
0	1	0.420046
0	2	0.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.579924
2	1	0.420076
2	2	0.000000
3	0	0.000000
3	1	0.000005
3	2	0.999995
4	0	0.000000
4	1	0.000005
4	2	0.999995
5	0	0.000000
5	1	0.000000
5	2	1.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
7	0	0.000000
7	1	1.000000
7	2	0.000000
8	0	0.000000
8	1	0.000005
8	2	0.999995
9	0	0.000000
9	1	0.000000
9	2	1.000000
10	0	0.000000
10	1	1.000000
10	2	0.000000
11	0	0.830664
11	1	0.169336
11	2	0.000000
12	0	0.227910
12	1	0.000000
12	2	0.772090
13	0	0.000000
13	1	1.000000
13	2	0.000000
14	0	0.000000
14	1	1.000000
14	2	0.000000
15	0	0.000000
15	1	1.000000
15	2	0.000000
16	0	0.831205
16	1	0.168795
16	2	0.000000
17	0	0.832383
17	1	0.167617
17	2	0.000000
18	0	0.000000
18	1	1.000000
18	2	0.000000
19	0	0.000000
19	1	1.000000
19	2	0.000000
20	0	0.829843
20	1	0.170157
20	2	0.000000
21	0	0.830664
21	1	0.169336
21	2	0.000000
22	0	0.000000
22	1	1.000000
22	2	0.000000
23	0	0.000002
23	1	0.999998
23	2	0.000000
24	0	0.000004
24	1	0.999996
24	2	0.000000
25	0	0.833690
25	1	0.166310
25	2	0.000000
26	0	0.000000
26	1	1.000000
26	2	0.000000
27	0	0.000000
27	1	1.000000
27	2	0.000000
28	0	1.000000
28	1	0.000000
28	2	0.000000
29	0	0.000000
29	1	1.000000
29	2	0.000000

