File,AIC
SS3_replicate0_0.str.admix.K=1.out,404.014374
SS3_replicate0_10.str.admix.K=1.out,602.144329
SS3_replicate0_11.str.admix.K=1.out,278.240786
SS3_replicate0_12.str.admix.K=1.out,389.891156
SS3_replicate0_13.str.admix.K=1.out,178.811684
SS3_replicate0_14.str.admix.K=1.out,682.067680
SS3_replicate0_15.str.admix.K=1.out,834.484634
SS3_replicate0_16.str.admix.K=1.out,491.334310
SS3_replicate0_17.str.admix.K=1.out,259.838374
SS3_replicate0_18.str.admix.K=1.out,632.208106
SS3_replicate0_19.str.admix.K=1.out,273.111667
SS3_replicate0_1.str.admix.K=1.out,1021.010169
SS3_replicate0_2.str.admix.K=1.out,62.048291
SS3_replicate0_3.str.admix.K=1.out,201.722856
SS3_replicate0_4.str.admix.K=1.out,202.457132
SS3_replicate0_5.str.admix.K=1.out,447.037630
SS3_replicate0_6.str.admix.K=1.out,557.022753
SS3_replicate0_7.str.admix.K=1.out,433.887924
SS3_replicate0_8.str.admix.K=1.out,1252.554178
SS3_replicate0_9.str.admix.K=1.out,659.333017
SS3_replicate1_0.str.admix.K=1.out,464.035231
SS3_replicate1_10.str.admix.K=1.out,102.298770
SS3_replicate1_11.str.admix.K=1.out,274.690480
SS3_replicate1_12.str.admix.K=1.out,896.781933
SS3_replicate1_13.str.admix.K=1.out,175.916523
SS3_replicate1_14.str.admix.K=1.out,654.105666
SS3_replicate1_15.str.admix.K=1.out,707.791295
SS3_replicate1_16.str.admix.K=1.out,690.033224
SS3_replicate1_17.str.admix.K=1.out,312.303298
SS3_replicate1_18.str.admix.K=1.out,271.562460
SS3_replicate1_19.str.admix.K=1.out,12.171929
SS3_replicate1_1.str.admix.K=1.out,957.911543
SS3_replicate1_2.str.admix.K=1.out,205.682242
SS3_replicate1_3.str.admix.K=1.out,176.954193
SS3_replicate1_4.str.admix.K=1.out,284.402239
SS3_replicate1_5.str.admix.K=1.out,1174.316962
SS3_replicate1_6.str.admix.K=1.out,442.267030
SS3_replicate1_7.str.admix.K=1.out,325.788966
SS3_replicate1_8.str.admix.K=1.out,244.364694
SS3_replicate1_9.str.admix.K=1.out,274.690480
SS3_replicate2_0.str.admix.K=1.out,524.249223
SS3_replicate2_10.str.admix.K=1.out,420.719375
SS3_replicate2_11.str.admix.K=1.out,1459.402066
SS3_replicate2_12.str.admix.K=1.out,116.820281
SS3_replicate2_13.str.admix.K=1.out,503.636585
SS3_replicate2_14.str.admix.K=1.out,215.681688
SS3_replicate2_15.str.admix.K=1.out,1029.259265
SS3_replicate2_16.str.admix.K=1.out,195.206501
SS3_replicate2_17.str.admix.K=1.out,860.607827
SS3_replicate2_18.str.admix.K=1.out,1021.465671
SS3_replicate2_19.str.admix.K=1.out,835.772652
SS3_replicate2_1.str.admix.K=1.out,408.716017
SS3_replicate2_2.str.admix.K=1.out,1191.124639
SS3_replicate2_3.str.admix.K=1.out,486.361521
SS3_replicate2_4.str.admix.K=1.out,161.053655
SS3_replicate2_5.str.admix.K=1.out,1379.673643
SS3_replicate2_6.str.admix.K=1.out,559.384162
SS3_replicate2_7.str.admix.K=1.out,595.549302
SS3_replicate2_8.str.admix.K=1.out,1022.569433
SS3_replicate2_9.str.admix.K=1.out,160.465536
SS3_replicate3_0.str.admix.K=1.out,468.350841
SS3_replicate3_10.str.admix.K=1.out,346.333344
SS3_replicate3_11.str.admix.K=1.out,273.289914
SS3_replicate3_12.str.admix.K=1.out,208.179199
SS3_replicate3_13.str.admix.K=1.out,191.034172
SS3_replicate3_14.str.admix.K=1.out,447.543804
SS3_replicate3_15.str.admix.K=1.out,427.306971
SS3_replicate3_16.str.admix.K=1.out,965.907223
SS3_replicate3_17.str.admix.K=1.out,530.749838
SS3_replicate3_18.str.admix.K=1.out,806.355793
SS3_replicate3_19.str.admix.K=1.out,510.113385
SS3_replicate3_1.str.admix.K=1.out,24.343858
SS3_replicate3_2.str.admix.K=1.out,92.684468
SS3_replicate3_3.str.admix.K=1.out,527.415448
SS3_replicate3_4.str.admix.K=1.out,1097.815560
SS3_replicate3_5.str.admix.K=1.out,418.822244
SS3_replicate3_6.str.admix.K=1.out,119.933670
SS3_replicate3_7.str.admix.K=1.out,153.609734
SS3_replicate3_8.str.admix.K=1.out,720.608118
SS3_replicate3_9.str.admix.K=1.out,999.749665
SS3_replicate4_0.str.admix.K=1.out,780.534697
SS3_replicate4_10.str.admix.K=1.out,298.503408
SS3_replicate4_11.str.admix.K=1.out,103.299119
SS3_replicate4_12.str.admix.K=1.out,930.147432
SS3_replicate4_13.str.admix.K=1.out,93.014563
SS3_replicate4_14.str.admix.K=1.out,366.343133
SS3_replicate4_15.str.admix.K=1.out,410.560996
SS3_replicate4_16.str.admix.K=1.out,676.490561
SS3_replicate4_17.str.admix.K=1.out,206.280543
SS3_replicate4_18.str.admix.K=1.out,127.402106
SS3_replicate4_19.str.admix.K=1.out,320.057236
SS3_replicate4_1.str.admix.K=1.out,1071.652735
SS3_replicate4_2.str.admix.K=1.out,375.992901
SS3_replicate4_3.str.admix.K=1.out,679.369087
SS3_replicate4_4.str.admix.K=1.out,699.224315
SS3_replicate4_5.str.admix.K=1.out,92.583132
SS3_replicate4_6.str.admix.K=1.out,444.282499
SS3_replicate4_7.str.admix.K=1.out,451.928918
SS3_replicate4_8.str.admix.K=1.out,313.956154
SS3_replicate4_9.str.admix.K=1.out,142.031213
SS3_replicate5_0.str.admix.K=1.out,359.206836
SS3_replicate5_10.str.admix.K=1.out,337.838440
SS3_replicate5_11.str.admix.K=1.out,342.821659
SS3_replicate5_12.str.admix.K=1.out,283.631529
SS3_replicate5_13.str.admix.K=1.out,442.095020
SS3_replicate5_14.str.admix.K=1.out,1156.340765
SS3_replicate5_15.str.admix.K=1.out,122.118381
SS3_replicate5_16.str.admix.K=1.out,226.212147
SS3_replicate5_17.str.admix.K=1.out,214.385109
SS3_replicate5_18.str.admix.K=1.out,145.690573
SS3_replicate5_19.str.admix.K=1.out,72.719255
SS3_replicate5_1.str.admix.K=1.out,335.901614
SS3_replicate5_2.str.admix.K=1.out,454.946009
SS3_replicate5_3.str.admix.K=1.out,345.610952
SS3_replicate5_4.str.admix.K=1.out,312.325273
SS3_replicate5_5.str.admix.K=1.out,627.264769
SS3_replicate5_6.str.admix.K=1.out,674.343939
SS3_replicate5_7.str.admix.K=1.out,734.022408
SS3_replicate5_8.str.admix.K=1.out,256.896919
SS3_replicate5_9.str.admix.K=1.out,663.902078
SS3_replicate6_0.str.admix.K=1.out,633.570670
SS3_replicate6_10.str.admix.K=1.out,191.464267
SS3_replicate6_11.str.admix.K=1.out,551.390866
SS3_replicate6_12.str.admix.K=1.out,246.257860
SS3_replicate6_13.str.admix.K=1.out,191.627637
SS3_replicate6_14.str.admix.K=1.out,294.103494
SS3_replicate6_15.str.admix.K=1.out,167.660114
SS3_replicate6_16.str.admix.K=1.out,278.306622
SS3_replicate6_17.str.admix.K=1.out,569.543891
SS3_replicate6_18.str.admix.K=1.out,289.132163
SS3_replicate6_19.str.admix.K=1.out,235.673751
SS3_replicate6_1.str.admix.K=1.out,376.115875
SS3_replicate6_2.str.admix.K=1.out,313.500685
SS3_replicate6_3.str.admix.K=1.out,363.475237
SS3_replicate6_4.str.admix.K=1.out,98.241872
SS3_replicate6_5.str.admix.K=1.out,749.598582
SS3_replicate6_6.str.admix.K=1.out,1608.129783
SS3_replicate6_7.str.admix.K=1.out,682.092171
SS3_replicate6_8.str.admix.K=1.out,319.194517
SS3_replicate6_9.str.admix.K=1.out,472.491034
SS3_replicate7_0.str.admix.K=1.out,754.128370
SS3_replicate7_10.str.admix.K=1.out,97.952753
SS3_replicate7_11.str.admix.K=1.out,1205.652088
SS3_replicate7_12.str.admix.K=1.out,643.849410
SS3_replicate7_13.str.admix.K=1.out,688.583428
SS3_replicate7_14.str.admix.K=1.out,638.411908
SS3_replicate7_15.str.admix.K=1.out,343.327500
SS3_replicate7_16.str.admix.K=1.out,206.532757
SS3_replicate7_17.str.admix.K=1.out,219.798282
SS3_replicate7_18.str.admix.K=1.out,444.573307
SS3_replicate7_19.str.admix.K=1.out,686.290057
SS3_replicate7_1.str.admix.K=1.out,386.318479
SS3_replicate7_2.str.admix.K=1.out,439.165667
SS3_replicate7_3.str.admix.K=1.out,218.839473
SS3_replicate7_4.str.admix.K=1.out,255.255785
SS3_replicate7_5.str.admix.K=1.out,642.846490
SS3_replicate7_6.str.admix.K=1.out,642.386500
SS3_replicate7_7.str.admix.K=1.out,481.554531
SS3_replicate7_8.str.admix.K=1.out,307.562875
SS3_replicate7_9.str.admix.K=1.out,416.886515
SS3_replicate8_0.str.admix.K=1.out,19.537370
SS3_replicate8_10.str.admix.K=1.out,424.754005
SS3_replicate8_11.str.admix.K=1.out,285.782756
SS3_replicate8_12.str.admix.K=1.out,550.267708
SS3_replicate8_13.str.admix.K=1.out,214.442953
SS3_replicate8_14.str.admix.K=1.out,461.742632
SS3_replicate8_15.str.admix.K=1.out,524.118330
SS3_replicate8_16.str.admix.K=1.out,386.285981
SS3_replicate8_17.str.admix.K=1.out,563.379382
SS3_replicate8_18.str.admix.K=1.out,270.425806
SS3_replicate8_19.str.admix.K=1.out,1661.998950
SS3_replicate8_1.str.admix.K=1.out,247.123128
SS3_replicate8_2.str.admix.K=1.out,234.772958
SS3_replicate8_3.str.admix.K=1.out,358.000153
SS3_replicate8_4.str.admix.K=1.out,380.445208
SS3_replicate8_5.str.admix.K=1.out,504.376922
SS3_replicate8_6.str.admix.K=1.out,520.441061
SS3_replicate8_7.str.admix.K=1.out,219.791926
SS3_replicate8_8.str.admix.K=1.out,194.333782
SS3_replicate8_9.str.admix.K=1.out,437.954716
SS3_replicate9_0.str.admix.K=1.out,679.621427
SS3_replicate9_10.str.admix.K=1.out,128.992210
SS3_replicate9_11.str.admix.K=1.out,238.769221
SS3_replicate9_12.str.admix.K=1.out,704.899610
SS3_replicate9_13.str.admix.K=1.out,1047.237863
SS3_replicate9_14.str.admix.K=1.out,548.906906
SS3_replicate9_15.str.admix.K=1.out,264.622481
SS3_replicate9_16.str.admix.K=1.out,343.963405
SS3_replicate9_17.str.admix.K=1.out,285.767426
SS3_replicate9_18.str.admix.K=1.out,290.975111
SS3_replicate9_19.str.admix.K=1.out,24.343858
SS3_replicate9_1.str.admix.K=1.out,172.061841
SS3_replicate9_2.str.admix.K=1.out,98.241872
SS3_replicate9_3.str.admix.K=1.out,255.832466
SS3_replicate9_4.str.admix.K=1.out,1207.204956
SS3_replicate9_5.str.admix.K=1.out,229.341091
SS3_replicate9_6.str.admix.K=1.out,162.511078
SS3_replicate9_7.str.admix.K=1.out,733.200848
SS3_replicate9_8.str.admix.K=1.out,744.671756
SS3_replicate9_9.str.admix.K=1.out,582.162806
