k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.953647
0	1	1	0.046353
0	2	0	0.713883
0	2	1	0.286117
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.930382
0	6	1	0.069618
0	7	0	0.976852
0	7	1	0.023148
0	8	0	0.000000
0	8	1	1.000000
0	9	0	1.000000
0	9	1	0.000000
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.000000
0	11	1	1.000000
0	12	0	0.000000
0	12	1	1.000000
1	0	0	0.484760
1	0	1	0.515240
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	0.515240
1	3	1	0.484760
1	4	0	0.515240
1	4	1	0.484760
1	5	0	0.515240
1	5	1	0.484760
1	6	0	1.000000
1	6	1	0.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	0.596055
1	8	1	0.403945
1	9	0	0.484760
1	9	1	0.515240
1	10	0	0.515240
1	10	1	0.484760
1	11	0	0.515240
1	11	1	0.484760
1	12	0	0.057745
1	12	1	0.942255

