i	k	etaik
0	0	1.000000
0	1	0.000000
0	2	0.000000
1	0	0.497693
1	1	0.000000
1	2	0.502307
2	0	0.495957
2	1	0.504043
2	2	0.000000
3	0	1.000000
3	1	0.000000
3	2	0.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
5	0	0.497713
5	1	0.000130
5	2	0.502157
6	0	0.000000
6	1	0.000005
6	2	0.999995
7	0	1.000000
7	1	0.000000
7	2	0.000000
8	0	1.000000
8	1	0.000000
8	2	0.000000
9	0	1.000000
9	1	0.000000
9	2	0.000000
10	0	0.000000
10	1	0.000010
10	2	0.999990
11	0	0.000000
11	1	0.000015
11	2	0.999985
12	0	0.000000
12	1	0.000010
12	2	0.999990
13	0	0.000000
13	1	0.000000
13	2	1.000000
14	0	0.000000
14	1	0.000005
14	2	0.999995
15	0	0.000000
15	1	0.000015
15	2	0.999985
16	0	0.000000
16	1	0.000000
16	2	1.000000
17	0	0.000000
17	1	0.000000
17	2	1.000000
18	0	0.000000
18	1	0.000005
18	2	0.999995
19	0	0.000000
19	1	0.000008
19	2	0.999992
20	0	0.000000
20	1	0.000009
20	2	0.999991
21	0	0.000000
21	1	0.000010
21	2	0.999990
22	0	0.000000
22	1	0.000003
22	2	0.999997
23	0	0.000000
23	1	0.000024
23	2	0.999976
24	0	0.000000
24	1	0.000015
24	2	0.999985
25	0	0.000000
25	1	0.000056
25	2	0.999944
26	0	0.000000
26	1	0.000003
26	2	0.999997
27	0	0.000000
27	1	0.000005
27	2	0.999995
28	0	0.000000
28	1	0.000000
28	2	1.000000
29	0	0.000000
29	1	0.000006
29	2	0.999994

