k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.000000
0	1	1	1.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.044710
0	6	1	0.955290
0	7	0	0.000000
0	7	1	1.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	0.972316
1	1	1	0.027684
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.987066
1	3	1	0.012934
1	4	0	0.986678
1	4	1	0.013322
1	5	0	0.972943
1	5	1	0.027057
1	6	0	0.000000
1	6	1	1.000000
1	7	0	0.981022
1	7	1	0.018978
2	0	0	0.000000
2	0	1	1.000000
2	1	0	0.472474
2	1	1	0.527526
2	2	0	1.000000
2	2	1	0.000000
2	3	0	0.497097
2	3	1	0.502903
2	4	0	0.497109
2	4	1	0.502891
2	5	0	0.472454
2	5	1	0.527546
2	6	0	0.000000
2	6	1	1.000000
2	7	0	0.472198
2	7	1	0.527802
3	0	0	1.000000
3	0	1	0.000000
3	1	0	1.000000
3	1	1	0.000000
3	2	0	1.000000
3	2	1	0.000000
3	3	0	1.000000
3	3	1	0.000000
3	4	0	1.000000
3	4	1	0.000000
3	5	0	1.000000
3	5	1	0.000000
3	6	0	0.000000
3	6	1	1.000000
3	7	0	1.000000
3	7	1	0.000000
4	0	0	0.000000
4	0	1	1.000000
4	1	0	1.000000
4	1	1	0.000000
4	2	0	1.000000
4	2	1	0.000000
4	3	0	0.000000
4	3	1	1.000000
4	4	0	0.000000
4	4	1	1.000000
4	5	0	1.000000
4	5	1	0.000000
4	6	0	0.000000
4	6	1	1.000000
4	7	0	1.000000
4	7	1	0.000000
5	0	0	1.000000
5	0	1	0.000000
5	1	0	1.000000
5	1	1	0.000000
5	2	0	0.000000
5	2	1	1.000000
5	3	0	1.000000
5	3	1	0.000000
5	4	0	1.000000
5	4	1	0.000000
5	5	0	1.000000
5	5	1	0.000000
5	6	0	0.000000
5	6	1	1.000000
5	7	0	1.000000
5	7	1	0.000000

