i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
1	0	1.000000
1	1	0.000000
1	2	0.000000
2	0	0.484930
2	1	0.000000
2	2	0.515070
3	0	1.000000
3	1	0.000000
3	2	0.000000
4	0	0.484930
4	1	0.000000
4	2	0.515070
5	0	0.484930
5	1	0.000000
5	2	0.515070
6	0	0.484930
6	1	0.000000
6	2	0.515070
7	0	0.484930
7	1	0.000000
7	2	0.515070
8	0	0.484930
8	1	0.000000
8	2	0.515070
9	0	0.484930
9	1	0.000000
9	2	0.515070
10	0	0.000000
10	1	0.000000
10	2	1.000000
11	0	0.000000
11	1	0.000000
11	2	1.000000
12	0	0.484930
12	1	0.000000
12	2	0.515070
13	0	0.484930
13	1	0.000000
13	2	0.515070
14	0	0.484930
14	1	0.000000
14	2	0.515070
15	0	0.484930
15	1	0.000000
15	2	0.515070
16	0	0.594095
16	1	0.000000
16	2	0.405905
17	0	0.000000
17	1	0.000000
17	2	1.000000
18	0	0.000000
18	1	0.000000
18	2	1.000000
19	0	1.000000
19	1	0.000000
19	2	0.000000
20	0	0.000000
20	1	0.500150
20	2	0.499850
21	0	0.000000
21	1	0.500153
21	2	0.499847
22	0	0.000000
22	1	0.500153
22	2	0.499847
23	0	0.000000
23	1	0.000000
23	2	1.000000
24	0	0.000000
24	1	0.500157
24	2	0.499843
25	0	0.000000
25	1	1.000000
25	2	0.000000
26	0	0.000000
26	1	0.000000
26	2	1.000000
27	0	0.000000
27	1	0.500149
27	2	0.499851
28	0	0.000000
28	1	1.000000
28	2	0.000000
29	0	0.000000
29	1	0.500154
29	2	0.499846

