k	l	m	KLM
0	0	0	0.421628
0	0	1	0.578372
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.852088
0	2	1	0.147912
0	3	0	0.423332
0	3	1	0.576668
0	4	0	1.000000
0	4	1	0.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.147913
0	6	1	0.852087
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.423332
0	8	1	0.576668
0	9	0	0.962150
0	9	1	0.037850
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.037850
0	11	1	0.962150
0	12	0	0.852088
0	12	1	0.147912
1	0	0	0.000000
1	0	1	1.000000
1	1	0	0.059906
1	1	1	0.940094
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.695327
1	5	1	0.304673
1	6	0	0.000000
1	6	1	1.000000
1	7	0	0.940094
1	7	1	0.059906
1	8	0	0.000000
1	8	1	1.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	0.000000
1	11	1	1.000000
1	12	0	1.000000
1	12	1	0.000000

