k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.000002
0	1	1	0.999998
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.160269
0	3	1	0.839731
0	4	0	0.000000
0	4	1	1.000000
0	5	0	1.000000
0	5	1	0.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	0.000000
1	1	1	1.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	1.000000
1	4	1	0.000000
1	5	0	1.000000
1	5	1	0.000000
2	0	0	0.044261
2	0	1	0.955739
2	1	0	0.212803
2	1	1	0.787197
2	2	0	0.955739
2	2	1	0.044261
2	3	0	0.000000
2	3	1	1.000000
2	4	0	0.000000
2	4	1	1.000000
2	5	0	0.000000
2	5	1	1.000000

