i	k	etaik
0	0	0.510008
0	1	0.000000
0	2	0.000000
0	3	0.489992
0	4	0.000000
1	0	0.508638
1	1	0.000000
1	2	0.000000
1	3	0.491362
1	4	0.000000
2	0	0.509515
2	1	0.000000
2	2	0.000000
2	3	0.490485
2	4	0.000000
3	0	0.697613
3	1	0.000000
3	2	0.000000
3	3	0.302387
3	4	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	1.000000
4	4	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	1.000000
5	4	0.000000
6	0	0.507479
6	1	0.000002
6	2	0.000000
6	3	0.492518
6	4	0.000000
7	0	1.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
8	0	0.684849
8	1	0.000000
8	2	0.000000
8	3	0.315151
8	4	0.000000
9	0	0.689700
9	1	0.000000
9	2	0.000000
9	3	0.310300
9	4	0.000000
10	0	0.000000
10	1	0.878462
10	2	0.121538
10	3	0.000000
10	4	0.000000
11	0	0.000000
11	1	0.519431
11	2	0.480569
11	3	0.000000
11	4	0.000000
12	0	0.508447
12	1	0.000000
12	2	0.000000
12	3	0.491553
12	4	0.000000
13	0	0.000000
13	1	0.569689
13	2	0.430311
13	3	0.000000
13	4	0.000000
14	0	0.500004
14	1	0.499996
14	2	0.000000
14	3	0.000000
14	4	0.000000
15	0	0.000000
15	1	0.789086
15	2	0.210914
15	3	0.000000
15	4	0.000000
16	0	0.000000
16	1	0.618238
16	2	0.381762
16	3	0.000000
16	4	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.000000
17	3	1.000000
17	4	0.000000
18	0	0.510644
18	1	0.000000
18	2	0.000000
18	3	0.489356
18	4	0.000000
19	0	0.212771
19	1	0.500001
19	2	0.000000
19	3	0.287228
19	4	0.000000
20	0	0.404650
20	1	0.000000
20	2	0.000000
20	3	0.595350
20	4	0.000000
21	0	0.000000
21	1	0.000000
21	2	0.000000
21	3	1.000000
21	4	0.000000
22	0	0.511294
22	1	0.000000
22	2	0.000000
22	3	0.488706
22	4	0.000000
23	0	0.689169
23	1	0.000000
23	2	0.000000
23	3	0.310831
23	4	0.000000
24	0	0.197364
24	1	0.000000
24	2	0.000000
24	3	0.802636
24	4	0.000000
25	0	0.334527
25	1	0.000000
25	2	0.000000
25	3	0.665473
25	4	0.000000
26	0	0.000000
26	1	0.000000
26	2	0.000000
26	3	0.181270
26	4	0.818730
27	0	0.616030
27	1	0.000000
27	2	0.000000
27	3	0.383970
27	4	0.000000
28	0	0.169482
28	1	0.000000
28	2	0.000000
28	3	0.000000
28	4	0.830518
29	0	0.510355
29	1	0.000000
29	2	0.000000
29	3	0.489645
29	4	0.000000

