k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.773850
0	2	1	0.226150
0	3	0	0.000000
0	3	1	1.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	0.076110
0	5	1	0.923890
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	0.000000
0	8	1	1.000000
0	9	0	0.000000
0	9	1	1.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	1.000000
0	14	1	0.000000
1	0	0	0.048020
1	0	1	0.951980
1	1	0	0.507933
1	1	1	0.492067
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.520241
1	3	1	0.479759
1	4	0	0.507933
1	4	1	0.492067
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.492067
1	6	1	0.507933
1	7	0	0.492067
1	7	1	0.507933
1	8	0	0.476402
1	8	1	0.523598
1	9	0	0.520241
1	9	1	0.479759
1	10	0	0.904005
1	10	1	0.095995
1	11	0	0.523598
1	11	1	0.476402
1	12	0	0.492067
1	12	1	0.507933
1	13	0	0.476402
1	13	1	0.523598
1	14	0	0.507933
1	14	1	0.492067

