i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
0	3	0.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
1	3	0.000000
2	0	0.000000
2	1	0.000000
2	2	1.000000
2	3	0.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
3	3	0.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
4	3	0.000000
5	0	0.000000
5	1	0.000000
5	2	1.000000
5	3	0.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
6	3	0.000000
7	0	0.000000
7	1	0.000000
7	2	1.000000
7	3	0.000000
8	0	0.000000
8	1	0.000000
8	2	1.000000
8	3	0.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
9	3	0.000000
10	0	0.000000
10	1	1.000000
10	2	0.000000
10	3	0.000000
11	0	0.001450
11	1	0.000000
11	2	0.000000
11	3	0.998550
12	0	0.000000
12	1	1.000000
12	2	0.000000
12	3	0.000000
13	0	0.001514
13	1	0.000000
13	2	0.000000
13	3	0.998486
14	0	1.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
15	0	0.379174
15	1	0.620651
15	2	0.000000
15	3	0.000174
16	0	0.000000
16	1	0.561917
16	2	0.438083
16	3	0.000000
17	0	0.001460
17	1	0.000000
17	2	0.000000
17	3	0.998540
18	0	1.000000
18	1	0.000000
18	2	0.000000
18	3	0.000000
19	0	0.000000
19	1	1.000000
19	2	0.000000
19	3	0.000000
20	0	0.001523
20	1	0.000000
20	2	0.000000
20	3	0.998477
21	0	0.001555
21	1	0.000000
21	2	0.000000
21	3	0.998445
22	0	1.000000
22	1	0.000000
22	2	0.000000
22	3	0.000000
23	0	0.001538
23	1	0.000000
23	2	0.000000
23	3	0.998462
24	0	0.001419
24	1	0.000000
24	2	0.000000
24	3	0.998581
25	0	0.620632
25	1	0.379298
25	2	0.000000
25	3	0.000070
26	0	1.000000
26	1	0.000000
26	2	0.000000
26	3	0.000000
27	0	0.000000
27	1	0.999719
27	2	0.000000
27	3	0.000281
28	0	0.001534
28	1	0.000000
28	2	0.000000
28	3	0.998466
29	0	0.001554
29	1	0.000000
29	2	0.000000
29	3	0.998446

