i	k	etaik
0	0	0.000000
0	1	0.645915
0	2	0.032380
0	3	0.000000
0	4	0.321705
0	5	0.000000
1	0	0.000004
1	1	0.038841
1	2	0.418292
1	3	0.000000
1	4	0.077120
1	5	0.465743
2	0	0.000000
2	1	0.496816
2	2	0.000000
2	3	0.000000
2	4	0.503184
2	5	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	1.000000
4	0	0.000000
4	1	0.068214
4	2	0.437282
4	3	0.000000
4	4	0.028757
4	5	0.465747
5	0	0.000000
5	1	0.000000
5	2	0.460306
5	3	0.000000
5	4	0.000000
5	5	0.539693
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	0.000000
6	5	1.000000
7	0	0.000001
7	1	0.000000
7	2	0.398028
7	3	0.000000
7	4	0.136226
7	5	0.465746
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	1.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
9	5	1.000000
10	0	0.000000
10	1	0.000000
10	2	0.002536
10	3	0.000000
10	4	0.997464
10	5	0.000000
11	0	0.000000
11	1	0.515800
11	2	0.101076
11	3	0.000000
11	4	0.383125
11	5	0.000000
12	0	0.000000
12	1	0.107383
12	2	0.037490
12	3	0.000000
12	4	0.855127
12	5	0.000000
13	0	0.000000
13	1	0.698097
13	2	0.064059
13	3	0.000000
13	4	0.237843
13	5	0.000000
14	0	0.000000
14	1	0.152002
14	2	0.097086
14	3	0.000000
14	4	0.750912
14	5	0.000000
15	0	0.000000
15	1	0.000000
15	2	0.285423
15	3	0.000000
15	4	0.714577
15	5	0.000000
16	0	0.000000
16	1	0.151347
16	2	0.102847
16	3	0.000000
16	4	0.745806
16	5	0.000000
17	0	0.000000
17	1	0.136791
17	2	0.101624
17	3	0.000000
17	4	0.761584
17	5	0.000000
18	0	0.000000
18	1	0.145141
18	2	0.127213
18	3	0.000000
18	4	0.727646
18	5	0.000000
19	0	0.000000
19	1	0.000000
19	2	0.442788
19	3	0.000000
19	4	0.557212
19	5	0.000000
20	0	0.000000
20	1	0.389475
20	2	0.005157
20	3	0.000000
20	4	0.605368
20	5	0.000000
21	0	0.523888
21	1	0.024887
21	2	0.451225
21	3	0.000000
21	4	0.000000
21	5	0.000000
22	0	0.523888
22	1	0.030367
22	2	0.438331
22	3	0.000000
22	4	0.007413
22	5	0.000000
23	0	0.519470
23	1	0.000000
23	2	0.000068
23	3	0.480462
23	4	0.000000
23	5	0.000000
24	0	0.523888
24	1	0.026625
24	2	0.434822
24	3	0.000000
24	4	0.014665
24	5	0.000000
25	0	0.000000
25	1	0.401971
25	2	0.303491
25	3	0.000000
25	4	0.294538
25	5	0.000000
26	0	0.000000
26	1	0.364460
26	2	0.072915
26	3	0.000000
26	4	0.562625
26	5	0.000000
27	0	0.000000
27	1	0.547825
27	2	0.043306
27	3	0.000000
27	4	0.408869
27	5	0.000000
28	0	0.000000
28	1	0.282580
28	2	0.061361
28	3	0.000000
28	4	0.656058
28	5	0.000000
29	0	0.000000
29	1	0.841779
29	2	0.158221
29	3	0.000000
29	4	0.000000
29	5	0.000000

