i	k	etaik
0	0	0.000000
0	1	1.000000
1	0	0.000000
1	1	1.000000
2	0	0.000000
2	1	1.000000
3	0	0.000000
3	1	1.000000
4	0	0.000000
4	1	1.000000
5	0	0.000000
5	1	1.000000
6	0	0.000000
6	1	1.000000
7	0	0.000000
7	1	1.000000
8	0	0.000000
8	1	1.000000
9	0	0.000000
9	1	1.000000
10	0	0.275369
10	1	0.724631
11	0	0.000000
11	1	1.000000
12	0	0.468490
12	1	0.531510
13	0	0.529033
13	1	0.470967
14	0	0.275369
14	1	0.724631
15	0	0.000000
15	1	1.000000
16	0	0.000000
16	1	1.000000
17	0	0.000000
17	1	1.000000
18	0	0.000000
18	1	1.000000
19	0	0.234202
19	1	0.765798
20	0	1.000000
20	1	0.000000
21	0	1.000000
21	1	0.000000
22	0	0.769187
22	1	0.230813
23	0	1.000000
23	1	0.000000
24	0	0.769199
24	1	0.230801
25	0	1.000000
25	1	0.000000
26	0	1.000000
26	1	0.000000
27	0	1.000000
27	1	0.000000
28	0	1.000000
28	1	0.000000
29	0	0.769187
29	1	0.230813

