i	k	etaik
0	0	1.000000
0	1	0.000000
1	0	1.000000
1	1	0.000000
2	0	1.000000
2	1	0.000000
3	0	1.000000
3	1	0.000000
4	0	1.000000
4	1	0.000000
5	0	1.000000
5	1	0.000000
6	0	0.482233
6	1	0.517767
7	0	1.000000
7	1	0.000000
8	0	1.000000
8	1	0.000000
9	0	1.000000
9	1	0.000000
10	0	0.000000
10	1	1.000000
11	0	0.000000
11	1	1.000000
12	0	0.000000
12	1	1.000000
13	0	0.505175
13	1	0.494825
14	0	0.000146
14	1	0.999854
15	0	0.316452
15	1	0.683548
16	0	0.000000
16	1	1.000000
17	0	0.000207
17	1	0.999793
18	0	0.000000
18	1	1.000000
19	0	0.000000
19	1	1.000000
20	0	1.000000
20	1	0.000000
21	0	0.522641
21	1	0.477359
22	0	0.669199
22	1	0.330801
23	0	0.659638
23	1	0.340362
24	0	1.000000
24	1	0.000000
25	0	1.000000
25	1	0.000000
26	0	0.237555
26	1	0.762445
27	0	0.355107
27	1	0.644893
28	0	0.316452
28	1	0.683548
29	0	0.000000
29	1	1.000000

