k	l	m	KLM
0	0	0	0.904179
0	0	1	0.095821
0	1	0	1.000000
0	1	1	0.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.094540
0	4	1	0.905460
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.094540
0	7	1	0.905460
0	8	0	0.307822
0	8	1	0.692178
0	9	0	0.000034
0	9	1	0.999966
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.000000
0	11	1	1.000000
1	0	0	1.000000
1	0	1	0.000000
1	1	0	0.000000
1	1	1	1.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.000028
1	6	1	0.999972
1	7	0	0.000000
1	7	1	1.000000
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.101205
1	9	1	0.898795
1	10	0	1.000000
1	10	1	0.000000
1	11	0	1.000000
1	11	1	0.000000

