k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.000000
0	3	1	1.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.000000
0	9	1	1.000000
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.000000
0	11	1	1.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.030144
0	14	1	0.969856
1	0	0	1.000000
1	0	1	0.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.037517
1	3	1	0.962483
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.037517
1	6	1	0.962483
1	7	0	0.243944
1	7	1	0.756056
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.311210
1	9	1	0.688790
1	10	0	0.243944
1	10	1	0.756056
1	11	0	0.037517
1	11	1	0.962483
1	12	0	0.688791
1	12	1	0.311209
1	13	0	1.000000
1	13	1	0.000000
1	14	0	0.000000
1	14	1	1.000000

