k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.476026
0	1	1	0.523974
0	2	0	0.818509
0	2	1	0.181491
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.197760
0	4	1	0.802240
0	5	0	0.661802
0	5	1	0.338198
0	6	0	1.000000
0	6	1	0.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.818509
0	9	1	0.181491
0	10	0	1.000000
0	10	1	0.000000
1	0	0	0.241982
1	0	1	0.758018
1	1	0	0.216418
1	1	1	0.783582
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.786299
1	3	1	0.213701
1	4	0	0.000000
1	4	1	1.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.758018
1	6	1	0.241982
1	7	0	0.859411
1	7	1	0.140589
1	8	0	0.691645
1	8	1	0.308355
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.965063
1	10	1	0.034937

