File,BIC
SS3_replicate0_0.str.admix.K=1.out,418.026348
SS3_replicate0_10.str.admix.K=1.out,614.755106
SS3_replicate0_11.str.admix.K=1.out,288.049168
SS3_replicate0_12.str.admix.K=1.out,401.100735
SS3_replicate0_13.str.admix.K=1.out,183.015277
SS3_replicate0_14.str.admix.K=1.out,700.283246
SS3_replicate0_15.str.admix.K=1.out,855.502595
SS3_replicate0_16.str.admix.K=1.out,505.346284
SS3_replicate0_17.str.admix.K=1.out,266.844361
SS3_replicate0_18.str.admix.K=1.out,651.824869
SS3_replicate0_19.str.admix.K=1.out,280.117654
SS3_replicate0_1.str.admix.K=1.out,1043.429327
SS3_replicate0_2.str.admix.K=1.out,63.449488
SS3_replicate0_3.str.admix.K=1.out,207.327646
SS3_replicate0_4.str.admix.K=1.out,210.864316
SS3_replicate0_5.str.admix.K=1.out,459.648407
SS3_replicate0_6.str.admix.K=1.out,571.034726
SS3_replicate0_7.str.admix.K=1.out,445.097503
SS3_replicate0_8.str.admix.K=1.out,1276.374534
SS3_replicate0_9.str.admix.K=1.out,674.746188
SS3_replicate1_0.str.admix.K=1.out,476.646008
SS3_replicate1_10.str.admix.K=1.out,105.101164
SS3_replicate1_11.str.admix.K=1.out,283.097664
SS3_replicate1_12.str.admix.K=1.out,917.799894
SS3_replicate1_13.str.admix.K=1.out,182.922510
SS3_replicate1_14.str.admix.K=1.out,666.716442
SS3_replicate1_15.str.admix.K=1.out,721.803269
SS3_replicate1_16.str.admix.K=1.out,711.051185
SS3_replicate1_17.str.admix.K=1.out,320.710482
SS3_replicate1_18.str.admix.K=1.out,281.370841
SS3_replicate1_19.str.admix.K=1.out,13.573126
SS3_replicate1_1.str.admix.K=1.out,981.731899
SS3_replicate1_2.str.admix.K=1.out,211.287032
SS3_replicate1_3.str.admix.K=1.out,182.558983
SS3_replicate1_4.str.admix.K=1.out,292.809423
SS3_replicate1_5.str.admix.K=1.out,1200.939712
SS3_replicate1_6.str.admix.K=1.out,454.877806
SS3_replicate1_7.str.admix.K=1.out,334.196150
SS3_replicate1_8.str.admix.K=1.out,252.771878
SS3_replicate1_9.str.admix.K=1.out,283.097664
SS3_replicate2_0.str.admix.K=1.out,538.261197
SS3_replicate2_10.str.admix.K=1.out,434.731349
SS3_replicate2_11.str.admix.K=1.out,1493.030803
SS3_replicate2_12.str.admix.K=1.out,121.023873
SS3_replicate2_13.str.admix.K=1.out,513.444967
SS3_replicate2_14.str.admix.K=1.out,226.891267
SS3_replicate2_15.str.admix.K=1.out,1051.678424
SS3_replicate2_16.str.admix.K=1.out,205.014883
SS3_replicate2_17.str.admix.K=1.out,877.422195
SS3_replicate2_18.str.admix.K=1.out,1039.681237
SS3_replicate2_19.str.admix.K=1.out,853.988218
SS3_replicate2_1.str.admix.K=1.out,417.123202
SS3_replicate2_2.str.admix.K=1.out,1216.346192
SS3_replicate2_3.str.admix.K=1.out,496.169903
SS3_replicate2_4.str.admix.K=1.out,168.059642
SS3_replicate2_5.str.admix.K=1.out,1407.697591
SS3_replicate2_6.str.admix.K=1.out,577.599728
SS3_replicate2_7.str.admix.K=1.out,609.561276
SS3_replicate2_8.str.admix.K=1.out,1043.587394
SS3_replicate2_9.str.admix.K=1.out,167.471523
SS3_replicate3_0.str.admix.K=1.out,483.764012
SS3_replicate3_10.str.admix.K=1.out,364.548910
SS3_replicate3_11.str.admix.K=1.out,281.697098
SS3_replicate3_12.str.admix.K=1.out,213.783988
SS3_replicate3_13.str.admix.K=1.out,199.441356
SS3_replicate3_14.str.admix.K=1.out,462.956975
SS3_replicate3_15.str.admix.K=1.out,439.917747
SS3_replicate3_16.str.admix.K=1.out,986.925184
SS3_replicate3_17.str.admix.K=1.out,548.965404
SS3_replicate3_18.str.admix.K=1.out,824.571359
SS3_replicate3_19.str.admix.K=1.out,522.724161
SS3_replicate3_1.str.admix.K=1.out,27.146253
SS3_replicate3_2.str.admix.K=1.out,96.888061
SS3_replicate3_3.str.admix.K=1.out,542.828619
SS3_replicate3_4.str.admix.K=1.out,1120.234718
SS3_replicate3_5.str.admix.K=1.out,428.630626
SS3_replicate3_6.str.admix.K=1.out,124.137263
SS3_replicate3_7.str.admix.K=1.out,157.813326
SS3_replicate3_8.str.admix.K=1.out,736.021290
SS3_replicate3_9.str.admix.K=1.out,1017.965231
SS3_replicate4_0.str.admix.K=1.out,802.953856
SS3_replicate4_10.str.admix.K=1.out,305.509395
SS3_replicate4_11.str.admix.K=1.out,107.502711
SS3_replicate4_12.str.admix.K=1.out,955.368985
SS3_replicate4_13.str.admix.K=1.out,95.816958
SS3_replicate4_14.str.admix.K=1.out,376.151514
SS3_replicate4_15.str.admix.K=1.out,425.974167
SS3_replicate4_16.str.admix.K=1.out,694.706127
SS3_replicate4_17.str.admix.K=1.out,213.286530
SS3_replicate4_18.str.admix.K=1.out,133.006895
SS3_replicate4_19.str.admix.K=1.out,331.266815
SS3_replicate4_1.str.admix.K=1.out,1092.670696
SS3_replicate4_2.str.admix.K=1.out,385.801282
SS3_replicate4_3.str.admix.K=1.out,696.183456
SS3_replicate4_4.str.admix.K=1.out,713.236289
SS3_replicate4_5.str.admix.K=1.out,98.187922
SS3_replicate4_6.str.admix.K=1.out,465.300460
SS3_replicate4_7.str.admix.K=1.out,461.737300
SS3_replicate4_8.str.admix.K=1.out,322.363338
SS3_replicate4_9.str.admix.K=1.out,149.037200
SS3_replicate5_0.str.admix.K=1.out,370.416415
SS3_replicate5_10.str.admix.K=1.out,349.048019
SS3_replicate5_11.str.admix.K=1.out,349.827646
SS3_replicate5_12.str.admix.K=1.out,292.038713
SS3_replicate5_13.str.admix.K=1.out,451.903402
SS3_replicate5_14.str.admix.K=1.out,1182.963515
SS3_replicate5_15.str.admix.K=1.out,126.321973
SS3_replicate5_16.str.admix.K=1.out,231.816937
SS3_replicate5_17.str.admix.K=1.out,225.594688
SS3_replicate5_18.str.admix.K=1.out,156.900153
SS3_replicate5_19.str.admix.K=1.out,76.922848
SS3_replicate5_1.str.admix.K=1.out,347.111193
SS3_replicate5_2.str.admix.K=1.out,468.957982
SS3_replicate5_3.str.admix.K=1.out,354.018136
SS3_replicate5_4.str.admix.K=1.out,323.534852
SS3_replicate5_5.str.admix.K=1.out,642.677940
SS3_replicate5_6.str.admix.K=1.out,691.158308
SS3_replicate5_7.str.admix.K=1.out,753.639171
SS3_replicate5_8.str.admix.K=1.out,262.501708
SS3_replicate5_9.str.admix.K=1.out,677.914052
SS3_replicate6_0.str.admix.K=1.out,650.385039
SS3_replicate6_10.str.admix.K=1.out,197.069056
SS3_replicate6_11.str.admix.K=1.out,566.804037
SS3_replicate6_12.str.admix.K=1.out,253.263847
SS3_replicate6_13.str.admix.K=1.out,195.831229
SS3_replicate6_14.str.admix.K=1.out,308.115468
SS3_replicate6_15.str.admix.K=1.out,173.264903
SS3_replicate6_16.str.admix.K=1.out,285.312609
SS3_replicate6_17.str.admix.K=1.out,580.753470
SS3_replicate6_18.str.admix.K=1.out,294.736952
SS3_replicate6_19.str.admix.K=1.out,245.482133
SS3_replicate6_1.str.admix.K=1.out,387.325454
SS3_replicate6_2.str.admix.K=1.out,320.506672
SS3_replicate6_3.str.admix.K=1.out,371.882421
SS3_replicate6_4.str.admix.K=1.out,101.044267
SS3_replicate6_5.str.admix.K=1.out,765.011753
SS3_replicate6_6.str.admix.K=1.out,1640.357323
SS3_replicate6_7.str.admix.K=1.out,698.906540
SS3_replicate6_8.str.admix.K=1.out,329.002899
SS3_replicate6_9.str.admix.K=1.out,483.700613
SS3_replicate7_0.str.admix.K=1.out,770.942738
SS3_replicate7_10.str.admix.K=1.out,100.755148
SS3_replicate7_11.str.admix.K=1.out,1226.670049
SS3_replicate7_12.str.admix.K=1.out,664.867371
SS3_replicate7_13.str.admix.K=1.out,712.403783
SS3_replicate7_14.str.admix.K=1.out,653.825079
SS3_replicate7_15.str.admix.K=1.out,351.734685
SS3_replicate7_16.str.admix.K=1.out,210.736349
SS3_replicate7_17.str.admix.K=1.out,226.804269
SS3_replicate7_18.str.admix.K=1.out,458.585281
SS3_replicate7_19.str.admix.K=1.out,703.104425
SS3_replicate7_1.str.admix.K=1.out,398.929256
SS3_replicate7_2.str.admix.K=1.out,450.375246
SS3_replicate7_3.str.admix.K=1.out,225.845460
SS3_replicate7_4.str.admix.K=1.out,260.860574
SS3_replicate7_5.str.admix.K=1.out,658.259661
SS3_replicate7_6.str.admix.K=1.out,654.997277
SS3_replicate7_7.str.admix.K=1.out,492.764110
SS3_replicate7_8.str.admix.K=1.out,318.772454
SS3_replicate7_9.str.admix.K=1.out,426.694896
SS3_replicate8_0.str.admix.K=1.out,20.938567
SS3_replicate8_10.str.admix.K=1.out,437.364782
SS3_replicate8_11.str.admix.K=1.out,296.992335
SS3_replicate8_12.str.admix.K=1.out,562.878484
SS3_replicate8_13.str.admix.K=1.out,218.646545
SS3_replicate8_14.str.admix.K=1.out,472.952211
SS3_replicate8_15.str.admix.K=1.out,538.130303
SS3_replicate8_16.str.admix.K=1.out,397.495560
SS3_replicate8_17.str.admix.K=1.out,581.594948
SS3_replicate8_18.str.admix.K=1.out,277.431793
SS3_replicate8_19.str.admix.K=1.out,1697.028885
SS3_replicate8_1.str.admix.K=1.out,252.727918
SS3_replicate8_2.str.admix.K=1.out,243.180142
SS3_replicate8_3.str.admix.K=1.out,369.209732
SS3_replicate8_4.str.admix.K=1.out,391.654787
SS3_replicate8_5.str.admix.K=1.out,515.586501
SS3_replicate8_6.str.admix.K=1.out,530.249443
SS3_replicate8_7.str.admix.K=1.out,225.396716
SS3_replicate8_8.str.admix.K=1.out,201.339769
SS3_replicate8_9.str.admix.K=1.out,447.763098
SS3_replicate9_0.str.admix.K=1.out,696.435796
SS3_replicate9_10.str.admix.K=1.out,134.597000
SS3_replicate9_11.str.admix.K=1.out,244.374011
SS3_replicate9_12.str.admix.K=1.out,725.917571
SS3_replicate9_13.str.admix.K=1.out,1068.255824
SS3_replicate9_14.str.admix.K=1.out,562.918880
SS3_replicate9_15.str.admix.K=1.out,273.029665
SS3_replicate9_16.str.admix.K=1.out,355.172984
SS3_replicate9_17.str.admix.K=1.out,295.575808
SS3_replicate9_18.str.admix.K=1.out,297.981098
SS3_replicate9_19.str.admix.K=1.out,27.146253
SS3_replicate9_1.str.admix.K=1.out,177.666630
SS3_replicate9_2.str.admix.K=1.out,101.044267
SS3_replicate9_3.str.admix.K=1.out,261.437255
SS3_replicate9_4.str.admix.K=1.out,1232.426509
SS3_replicate9_5.str.admix.K=1.out,236.347078
SS3_replicate9_6.str.admix.K=1.out,166.714670
SS3_replicate9_7.str.admix.K=1.out,754.218809
SS3_replicate9_8.str.admix.K=1.out,760.084927
SS3_replicate9_9.str.admix.K=1.out,600.378372
