i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.463420
0	3	0.536580
1	0	0.510585
1	1	0.489415
1	2	0.000000
1	3	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.637762
2	3	0.362238
3	0	0.000000
3	1	0.533966
3	2	0.466034
3	3	0.000000
4	0	0.000000
4	1	0.533966
4	2	0.466034
4	3	0.000000
5	0	0.000000
5	1	0.533966
5	2	0.466034
5	3	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.463420
6	3	0.536580
7	0	0.000000
7	1	0.000000
7	2	0.463420
7	3	0.536580
8	0	0.523813
8	1	0.000000
8	2	0.000806
8	3	0.475381
9	0	0.000000
9	1	1.000000
9	2	0.000000
9	3	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.663534
10	3	0.336466
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	1.000000
12	0	0.000000
12	1	0.521626
12	2	0.001216
12	3	0.477158
13	0	0.523816
13	1	0.000000
13	2	0.000781
13	3	0.475402
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	1.000000
15	0	0.510585
15	1	0.489415
15	2	0.000000
15	3	0.000000
16	0	0.000000
16	1	0.521625
16	2	0.001222
16	3	0.477153
17	0	0.510011
17	1	0.000077
17	2	0.000000
17	3	0.489912
18	0	0.481892
18	1	0.518108
18	2	0.000000
18	3	0.000000
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	1.000000
20	0	0.000000
20	1	0.000000
20	2	1.000000
20	3	0.000000
21	0	0.000000
21	1	0.000000
21	2	0.000000
21	3	1.000000
22	0	0.000000
22	1	0.000000
22	2	0.743774
22	3	0.256226
23	0	0.000000
23	1	0.000000
23	2	1.000000
23	3	0.000000
24	0	0.000000
24	1	0.000000
24	2	0.656368
24	3	0.343632
25	0	0.523817
25	1	0.000000
25	2	0.000779
25	3	0.475405
26	0	0.449122
26	1	0.000000
26	2	0.550878
26	3	0.000000
27	0	0.000000
27	1	0.000000
27	2	0.463420
27	3	0.536580
28	0	0.000000
