File,AIC
ILM10_replicate0_0.str.admix.K=4.out,1437.471817
ILM10_replicate0_10.str.admix.K=4.out,2739.229136
ILM10_replicate0_11.str.admix.K=4.out,2227.095515
ILM10_replicate0_12.str.admix.K=4.out,2178.015238
ILM10_replicate0_13.str.admix.K=4.out,2488.080212
ILM10_replicate0_14.str.admix.K=4.out,1808.234221
ILM10_replicate0_15.str.admix.K=4.out,1749.518100
ILM10_replicate0_16.str.admix.K=4.out,3216.813806
ILM10_replicate0_17.str.admix.K=4.out,3043.431681
ILM10_replicate0_18.str.admix.K=4.out,1690.233339
ILM10_replicate0_19.str.admix.K=4.out,2402.526656
ILM10_replicate0_1.str.admix.K=4.out,3916.195253
ILM10_replicate0_2.str.admix.K=4.out,2572.124988
ILM10_replicate0_3.str.admix.K=4.out,5288.126069
ILM10_replicate0_4.str.admix.K=4.out,2654.337940
ILM10_replicate0_5.str.admix.K=4.out,1886.548006
ILM10_replicate0_6.str.admix.K=4.out,2069.113759
ILM10_replicate0_7.str.admix.K=4.out,1763.236867
ILM10_replicate0_8.str.admix.K=4.out,2272.070222
ILM10_replicate0_9.str.admix.K=4.out,2549.831150
ILM10_replicate1_0.str.admix.K=4.out,3343.323309
ILM10_replicate1_10.str.admix.K=4.out,1582.798104
ILM10_replicate1_11.str.admix.K=4.out,2361.399458
ILM10_replicate1_12.str.admix.K=4.out,1851.884397
ILM10_replicate1_13.str.admix.K=4.out,1644.967569
ILM10_replicate1_14.str.admix.K=4.out,1152.107263
ILM10_replicate1_15.str.admix.K=4.out,1817.501599
ILM10_replicate1_16.str.admix.K=4.out,2744.553577
ILM10_replicate1_17.str.admix.K=4.out,3039.200585
ILM10_replicate1_18.str.admix.K=4.out,1781.368423
ILM10_replicate1_19.str.admix.K=4.out,2529.050338
ILM10_replicate1_1.str.admix.K=4.out,2912.019657
ILM10_replicate1_2.str.admix.K=4.out,1945.029719
ILM10_replicate1_3.str.admix.K=4.out,2408.403585
ILM10_replicate1_4.str.admix.K=4.out,3256.975869
ILM10_replicate1_5.str.admix.K=4.out,2241.941170
ILM10_replicate1_6.str.admix.K=4.out,2242.937473
ILM10_replicate1_7.str.admix.K=4.out,2426.366199
ILM10_replicate1_8.str.admix.K=4.out,2473.981471
ILM10_replicate1_9.str.admix.K=4.out,2437.605232
ILM10_replicate2_0.str.admix.K=4.out,2966.345493
ILM10_replicate2_10.str.admix.K=4.out,2841.441868
ILM10_replicate2_11.str.admix.K=4.out,1905.086108
ILM10_replicate2_12.str.admix.K=4.out,1839.277230
ILM10_replicate2_13.str.admix.K=4.out,2183.039189
ILM10_replicate2_14.str.admix.K=4.out,1818.249896
ILM10_replicate2_15.str.admix.K=4.out,3236.724916
ILM10_replicate2_16.str.admix.K=4.out,1530.225312
ILM10_replicate2_17.str.admix.K=4.out,3010.510618
ILM10_replicate2_18.str.admix.K=4.out,1467.018532
ILM10_replicate2_19.str.admix.K=4.out,2153.692377
ILM10_replicate2_1.str.admix.K=4.out,3108.686388
ILM10_replicate2_2.str.admix.K=4.out,1639.942508
ILM10_replicate2_3.str.admix.K=4.out,2348.451794
ILM10_replicate2_4.str.admix.K=4.out,1459.235190
ILM10_replicate2_5.str.admix.K=4.out,1255.987492
