k	l	m	KLM
0	0	0	0.009489
0	0	1	0.990511
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.006841
0	3	1	0.993159
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.121109
0	5	1	0.878891
0	6	0	1.000000
0	6	1	0.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.577881
0	8	1	0.422119
0	9	0	0.000035
0	9	1	0.999965
0	10	0	1.000000
0	10	1	0.000000
0	11	0	1.000000
0	11	1	0.000000
0	12	0	1.000000
0	12	1	0.000000
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.963186
0	14	1	0.036814
0	15	0	1.000000
0	15	1	0.000000
0	16	0	0.000000
0	16	1	1.000000
0	17	0	0.000000
0	17	1	1.000000
0	17	2	0.000000
0	18	0	1.000000
0	18	1	0.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	0.000000
0	20	1	1.000000
1	0	0	0.010216
1	0	1	0.989784
1	1	0	0.750991
1	1	1	0.249009
1	2	0	0.249009
1	2	1	0.750991
1	3	0	0.011333
1	3	1	0.988667
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.000000
1	6	1	1.000000
1	7	0	0.978675
1	7	1	0.021325
1	8	0	0.000000
1	8	1	1.000000
1	9	0	0.021300
1	9	1	0.978700
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.957408
1	11	1	0.042592
1	12	0	0.899984
1	12	1	0.100016
1	13	0	0.893757
1	13	1	0.106243
1	14	0	0.980012
1	14	1	0.019988
1	15	0	0.957408
1	15	1	0.042592
1	16	0	0.249009
1	16	1	0.750991
1	17	0	0.042553
1	17	1	0.000000
1	17	2	0.957447
1	18	0	0.978604
1	18	1	0.021396
1	19	0	0.000000
1	19	1	1.000000
1	20	0	0.220037
1	20	1	0.779963

