File,AIC
ILM10_replicate0_0.str.admix.K=10.out,2734.856241
ILM10_replicate0_10.str.admix.K=10.out,3676.064727
ILM10_replicate0_11.str.admix.K=10.out,3393.652356
ILM10_replicate0_12.str.admix.K=10.out,3274.582513
ILM10_replicate0_13.str.admix.K=10.out,3619.860810
ILM10_replicate0_14.str.admix.K=10.out,2936.388721
ILM10_replicate0_15.str.admix.K=10.out,2939.857019
ILM10_replicate0_16.str.admix.K=10.out,4459.259137
ILM10_replicate0_17.str.admix.K=10.out,4353.539878
ILM10_replicate0_18.str.admix.K=10.out,2906.475757
ILM10_replicate0_19.str.admix.K=10.out,3784.058619
ILM10_replicate0_1.str.admix.K=10.out,5301.791852
ILM10_replicate0_2.str.admix.K=10.out,3667.420463
ILM10_replicate0_3.str.admix.K=10.out,6532.328481
ILM10_replicate0_4.str.admix.K=10.out,3613.293391
ILM10_replicate0_5.str.admix.K=10.out,3120.708496
ILM10_replicate0_6.str.admix.K=10.out,3179.516277
ILM10_replicate0_7.str.admix.K=10.out,2919.323155
ILM10_replicate0_8.str.admix.K=10.out,3304.178154
ILM10_replicate0_9.str.admix.K=10.out,3921.769333
ILM10_replicate1_0.str.admix.K=10.out,4635.834761
ILM10_replicate1_10.str.admix.K=10.out,2846.119836
ILM10_replicate1_11.str.admix.K=10.out,3438.456256
ILM10_replicate1_12.str.admix.K=10.out,3264.290032
ILM10_replicate1_13.str.admix.K=10.out,3025.625356
ILM10_replicate1_14.str.admix.K=10.out,2365.693615
ILM10_replicate1_15.str.admix.K=10.out,3015.124731
ILM10_replicate1_16.str.admix.K=10.out,3922.886635
ILM10_replicate1_17.str.admix.K=10.out,3985.570281
ILM10_replicate1_18.str.admix.K=10.out,3115.231436
ILM10_replicate1_19.str.admix.K=10.out,3434.440419
ILM10_replicate1_1.str.admix.K=10.out,4312.123395
ILM10_replicate1_2.str.admix.K=10.out,3077.805401
ILM10_replicate1_3.str.admix.K=10.out,3639.274217
ILM10_replicate1_4.str.admix.K=10.out,4530.486081
ILM10_replicate1_5.str.admix.K=10.out,3337.438302
ILM10_replicate1_6.str.admix.K=10.out,3406.029393
ILM10_replicate1_7.str.admix.K=10.out,3540.954467
ILM10_replicate1_8.str.admix.K=10.out,3798.429974
ILM10_replicate1_9.str.admix.K=10.out,3709.878581
ILM10_replicate2_0.str.admix.K=10.out,3848.027176
ILM10_replicate2_10.str.admix.K=10.out,4204.478498
ILM10_replicate2_11.str.admix.K=10.out,3144.707346
ILM10_replicate2_12.str.admix.K=10.out,3184.105072
ILM10_replicate2_13.str.admix.K=10.out,3453.960983
ILM10_replicate2_14.str.admix.K=10.out,3061.704010
ILM10_replicate2_15.str.admix.K=10.out,4327.880450
ILM10_replicate2_16.str.admix.K=10.out,2780.398979
ILM10_replicate2_17.str.admix.K=10.out,4251.103617
ILM10_replicate2_18.str.admix.K=10.out,2720.866365
ILM10_replicate2_19.str.admix.K=10.out,3440.996131
ILM10_replicate2_1.str.admix.K=10.out,4547.592005
ILM10_replicate2_2.str.admix.K=10.out,2867.722093
ILM10_replicate2_3.str.admix.K=10.out,3447.812957
ILM10_replicate2_4.str.admix.K=10.out,2606.043011
ILM10_replicate2_5.str.admix.K=10.out,2572.489343
ILM10_replicate2_6.str.admix.K=10.out,3305.968771
ILM10_replicate2_7.str.admix.K=10.out,3044.133095
ILM10_replicate2_8.str.admix.K=10.out,3341.238188
ILM10_replicate2_9.str.admix.K=10.out,3122.506148
ILM10_replicate3_0.str.admix.K=10.out,3424.990641
ILM10_replicate3_10.str.admix.K=10.out,4466.450601
ILM10_replicate3_11.str.admix.K=10.out,5103.598566
ILM10_replicate3_12.str.admix.K=10.out,3777.783243
ILM10_replicate3_13.str.admix.K=10.out,2822.649851
ILM10_replicate3_14.str.admix.K=10.out,3099.980081
ILM10_replicate3_15.str.admix.K=10.out,4014.238817
ILM10_replicate3_16.str.admix.K=10.out,3927.010055
ILM10_replicate3_17.str.admix.K=10.out,3247.850194
ILM10_replicate3_18.str.admix.K=10.out,3193.275843
ILM10_replicate3_19.str.admix.K=10.out,2867.722093
ILM10_replicate3_1.str.admix.K=10.out,3615.371171
ILM10_replicate3_2.str.admix.K=10.out,6445.334076
ILM10_replicate3_3.str.admix.K=10.out,5165.278837
ILM10_replicate3_4.str.admix.K=10.out,5407.309515
ILM10_replicate3_5.str.admix.K=10.out,3267.814725
ILM10_replicate3_6.str.admix.K=10.out,2805.418004
ILM10_replicate3_7.str.admix.K=10.out,3681.768792
ILM10_replicate3_8.str.admix.K=10.out,3261.892202
ILM10_replicate3_9.str.admix.K=10.out,3243.627057
ILM10_replicate4_0.str.admix.K=10.out,3990.779650
ILM10_replicate4_10.str.admix.K=10.out,3533.521615
ILM10_replicate4_11.str.admix.K=10.out,3935.837423
ILM10_replicate4_12.str.admix.K=10.out,2693.300165
