k	l	m	KLM
0	0	0	0.022604
0	0	1	0.977396
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.033762
0	3	1	0.966238
0	4	0	0.011297
0	4	1	0.988703
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	0.977396
0	8	1	0.022604
0	9	0	0.977396
0	9	1	0.022604
0	10	0	0.988728
0	10	1	0.011272
1	0	0	0.000000
1	0	1	1.000000
1	1	0	0.451244
1	1	1	0.548756
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.027054
1	5	1	0.972946
1	6	0	0.153869
1	6	1	0.846131
1	7	0	0.783377
1	7	1	0.216623
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	1.000000
1	10	1	0.000000

