i	k	etaik
0	0	1.000000
0	1	0.000000
0	2	0.000000
0	3	0.000000
0	4	0.000000
0	5	0.000000
0	6	0.000000
0	7	0.000000
1	0	1.000000
1	1	0.000000
1	2	0.000000
1	3	0.000000
1	4	0.000000
1	5	0.000000
1	6	0.000000
1	7	0.000000
2	0	1.000000
2	1	0.000000
2	2	0.000000
2	3	0.000000
2	4	0.000000
2	5	0.000000
2	6	0.000000
2	7	0.000000
3	0	1.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	0.000000
3	6	0.000000
3	7	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
4	4	0.000000
4	5	0.000000
4	6	1.000000
4	7	0.000000
5	0	0.500001
5	1	0.000000
5	2	0.000000
5	3	0.499999
5	4	0.000000
5	5	0.000000
5	6	0.000000
5	7	0.000000
6	0	0.500002
6	1	0.000000
6	2	0.000000
6	3	0.499998
6	4	0.000000
6	5	0.000000
6	6	0.000000
6	7	0.000000
7	0	1.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
7	7	0.000000
8	0	1.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	0.000000
8	7	0.000000
9	0	1.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	0.000000
9	7	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.451778
10	4	0.335085
10	5	0.000000
10	6	0.000002
10	7	0.213135
11	0	0.015041
11	1	0.000000
11	2	0.000000
11	3	0.498860
11	4	0.000000
11	5	0.000000
11	6	0.486099
11	7	0.000000
12	0	0.000000
12	1	0.000000
12	2	0.000000
12	3	0.451777
12	4	0.335084
12	5	0.000000
12	6	0.000003
12	7	0.213136
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	0.503865
13	4	0.000000
13	5	0.000000
13	6	0.496135
13	7	0.000000
14	0	0.004240
14	1	0.000000
14	2	0.000000
14	3	0.496989
14	4	0.000000
14	5	0.498770
14	6	0.000000
14	7	0.000000
15	0	0.003237
15	1	0.000000
15	2	0.000000
15	3	0.497657
15	4	0.000000
15	5	0.499106
15	6	0.000000
15	7	0.000000
16	0	0.016560
16	1	0.000000
16	2	0.000000
16	3	0.498358
16	4	0.000000
16	5	0.000000
16	6	0.485082
16	7	0.000000
17	0	0.004414
17	1	0.000000
17	2	0.521370
17	3	0.000000
17	4	0.000000
17	5	0.000000
17	6	0.474216
17	7	0.000000
18	0	0.003730
18	1	0.000000
18	2	0.000000
18	3	0.497328
18	4	0.000000
18	5	0.498941
18	6	0.000000
18	7	0.000000
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	1.000000
19	4	0.000000
19	5	0.000000
19	6	0.000000
19	7	0.000000
20	0	0.604467
20	1	0.000000
20	2	0.395533
20	3	0.000000
20	4	0.000000
20	5	0.000000
20	6	0.000000
20	7	0.000000
21	0	0.000000
21	1	0.000000
