File,AIC
ILM10_replicate0_0.str.admix.K=7.out,2031.427097
ILM10_replicate0_10.str.admix.K=7.out,3265.564533
ILM10_replicate0_11.str.admix.K=7.out,2718.057672
ILM10_replicate0_12.str.admix.K=7.out,2568.483563
ILM10_replicate0_13.str.admix.K=7.out,3012.256186
ILM10_replicate0_14.str.admix.K=7.out,2282.009266
ILM10_replicate0_15.str.admix.K=7.out,2232.233034
ILM10_replicate0_16.str.admix.K=7.out,3767.315229
ILM10_replicate0_17.str.admix.K=7.out,3707.242141
ILM10_replicate0_18.str.admix.K=7.out,2221.447449
ILM10_replicate0_19.str.admix.K=7.out,3046.234257
ILM10_replicate0_1.str.admix.K=7.out,4438.214371
ILM10_replicate0_2.str.admix.K=7.out,3023.519412
ILM10_replicate0_3.str.admix.K=7.out,5820.446506
ILM10_replicate0_4.str.admix.K=7.out,3014.545510
ILM10_replicate0_5.str.admix.K=7.out,2420.758353
ILM10_replicate0_6.str.admix.K=7.out,2527.088807
ILM10_replicate0_7.str.admix.K=7.out,2281.433102
ILM10_replicate0_8.str.admix.K=7.out,2651.240062
ILM10_replicate0_9.str.admix.K=7.out,3200.373270
ILM10_replicate1_0.str.admix.K=7.out,3945.729028
ILM10_replicate1_10.str.admix.K=7.out,2192.532459
ILM10_replicate1_11.str.admix.K=7.out,2781.736106
ILM10_replicate1_12.str.admix.K=7.out,2542.245702
ILM10_replicate1_13.str.admix.K=7.out,2274.790238
ILM10_replicate1_14.str.admix.K=7.out,1707.481788
ILM10_replicate1_15.str.admix.K=7.out,2335.935343
ILM10_replicate1_16.str.admix.K=7.out,3261.474367
ILM10_replicate1_17.str.admix.K=7.out,3478.800140
ILM10_replicate1_18.str.admix.K=7.out,2437.567359
ILM10_replicate1_19.str.admix.K=7.out,2889.426283
ILM10_replicate1_1.str.admix.K=7.out,3651.016058
ILM10_replicate1_2.str.admix.K=7.out,2430.182872
ILM10_replicate1_3.str.admix.K=7.out,2936.648691
ILM10_replicate1_4.str.admix.K=7.out,3770.325395
ILM10_replicate1_5.str.admix.K=7.out,2675.834192
ILM10_replicate1_6.str.admix.K=7.out,2676.063663
ILM10_replicate1_7.str.admix.K=7.out,2879.337346
ILM10_replicate1_8.str.admix.K=7.out,3115.789437
ILM10_replicate1_9.str.admix.K=7.out,2989.534523
ILM10_replicate2_0.str.admix.K=7.out,3118.113323
ILM10_replicate2_10.str.admix.K=7.out,3466.483963
ILM10_replicate2_11.str.admix.K=7.out,2477.117803
ILM10_replicate2_12.str.admix.K=7.out,2519.480610
ILM10_replicate2_13.str.admix.K=7.out,2776.405672
ILM10_replicate2_14.str.admix.K=7.out,2338.697605
ILM10_replicate2_15.str.admix.K=7.out,3609.076656
ILM10_replicate2_16.str.admix.K=7.out,2050.407747
ILM10_replicate2_17.str.admix.K=7.out,3668.011181
ILM10_replicate2_18.str.admix.K=7.out,2035.114898
ILM10_replicate2_19.str.admix.K=7.out,2740.575223
ILM10_replicate2_1.str.admix.K=7.out,3724.044589
ILM10_replicate2_2.str.admix.K=7.out,2158.665034
ILM10_replicate2_3.str.admix.K=7.out,2753.974066
ILM10_replicate2_4.str.admix.K=7.out,1970.892620
ILM10_replicate2_5.str.admix.K=7.out,1867.041881
ILM10_replicate2_6.str.admix.K=7.out,2606.086123
ILM10_replicate2_7.str.admix.K=7.out,2402.899174
ILM10_replicate2_8.str.admix.K=7.out,2616.207211
ILM10_replicate2_9.str.admix.K=7.out,2469.488833
ILM10_replicate3_0.str.admix.K=7.out,2714.683217
ILM10_replicate3_10.str.admix.K=7.out,3828.951026
ILM10_replicate3_11.str.admix.K=7.out,4444.023090
ILM10_replicate3_12.str.admix.K=7.out,3101.931975
ILM10_replicate3_13.str.admix.K=7.out,2153.824531
ILM10_replicate3_14.str.admix.K=7.out,2385.406086
ILM10_replicate3_15.str.admix.K=7.out,3271.603818
ILM10_replicate3_16.str.admix.K=7.out,3194.895502
ILM10_replicate3_17.str.admix.K=7.out,2519.119616
ILM10_replicate3_18.str.admix.K=7.out,2514.347999
ILM10_replicate3_19.str.admix.K=7.out,2158.665034
ILM10_replicate3_1.str.admix.K=7.out,2927.451276
ILM10_replicate3_2.str.admix.K=7.out,5604.718761
ILM10_replicate3_3.str.admix.K=7.out,4457.655894
ILM10_replicate3_4.str.admix.K=7.out,4589.987664
ILM10_replicate3_5.str.admix.K=7.out,2598.059509
ILM10_replicate3_6.str.admix.K=7.out,2134.718624
ILM10_replicate3_7.str.admix.K=7.out,3028.223575
ILM10_replicate3_8.str.admix.K=7.out,2571.389746
ILM10_replicate3_9.str.admix.K=7.out,2559.972904
ILM10_replicate4_0.str.admix.K=7.out,3254.088492
ILM10_replicate4_10.str.admix.K=7.out,2870.884005
ILM10_replicate4_11.str.admix.K=7.out,3180.427055
ILM10_replicate4_12.str.admix.K=7.out,2084.321391
ILM10_replicate4_13.str.admix.K=7.out,4251.014635
ILM10_replicate4_14.str.admix.K=7.out,2282.046543
ILM10_replicate4_15.str.admix.K=7.out,2609.783498
ILM10_replicate4_16.str.admix.K=7.out,2607.545542
ILM10_replicate4_17.str.admix.K=7.out,2207.366090
