i	k	etaik
0	0	1.000000
0	1	0.000000
1	0	0.000000
1	1	1.000000
2	0	0.000000
2	1	1.000000
3	0	0.490634
3	1	0.509366
4	0	0.534954
4	1	0.465046
5	0	0.000000
5	1	1.000000
6	0	0.000000
6	1	1.000000
7	0	0.000000
7	1	1.000000
8	0	0.600910
8	1	0.399090
9	0	0.000000
9	1	1.000000
10	0	0.000000
10	1	1.000000
11	0	0.000000
11	1	1.000000
12	0	0.000000
12	1	1.000000
13	0	0.000000
13	1	1.000000
14	0	0.000000
14	1	1.000000
15	0	0.464898
15	1	0.535102
16	0	0.000000
16	1	1.000000
17	0	0.438939
17	1	0.561061
18	0	0.000000
18	1	1.000000
19	0	1.000000
19	1	0.000000
20	0	1.000000
20	1	0.000000
21	0	1.000000
21	1	0.000000
22	0	0.458392
22	1	0.541608
23	0	1.000000
23	1	0.000000
24	0	1.000000
24	1	0.000000
25	0	1.000000
25	1	0.000000
26	0	0.473292
26	1	0.526708
27	0	1.000000
27	1	0.000000
28	0	1.000000
28	1	0.000000
29	0	0.691757
29	1	0.308243
30	0	0.419183
30	1	0.580817
31	0	1.000000
31	1	0.000000
32	0	1.000000
32	1	0.000000
33	0	0.691757
33	1	0.308243
34	0	0.676841
34	1	0.323159
35	0	0.676841
35	1	0.323159
36	0	0.691757
36	1	0.308243
37	0	1.000000
37	1	0.000000
38	0	1.000000
38	1	0.000000
39	0	0.432181
39	1	0.567819
40	0	0.573681
40	1	0.426319
41	0	0.000000
41	1	1.000000
42	0	0.464898
42	1	0.535102
43	0	0.555947
43	1	0.444053
44	0	0.000000
44	1	1.000000
45	0	0.000001
45	1	0.999999
46	0	1.000000
46	1	0.000000
47	0	0.479855
47	1	0.520145
48	0	0.479855
48	1	0.520145
49	0	1.000000
49	1	0.000000
50	0	0.000000
50	1	1.000000
51	0	0.479855
51	1	0.520145
52	0	0.631950
52	1	0.368050
53	0	0.589768
53	1	0.410232
54	0	0.000000
54	1	1.000000
55	0	0.520197
55	1	0.479803
56	0	0.000000
56	1	1.000000
57	0	0.000000
57	1	1.000000
58	0	0.000000
58	1	1.000000
59	0	0.000000
59	1	1.000000
60	0	0.000000
60	1	1.000000
61	0	0.000000
61	1	1.000000
62	0	0.000000
62	1	1.000000
63	0	0.509193
63	1	0.490807
64	0	0.438939
64	1	0.561061
65	0	0.000000
65	1	1.000000
66	0	0.000000
66	1	1.000000
67	0	0.000000
67	1	1.000000
68	0	0.000000
68	1	1.000000
69	0	0.000000
69	1	1.000000
70	0	1.000000
70	1	0.000000
71	0	0.000000
71	1	1.000000
72	0	0.000001
72	1	0.999999
73	0	0.469930
73	1	0.530070
74	0	0.438939
74	1	0.561061
75	0	0.473292
75	1	0.526708
76	0	1.000000
76	1	0.000000
77	0	1.000000
77	1	0.000000
78	0	1.000000
78	1	0.000000
79	0	0.000000
79	1	1.000000
80	0	0.490634
80	1	0.509366
81	0	1.000000
81	1	0.000000
82	0	1.000000
82	1	0.000000
83	0	0.479855
83	1	0.520145
84	0	1.000000
84	1	0.000000
85	0	0.490634
85	1	0.509366
86	0	1.000000
86	1	0.000000
87	0	1.000000
87	1	0.000000
88	0	1.000000
88	1	0.000000
89	0	0.571289
89	1	0.428711
90	0	0.474751
90	1	0.525249
91	0	1.000000
91	1	0.000000
92	0	0.469930
92	1	0.530070
93	0	0.587261
93	1	0.412739
94	0	0.515076
94	1	0.484924
95	0	0.474751
95	1	0.525249
96	0	0.514854
96	1	0.485146
97	0	0.000000
97	1	1.000000
98	0	1.000000
98	1	0.000000
99	0	0.523315
99	1	0.476685

