File,AIC
ILM10_replicate0_0.str.admix.K=2.out,1158.328878
ILM10_replicate0_10.str.admix.K=2.out,2687.146000
ILM10_replicate0_11.str.admix.K=2.out,2122.963454
ILM10_replicate0_12.str.admix.K=2.out,2150.018872
ILM10_replicate0_13.str.admix.K=2.out,2773.668560
ILM10_replicate0_14.str.admix.K=2.out,1571.710096
ILM10_replicate0_15.str.admix.K=2.out,1574.203238
ILM10_replicate0_16.str.admix.K=2.out,2806.446215
ILM10_replicate0_17.str.admix.K=2.out,2783.284982
ILM10_replicate0_18.str.admix.K=2.out,1633.273485
ILM10_replicate0_19.str.admix.K=2.out,2598.375084
ILM10_replicate0_1.str.admix.K=2.out,3592.854610
ILM10_replicate0_2.str.admix.K=2.out,2683.700344
ILM10_replicate0_3.str.admix.K=2.out,5849.399206
ILM10_replicate0_4.str.admix.K=2.out,2819.434051
ILM10_replicate0_5.str.admix.K=2.out,1858.865883
ILM10_replicate0_6.str.admix.K=2.out,1885.307395
ILM10_replicate0_7.str.admix.K=2.out,1605.599839
ILM10_replicate0_8.str.admix.K=2.out,2109.859457
ILM10_replicate0_9.str.admix.K=2.out,2304.413320
ILM10_replicate1_0.str.admix.K=2.out,3276.244924
ILM10_replicate1_10.str.admix.K=2.out,1489.972364
ILM10_replicate1_11.str.admix.K=2.out,2654.742521
ILM10_replicate1_12.str.admix.K=2.out,2129.911363
ILM10_replicate1_13.str.admix.K=2.out,1503.973741
ILM10_replicate1_14.str.admix.K=2.out,929.030360
ILM10_replicate1_15.str.admix.K=2.out,1739.957225
ILM10_replicate1_16.str.admix.K=2.out,2678.379243
ILM10_replicate1_17.str.admix.K=2.out,3057.725616
ILM10_replicate1_18.str.admix.K=2.out,1949.056178
ILM10_replicate1_19.str.admix.K=2.out,2453.573900
ILM10_replicate1_1.str.admix.K=2.out,2911.349991
ILM10_replicate1_2.str.admix.K=2.out,2020.833519
ILM10_replicate1_3.str.admix.K=2.out,2436.479373
ILM10_replicate1_4.str.admix.K=2.out,4111.163720
ILM10_replicate1_5.str.admix.K=2.out,2432.017613
ILM10_replicate1_6.str.admix.K=2.out,2064.614467
ILM10_replicate1_7.str.admix.K=2.out,2605.507671
ILM10_replicate1_8.str.admix.K=2.out,2460.796697
ILM10_replicate1_9.str.admix.K=2.out,2792.708046
ILM10_replicate2_0.str.admix.K=2.out,2955.633424
ILM10_replicate2_10.str.admix.K=2.out,2930.875761
ILM10_replicate2_11.str.admix.K=2.out,1708.156986
ILM10_replicate2_12.str.admix.K=2.out,1602.340912
ILM10_replicate2_13.str.admix.K=2.out,2242.066395
ILM10_replicate2_14.str.admix.K=2.out,1624.529237
ILM10_replicate2_15.str.admix.K=2.out,3123.896003
ILM10_replicate2_16.str.admix.K=2.out,1442.292575
ILM10_replicate2_17.str.admix.K=2.out,2838.720235
ILM10_replicate2_18.str.admix.K=2.out,1178.314140
ILM10_replicate2_19.str.admix.K=2.out,2304.318558
ILM10_replicate2_1.str.admix.K=2.out,3380.699774
ILM10_replicate2_2.str.admix.K=2.out,1688.976149
ILM10_replicate2_3.str.admix.K=2.out,2508.024316
ILM10_replicate2_4.str.admix.K=2.out,1377.878049
ILM10_replicate2_5.str.admix.K=2.out,1006.433431
ILM10_replicate2_6.str.admix.K=2.out,1839.626096
ILM10_replicate2_7.str.admix.K=2.out,2022.435840
ILM10_replicate2_8.str.admix.K=2.out,1683.891015
