k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	1.000000
0	5	1	0.000000
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.000000
0	7	1	1.000000
0	7	2	0.000000
0	8	0	0.000000
0	8	1	1.000000
0	9	0	0.301885
0	9	1	0.698115
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.961990
0	11	1	0.038010
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.064097
0	13	1	0.935903
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	1.000000
0	16	1	0.000000
0	17	0	1.000000
0	17	1	0.000000
0	18	0	1.000000
0	18	1	0.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	1.000000
0	20	1	0.000000
0	21	0	0.000000
0	21	1	1.000000
0	22	0	0.698115
0	22	1	0.301885
0	23	0	0.000000
0	23	1	1.000000
1	0	0	0.075134
1	0	1	0.924866
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	0.279122
1	4	1	0.720878
1	5	0	0.924866
1	5	1	0.075134
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.000000
1	7	1	0.000000
1	7	2	1.000000
1	8	0	0.275709
1	8	1	0.724291
1	9	0	1.000000
1	9	1	0.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	0.000000
1	12	1	1.000000
1	13	0	0.079434
1	13	1	0.920566
1	14	0	0.000000
1	14	1	1.000000
1	15	0	0.012511
1	15	1	0.987489
1	16	0	0.000000
1	16	1	1.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	0.720913
1	18	1	0.279087
1	19	0	0.000000
1	19	1	1.000000
1	20	0	0.846957
1	20	1	0.153043
1	21	0	0.024964
1	21	1	0.975036
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.000000
1	23	1	1.000000
2	0	0	0.000000
2	0	1	1.000000
2	1	0	1.000000
2	1	1	0.000000
2	2	0	1.000000
2	2	1	0.000000
2	3	0	0.967941
2	3	1	0.032059
2	4	0	0.000000
2	4	1	1.000000
2	5	0	1.000000
2	5	1	0.000000
2	6	0	1.000000
2	6	1	0.000000
2	7	0	0.053168
2	7	1	0.000000
2	7	2	0.946832
2	8	0	0.000000
2	8	1	1.000000
2	9	0	1.000000
2	9	1	0.000000
2	10	0	0.924868
2	10	1	0.075132
2	11	0	1.000000
2	11	1	0.000000
2	12	0	0.010684
2	12	1	0.989316
2	13	0	0.000000
2	13	1	1.000000
2	14	0	0.169311
2	14	1	0.830689
2	15	0	0.000000
2	15	1	1.000000
2	16	0	0.000000
2	16	1	1.000000
2	17	0	0.000000
2	17	1	1.000000
2	18	0	1.000000
2	18	1	0.000000
2	19	0	0.000000
2	19	1	1.000000
2	20	0	1.000000
2	20	1	0.000000
2	21	0	0.000000
2	21	1	1.000000
2	22	0	0.000000
2	22	1	1.000000
2	23	0	0.042919
2	23	1	0.957081

