k	l	m	KLM
0	0	0	0.759738
0	0	1	0.240262
0	1	0	0.000000
0	1	1	1.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	0.237160
0	4	1	0.762840
0	5	0	0.461161
0	5	1	0.538839
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.696559
0	7	1	0.303441
0	8	0	0.538839
0	8	1	0.461161
0	9	0	0.157262
0	9	1	0.842738
0	10	0	0.039125
0	10	1	0.960875
0	11	0	0.000000
0	11	1	1.000000
0	12	0	0.834096
0	12	1	0.165904
0	13	0	0.000000
0	13	1	1.000000
0	14	0	1.000000
0	14	1	0.000000
0	15	0	0.000000
0	15	1	1.000000
0	16	0	0.696559
0	16	1	0.303441
0	17	0	0.240262
0	17	1	0.759738
0	18	0	0.240262
0	18	1	0.759738
0	19	0	0.068054
0	19	1	0.931946
0	20	0	0.931946
0	20	1	0.068054
0	21	0	0.009741
0	21	1	0.990259
0	22	0	1.000000
0	22	1	0.000000
0	23	0	0.941460
0	23	1	0.058540
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	1.000000
0	26	1	0.000000
0	27	0	0.019410
0	27	1	0.980590
0	28	0	0.301076
0	28	1	0.000000
0	28	2	0.698924
0	29	0	0.000000
0	29	1	1.000000
0	30	0	1.000000
0	30	1	0.000000
1	0	0	1.000000
1	0	1	0.000000
1	1	0	0.020479
1	1	1	0.979521
1	2	0	0.040886
1	2	1	0.959114
1	3	0	0.969160
1	3	1	0.030840
1	4	0	0.000000
1	4	1	1.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.959114
1	6	1	0.040886
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.020604
1	11	1	0.979396
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.153459
1	13	1	0.846541
1	14	0	0.554232
1	14	1	0.445768
1	15	0	0.020518
1	15	1	0.979482
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	0.000000
1	18	1	1.000000
1	19	0	0.000000
1	19	1	1.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.158387
1	22	1	0.841613
1	23	0	1.000000
1	23	1	0.000000
1	24	0	0.979573
1	24	1	0.020427
1	25	0	0.010246
1	25	1	0.989754
1	26	0	0.887018
1	26	1	0.112982
1	27	0	0.000000
1	27	1	1.000000
1	28	0	0.000000
1	28	1	0.391607
1	28	2	0.608393
1	29	0	0.040831
1	29	1	0.959169
1	30	0	0.937661
1	30	1	0.062339

