i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	1.000000
0	4	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.487095
1	3	0.512905
1	4	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.549295
2	3	0.450705
2	4	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	1.000000
3	4	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	1.000000
4	4	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	1.000000
5	4	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.550373
6	3	0.449627
6	4	0.000000
7	0	0.000000
7	1	0.000000
7	2	1.000000
7	3	0.000000
7	4	0.000000
8	0	0.361545
8	1	0.000000
8	2	0.000000
8	3	0.638455
8	4	0.000000
9	0	0.000000
9	1	0.500016
9	2	0.000000
9	3	0.499984
9	4	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.000000
10	4	1.000000
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	1.000000
11	4	0.000000
12	0	0.346698
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.653302
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	1.000000
13	4	0.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	1.000000
14	4	0.000000
15	0	1.000000
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	0.000000
16	0	0.530045
16	1	0.457026
16	2	0.000000
16	3	0.012927
16	4	0.000001
17	0	0.536173
17	1	0.000000
17	2	0.000000
17	3	0.463827
17	4	0.000000
18	0	0.346698
18	1	0.000000
18	2	0.000000
18	3	0.000000
18	4	0.653302
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	0.000000
19	4	1.000000
20	0	0.536093
20	1	0.000000
20	2	0.000000
20	3	0.463907
20	4	0.000000
21	0	1.000000
21	1	0.000000
21	2	0.000000
21	3	0.000000
21	4	0.000000
22	0	0.535051
22	1	0.000000
22	2	0.109591
