k	l	m	KLM
0	0	0	0.075689
0	0	1	0.924311
0	1	0	0.983263
0	1	1	0.016737
0	2	0	1.000000
0	2	1	0.000000
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.941271
0	4	1	0.058729
0	5	0	0.966448
0	5	1	0.033552
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.665048
0	9	1	0.334952
0	10	0	0.067198
0	10	1	0.932802
0	11	0	0.980713
0	11	1	0.019287
0	12	0	0.958118
0	12	1	0.041882
0	13	0	0.050165
0	13	1	0.949835
0	14	0	1.000000
0	14	1	0.000000
0	15	0	0.924311
0	15	1	0.075689
0	16	0	0.280744
0	16	1	0.719256
0	17	0	0.983225
0	17	1	0.016775
0	18	0	0.958012
0	18	1	0.041988
0	19	0	0.334952
0	19	1	0.665048
0	20	0	1.000000
0	20	1	0.000000
0	21	0	0.008359
0	21	1	0.991641
0	22	0	1.000000
0	22	1	0.000000
0	23	0	0.280745
0	23	1	0.719255
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.050481
0	26	1	0.949519
0	27	0	0.949519
0	27	1	0.050481
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.925049
1	2	1	0.074951
1	3	0	0.200157
1	3	1	0.799843
1	4	0	1.000000
1	4	1	0.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.975126
1	6	1	0.024874
1	7	0	0.211144
1	7	1	0.788856
1	8	0	0.788856
1	8	1	0.211144
1	9	0	0.000000
1	9	1	1.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.978942
1	11	1	0.021058
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.975032
1	14	1	0.024968
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.000003
1	16	1	0.999997
1	17	0	1.000000
1	17	1	0.000000
1	18	0	1.000000
1	18	1	0.000000
1	19	0	1.000000
1	19	1	0.000000
1	20	0	0.788856
1	20	1	0.211144
1	21	0	0.000000
1	21	1	1.000000
1	22	0	0.925049
1	22	1	0.074951
1	23	0	0.000002
1	23	1	0.999998
1	24	0	0.211144
1	24	1	0.788856
1	25	0	0.798411
1	25	1	0.201589
1	26	0	0.000000
1	26	1	1.000000
1	27	0	1.000000
1	27	1	0.000000

