i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
1	0	0.000000
1	1	0.000000
1	2	1.000000
2	0	0.000000
2	1	0.000000
2	2	1.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
5	0	0.000000
5	1	0.000000
5	2	1.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
7	0	0.000000
7	1	0.303430
7	2	0.696570
8	0	0.000000
8	1	0.303430
8	2	0.696570
9	0	0.000000
9	1	0.000000
9	2	1.000000
10	0	0.000000
10	1	0.000000
10	2	1.000000
11	0	0.000000
11	1	0.227130
11	2	0.772870
12	0	0.000000
12	1	0.505498
12	2	0.494502
13	0	0.557242
13	1	0.442758
13	2	0.000000
14	0	0.000000
14	1	0.000000
14	2	1.000000
15	0	0.000000
15	1	0.668306
15	2	0.331694
16	0	0.000000
16	1	0.000000
16	2	1.000000
17	0	0.000000
17	1	0.000000
17	2	1.000000
18	0	0.583110
18	1	0.416890
18	2	0.000000
19	0	0.000000
19	1	0.000000
19	2	1.000000
20	0	0.445291
20	1	0.552015
20	2	0.002694
21	0	0.000000
21	1	0.000000
21	2	1.000000
22	0	0.000000
22	1	0.000000
22	2	1.000000
23	0	0.000000
23	1	0.303430
23	2	0.696570
24	0	0.000000
24	1	0.000000
24	2	1.000000
25	0	0.531586
25	1	0.000001
25	2	0.468413
26	0	1.000000
26	1	0.000000
26	2	0.000000
27	0	0.000000
27	1	0.000000
27	2	1.000000
28	0	0.000000
28	1	0.524861
28	2	0.475139
29	0	0.000000
29	1	0.303430
29	2	0.696570
30	0	0.000000
30	1	0.725261
30	2	0.274739
31	0	0.455490
31	1	0.544510
31	2	0.000000
32	0	0.000000
32	1	1.000000
32	2	0.000000
33	0	0.000000
33	1	0.668306
33	2	0.331694
34	0	0.000000
34	1	0.725261
34	2	0.274739
35	0	0.000000
35	1	0.999999
35	2	0.000001
36	0	0.000000
36	1	0.999986
36	2	0.000014
37	0	0.000000
37	1	0.303430
37	2	0.696570
38	0	0.000000
38	1	1.000000
38	2	0.000000
39	0	0.000000
39	1	0.999942
39	2	0.000058
40	0	0.000000
40	1	0.521864
40	2	0.478136
41	0	0.000000
41	1	0.392542
41	2	0.607458
42	0	0.000000
42	1	0.177170
42	2	0.822830
43	0	0.000000
43	1	0.148525
43	2	0.851475
44	0	0.000000
44	1	0.000000
44	2	1.000000
45	0	0.000000
45	1	0.999987
45	2	0.000013
46	0	0.000000
46	1	0.226191
46	2	0.773809
47	0	0.000000
47	1	0.668306
47	2	0.331694
48	0	0.000000
48	1	0.435596
48	2	0.564404
49	0	0.000000
49	1	0.668306
49	2	0.331694
50	0	0.531586
50	1	0.000001
50	2	0.468413
51	0	0.509135
51	1	0.490865
51	2	0.000000
52	0	0.531586
52	1	0.000001
52	2	0.468413
53	0	0.509135
53	1	0.490865
53	2	0.000000
54	0	0.531586
54	1	0.000001
54	2	0.468413
55	0	0.509135
55	1	0.490865
55	2	0.000000
56	0	0.531586
56	1	0.000002
56	2	0.468413
57	0	0.531586
57	1	0.000001
57	2	0.468413
58	0	1.000000
58	1	0.000000
58	2	0.000000
59	0	0.542260
59	1	0.457740
59	2	0.000000
60	0	0.000000
60	1	0.180049
60	2	0.819951
61	0	0.000000
61	1	0.999988
61	2	0.000012
62	0	0.000000
62	1	0.999986
62	2	0.000014
63	0	0.000000
63	1	0.999987
63	2	0.000013
64	0	0.000000
64	1	0.999982
64	2	0.000018
65	0	0.000000
65	1	0.999983
65	2	0.000017
66	0	0.000000
66	1	0.999999
66	2	0.000001
67	0	0.000000
67	1	0.999982
67	2	0.000018
68	0	0.000000
68	1	0.999944
68	2	0.000056
69	0	0.000000
69	1	0.000000
69	2	1.000000
70	0	0.459789
70	1	0.540211
70	2	0.000000
71	0	0.000000
71	1	1.000000
71	2	0.000000
72	0	0.000000
72	1	1.000000
72	2	0.000000
73	0	0.441366
73	1	0.558633
73	2	0.000001
74	0	0.000000
74	1	1.000000
74	2	0.000000
75	0	0.000000
75	1	1.000000
75	2	0.000000
76	0	0.000000
76	1	0.999983
76	2	0.000017
77	0	0.441366
77	1	0.558633
77	2	0.000001
78	0	0.000000
78	1	1.000000
78	2	0.000000
79	0	0.441366
79	1	0.558633
79	2	0.000001
80	0	0.000000
80	1	0.999943
80	2	0.000057
81	0	0.000000
81	1	0.852908
81	2	0.147092
82	0	0.000000
82	1	0.603311
82	2	0.396689
83	0	0.000000
83	1	0.219480
83	2	0.780520
84	0	0.000000
84	1	0.000000
84	2	1.000000
85	0	0.000000
85	1	1.000000
85	2	0.000000
86	0	0.000000
86	1	0.392542
86	2	0.607458
87	0	0.502050
87	1	0.000000
87	2	0.497950
88	0	0.000000
88	1	0.180049
88	2	0.819951
89	0	0.000000
89	1	0.219480
89	2	0.780520
90	0	0.000000
90	1	0.000000
90	2	1.000000
91	0	0.531586
91	1	0.000001
91	2	0.468413
92	0	0.000000
92	1	0.000000
92	2	1.000000
93	0	0.531586
93	1	0.000001
93	2	0.468413
94	0	0.000000
94	1	0.000000
94	2	1.000000
95	0	0.000000
95	1	0.000000
95	2	1.000000
96	0	0.000000
96	1	0.000000
96	2	1.000000
97	0	0.503413
97	1	0.000000
97	2	0.496587
98	0	0.000000
98	1	0.524861
98	2	0.475139
99	0	0.000000
99	1	0.000000
99	2	1.000000

