i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.214099
0	4	0.000000
0	5	0.785901
0	6	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.531188
1	3	0.000000
1	4	0.000000
1	5	0.468812
1	6	0.000000
2	0	1.000000
2	1	0.000000
2	2	0.000000
2	3	0.000000
2	4	0.000000
2	5	0.000000
2	6	0.000000
3	0	0.000000
3	1	0.492096
3	2	0.000000
3	3	0.000000
3	4	0.000000
3	5	0.507904
3	6	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.214099
4	4	0.000000
4	5	0.785901
4	6	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	0.214099
5	4	0.000000
5	5	0.785901
5	6	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.338556
6	4	0.000000
6	5	0.661444
6	6	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	1.000000
7	6	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.214099
8	4	0.000000
8	5	0.785901
8	6	0.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.214099
9	4	0.000000
9	5	0.785901
9	6	0.000000
10	0	0.000000
10	1	1.000000
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.000000
10	6	0.000000
11	0	0.527652
11	1	0.467153
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.005195
11	6	0.000000
12	0	0.000000
12	1	0.996807
12	2	0.000000
12	3	0.000000
12	4	0.000000
12	5	0.003193
12	6	0.000000
13	0	0.000000
13	1	0.997015
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	0.002985
13	6	0.000000
14	0	0.491791
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.000000
14	6	0.508209
15	0	0.000000
15	1	0.996572
15	2	0.000000
15	3	0.000000
15	4	0.000000
15	5	0.003428
15	6	0.000000
16	0	0.527721
