File,AIC
ILM10_replicate0_0.str.admix.K=5.out,1605.333962
ILM10_replicate0_10.str.admix.K=5.out,2660.233303
ILM10_replicate0_11.str.admix.K=5.out,2391.783240
ILM10_replicate0_12.str.admix.K=5.out,2247.842400
ILM10_replicate0_13.str.admix.K=5.out,2656.029615
ILM10_replicate0_14.str.admix.K=5.out,1910.566973
ILM10_replicate0_15.str.admix.K=5.out,1853.102447
ILM10_replicate0_16.str.admix.K=5.out,3317.844451
ILM10_replicate0_17.str.admix.K=5.out,3309.287886
ILM10_replicate0_18.str.admix.K=5.out,1894.943462
ILM10_replicate0_19.str.admix.K=5.out,2570.498738
ILM10_replicate0_1.str.admix.K=5.out,4089.802877
ILM10_replicate0_2.str.admix.K=5.out,2668.603504
ILM10_replicate0_3.str.admix.K=5.out,5260.489956
ILM10_replicate0_4.str.admix.K=5.out,2659.820012
ILM10_replicate0_5.str.admix.K=5.out,2042.140110
ILM10_replicate0_6.str.admix.K=5.out,2135.416895
ILM10_replicate0_7.str.admix.K=5.out,1911.116731
ILM10_replicate0_8.str.admix.K=5.out,2284.763374
ILM10_replicate0_9.str.admix.K=5.out,2764.889369
ILM10_replicate1_0.str.admix.K=5.out,3539.468657
ILM10_replicate1_10.str.admix.K=5.out,1762.777867
ILM10_replicate1_11.str.admix.K=5.out,2512.563967
ILM10_replicate1_12.str.admix.K=5.out,2069.609593
ILM10_replicate1_13.str.admix.K=5.out,2029.044957
ILM10_replicate1_14.str.admix.K=5.out,1323.127834
ILM10_replicate1_15.str.admix.K=5.out,2078.982182
ILM10_replicate1_16.str.admix.K=5.out,2853.816621
ILM10_replicate1_17.str.admix.K=5.out,3080.430238
ILM10_replicate1_18.str.admix.K=5.out,1987.428020
ILM10_replicate1_19.str.admix.K=5.out,2496.554095
ILM10_replicate1_1.str.admix.K=5.out,3117.333510
ILM10_replicate1_2.str.admix.K=5.out,2106.441124
ILM10_replicate1_3.str.admix.K=5.out,2540.367718
ILM10_replicate1_4.str.admix.K=5.out,3301.151949
ILM10_replicate1_5.str.admix.K=5.out,2298.683725
ILM10_replicate1_6.str.admix.K=5.out,2327.215489
ILM10_replicate1_7.str.admix.K=5.out,2541.986220
ILM10_replicate1_8.str.admix.K=5.out,2708.659264
ILM10_replicate1_9.str.admix.K=5.out,2623.759805
ILM10_replicate2_0.str.admix.K=5.out,2829.584073
ILM10_replicate2_10.str.admix.K=5.out,3086.337694
ILM10_replicate2_11.str.admix.K=5.out,2078.929260
ILM10_replicate2_12.str.admix.K=5.out,2052.645916
ILM10_replicate2_13.str.admix.K=5.out,2392.317211
ILM10_replicate2_14.str.admix.K=5.out,1968.402100
ILM10_replicate2_15.str.admix.K=5.out,3297.957730
ILM10_replicate2_16.str.admix.K=5.out,1674.015928
ILM10_replicate2_17.str.admix.K=5.out,3057.184545
ILM10_replicate2_18.str.admix.K=5.out,1668.443034
ILM10_replicate2_19.str.admix.K=5.out,2312.557417
ILM10_replicate2_1.str.admix.K=5.out,3266.366605
ILM10_replicate2_2.str.admix.K=5.out,1776.013710
ILM10_replicate2_3.str.admix.K=5.out,2505.969876
ILM10_replicate2_4.str.admix.K=5.out,1622.972236
ILM10_replicate2_5.str.admix.K=5.out,1452.865377
ILM10_replicate2_6.str.admix.K=5.out,2177.726950
ILM10_replicate2_7.str.admix.K=5.out,2043.718550
ILM10_replicate2_8.str.admix.K=5.out,2171.044176
ILM10_replicate2_9.str.admix.K=5.out,2084.665947
ILM10_replicate3_0.str.admix.K=5.out,2295.520186
ILM10_replicate3_10.str.admix.K=5.out,3456.399517
ILM10_replicate3_11.str.admix.K=5.out,3958.603190
