i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	1.000000
0	4	0.000000
1	0	0.000000
1	1	1.000000
1	2	0.000000
1	3	0.000000
1	4	0.000000
2	0	0.000000
2	1	0.496593
2	2	0.000000
2	3	0.468723
2	4	0.034684
3	0	0.000000
3	1	1.000000
3	2	0.000000
3	3	0.000000
3	4	0.000000
4	0	0.000000
4	1	0.461382
4	2	0.000000
4	3	0.538113
4	4	0.000505
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	1.000000
5	4	0.000000
6	0	0.000000
6	1	0.543287
6	2	0.000000
6	3	0.448892
6	4	0.007820
7	0	0.000000
7	1	1.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
8	0	0.000000
8	1	0.496560
8	2	0.000000
8	3	0.468559
8	4	0.034880
9	0	0.000000
9	1	1.000000
9	2	0.000000
9	3	0.000000
9	4	0.000000
10	0	0.000000
10	1	0.476194
10	2	0.000000
10	3	0.328466
10	4	0.195340
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	0.000024
11	4	0.999975
12	0	0.000000
12	1	0.497893
12	2	0.000000
12	3	0.000000
12	4	0.502107
13	0	0.000000
13	1	0.497893
13	2	0.000000
13	3	0.000000
13	4	0.502107
14	0	0.000000
14	1	0.497893
14	2	0.000000
14	3	0.000000
14	4	0.502107
15	0	0.000000
15	1	0.000000
15	2	0.000000
15	3	0.000027
15	4	0.999973
16	0	0.000000
16	1	0.476188
16	2	0.000000
16	3	0.000020
16	4	0.523793
17	0	0.000000
17	1	0.497893
17	2	0.000000
17	3	0.000000
17	4	0.502107
18	0	0.000000
18	1	0.497893
18	2	0.000000
18	3	0.000000
18	4	0.502107
19	0	0.000000
19	1	0.497893
19	2	0.000000
19	3	0.000000
19	4	0.502107
20	0	0.554467
20	1	0.000000
20	2	0.000000
20	3	0.000009
20	4	0.445524
21	0	1.000000
21	1	0.000000
21	2	0.000000
21	3	0.000000
21	4	0.000000
22	0	0.554467
22	1	0.000000
22	2	0.000000
