k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.988628
0	1	1	0.011372
0	2	0	0.812800
0	2	1	0.187200
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.000000
0	4	1	1.000000
0	5	0	0.965910
0	5	1	0.034090
0	6	0	1.000000
0	6	1	0.000000
0	7	0	0.552042
0	7	1	0.447958
0	8	0	0.728531
0	8	1	0.271469
0	9	0	0.812800
0	9	1	0.187200
0	10	0	0.283024
0	10	1	0.716976
0	11	0	1.000000
0	11	1	0.000000
0	12	0	0.977088
0	12	1	0.022912
0	13	0	0.000000
0	13	1	1.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.008916
1	3	1	0.991084
1	4	0	0.008913
1	4	1	0.991087
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.946474
1	6	1	0.053526
1	7	0	1.000000
1	7	1	0.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.281856
1	11	1	0.718144
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.149773
1	13	1	0.850227

