k	l	m	KLM
0	0	0	0.460000
0	0	1	0.540000
0	1	0	0.975000
0	1	1	0.025000
0	2	0	0.110000
0	2	1	0.890000
0	3	0	0.965000
0	3	1	0.035000
0	4	0	0.110000
0	4	1	0.890000
0	5	0	0.890000
0	5	1	0.110000
0	6	0	0.460000
0	6	1	0.540000
0	7	0	0.110000
0	7	1	0.890000
0	8	0	0.995000
0	8	1	0.005000
0	9	0	0.930000
0	9	1	0.070000
0	10	0	0.890000
0	10	1	0.110000
0	11	0	0.890000
0	11	1	0.110000
0	12	0	0.325000
0	12	1	0.675000
0	13	0	0.110000
0	13	1	0.890000
0	14	0	0.410000
0	14	1	0.590000
0	15	0	0.950000
0	15	1	0.050000
0	16	0	0.890000
0	16	1	0.110000
0	17	0	0.890000
0	17	1	0.110000
0	18	0	0.110000
0	18	1	0.890000
0	19	0	0.110000
0	19	1	0.890000
0	20	0	0.005000
0	20	1	0.995000
0	21	0	0.005000
0	21	1	0.995000
0	22	0	0.875000
0	22	1	0.125000
0	23	0	0.110000
0	23	1	0.890000
0	24	0	0.970000
0	24	1	0.030000
0	25	0	0.700000
0	25	1	0.300000
0	26	0	0.035000
0	26	1	0.965000
0	27	0	0.110000
0	27	1	0.890000

