k	l	m	KLM
0	0	0	1.000000
0	0	1	0.000000
0	1	0	0.216402
0	1	1	0.783598
0	2	0	0.992030
0	2	1	0.007970
0	3	0	1.000000
0	3	1	0.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	0.421711
0	5	1	0.578289
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	0.000001
0	8	1	0.999999
0	9	0	0.976035
0	9	1	0.023965
0	10	0	1.000000
0	10	1	0.000000
0	11	0	0.040043
0	11	1	0.959957
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.007994
0	13	1	0.992006
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.992006
0	15	1	0.007994
0	16	0	1.000000
0	16	1	0.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.071988
0	18	1	0.928012
0	19	0	1.000000
0	19	1	0.000000
0	20	0	0.024036
0	20	1	0.975964
0	21	0	1.000000
0	21	1	0.000000
1	0	0	0.781788
1	0	1	0.218212
1	1	0	0.000000
1	1	1	1.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.959874
1	3	1	0.040126
1	4	0	0.959874
1	4	1	0.040126
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.026719
1	6	1	0.973281
1	7	0	0.040530
1	7	1	0.959470
1	8	0	0.013343
1	8	1	0.986657
1	9	0	1.000000
1	9	1	0.000000
1	10	0	0.986667
1	10	1	0.013333
1	11	0	0.000000
1	11	1	1.000000
1	12	0	0.040126
1	12	1	0.959874
1	13	0	0.000000
1	13	1	1.000000
1	14	0	1.000000
1	14	1	0.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.959874
1	16	1	0.040126
1	17	0	0.080763
1	17	1	0.919237
1	18	0	0.000000
1	18	1	1.000000
1	19	0	0.959874
1	19	1	0.040126
1	20	0	0.000000
1	20	1	1.000000
1	21	0	0.000000
1	21	1	1.000000

