i	k	etaik
0	0	0.505166
0	1	0.494834
1	0	1.000000
1	1	0.000000
2	0	0.637233
2	1	0.362767
3	0	0.000000
3	1	1.000000
4	0	0.454635
4	1	0.545365
5	0	0.000000
5	1	1.000000
6	0	0.482148
6	1	0.517852
7	0	0.375505
7	1	0.624495
8	0	0.482148
8	1	0.517852
9	0	1.000000
9	1	0.000000
10	0	0.000000
10	1	1.000000
11	0	0.506867
11	1	0.493133
12	0	0.058338
12	1	0.941662
13	0	1.000000
13	1	0.000000
14	0	0.058338
14	1	0.941662
15	0	0.058338
15	1	0.941662
16	0	0.656595
16	1	0.343405
17	0	0.000000
17	1	1.000000
18	0	0.656595
18	1	0.343405
19	0	0.637233
19	1	0.362767
20	0	1.000000
20	1	0.000000
21	0	0.656595
21	1	0.343405
22	0	0.058338
22	1	0.941662
23	0	0.058338
23	1	0.941662
24	0	0.014536
24	1	0.985464
25	0	0.656595
25	1	0.343405
26	0	0.656595
26	1	0.343405
27	0	0.656595
27	1	0.343405
28	0	0.602842
28	1	0.397158
29	0	0.602842
29	1	0.397158
30	0	0.329682
30	1	0.670318
31	0	0.454635
31	1	0.545365
32	0	0.296827
32	1	0.703173
33	0	0.296827
33	1	0.703173
34	0	0.000000
34	1	1.000000
35	0	0.571367
35	1	0.428633
36	0	0.454635
36	1	0.545365
37	0	1.000000
37	1	0.000000
38	0	0.606316
38	1	0.393684
39	0	0.454635
39	1	0.545365
40	0	0.016772
40	1	0.983228
41	0	0.602842
41	1	0.397158
42	0	1.000000
42	1	0.000000
43	0	0.505166
43	1	0.494834
44	0	1.000000
44	1	0.000000
45	0	0.000000
45	1	1.000000
46	0	0.602842
46	1	0.397158
47	0	1.000000
47	1	0.000000
48	0	0.606521
48	1	0.393479
49	0	0.035642
49	1	0.964358
50	0	0.482228
50	1	0.517772
51	0	0.602842
51	1	0.397158
52	0	0.000000
52	1	1.000000
53	0	0.000000
53	1	1.000000
54	0	0.000000
54	1	1.000000
55	0	0.416766
55	1	0.583234
56	0	0.602842
56	1	0.397158
57	0	0.416766
57	1	0.583234
58	0	1.000000
58	1	0.000000
59	0	0.000000
59	1	1.000000
60	0	1.000000
60	1	0.000000
61	0	0.502418
61	1	0.497582
62	0	0.058338
62	1	0.941662
63	0	0.505309
63	1	0.494691
64	0	0.000000
64	1	1.000000
65	0	0.439994
65	1	0.560006
66	0	1.000000
66	1	0.000000
67	0	0.506867
67	1	0.493133
68	0	1.000000
68	1	0.000000
69	0	0.000000
69	1	1.000000
70	0	0.000000
70	1	1.000000
71	0	1.000000
71	1	0.000000
72	0	1.000000
72	1	0.000000
73	0	0.480294
73	1	0.519706
74	0	0.480294
74	1	0.519706
75	0	0.480294
75	1	0.519706
76	0	1.000000
76	1	0.000000
77	0	0.439994
77	1	0.560006
78	0	0.000000
78	1	1.000000
79	0	0.000000
79	1	1.000000
80	0	0.480142
80	1	0.519858
81	0	1.000000
81	1	0.000000
82	0	0.506867
82	1	0.493133
83	0	0.000000
83	1	1.000000
84	0	0.414701
84	1	0.585299
85	0	0.414701
85	1	0.585299
86	0	0.481645
86	1	0.518355
87	0	0.000000
87	1	1.000000
88	0	0.000000
88	1	1.000000
89	0	0.506867
89	1	0.493133
90	0	0.000000
90	1	1.000000
91	0	0.416766
91	1	0.583234
92	0	0.000000
92	1	1.000000
93	0	0.353787
93	1	0.646213
94	0	0.000000
94	1	1.000000
95	0	0.296827
95	1	0.703173
96	0	0.000000
96	1	1.000000
97	0	0.000000
97	1	1.000000
98	0	0.480402
98	1	0.519598
99	0	0.353787
99	1	0.646213

