i	k	etaik
0	0	0.000000
0	1	1.000000
0	2	0.000000
1	0	0.000018
1	1	0.485038
1	2	0.514944
2	0	0.259325
2	1	0.740675
2	2	0.000000
3	0	0.000000
3	1	1.000000
3	2	0.000000
4	0	0.000000
4	1	0.503176
4	2	0.496824
5	0	0.000000
5	1	0.541740
5	2	0.458260
6	0	0.000023
6	1	0.523717
6	2	0.476260
7	0	0.000017
7	1	0.523723
7	2	0.476261
8	0	0.528658
8	1	0.000000
8	2	0.471342
9	0	0.000000
9	1	0.000000
9	2	1.000000
10	0	1.000000
10	1	0.000000
10	2	0.000000
11	0	1.000000
11	1	0.000000
11	2	0.000000
12	0	1.000000
12	1	0.000000
12	2	0.000000
13	0	1.000000
13	1	0.000000
13	2	0.000000
14	0	1.000000
14	1	0.000000
14	2	0.000000
15	0	1.000000
15	1	0.000000
15	2	0.000000
16	0	1.000000
16	1	0.000000
16	2	0.000000
17	0	1.000000
17	1	0.000000
17	2	0.000000
18	0	1.000000
18	1	0.000000
18	2	0.000000
19	0	1.000000
19	1	0.000000
19	2	0.000000
20	0	0.999973
20	1	0.000027
20	2	0.000000
21	0	0.999972
21	1	0.000028
21	2	0.000000
22	0	0.999971
22	1	0.000029
22	2	0.000000
23	0	0.999973
23	1	0.000027
23	2	0.000000
24	0	0.999967
24	1	0.000033
24	2	0.000000
25	0	1.000000
25	1	0.000000
25	2	0.000000
26	0	1.000000
26	1	0.000000
26	2	0.000000
27	0	1.000000
27	1	0.000000
27	2	0.000000
28	0	0.999972
28	1	0.000028
28	2	0.000000
29	0	0.487073
29	1	0.000006
29	2	0.512921
30	0	0.000148
30	1	0.514102
30	2	0.485750
31	0	0.508435
31	1	0.000011
31	2	0.491554
32	0	0.549131
32	1	0.450869
32	2	0.000000
33	0	0.000067
33	1	0.493578
33	2	0.506355
34	0	0.000055
34	1	0.999945
34	2	0.000000
35	0	0.707165
35	1	0.292835
35	2	0.000000
36	0	0.000000
36	1	1.000000
36	2	0.000000
37	0	0.000074
37	1	0.999926
37	2	0.000000
38	0	0.000083
38	1	0.514162
38	2	0.485755
39	0	0.000000
39	1	1.000000
39	2	0.000000
40	0	0.000000
40	1	0.000000
40	2	1.000000
41	0	0.000003
41	1	0.502580
41	2	0.497417
42	0	0.000002
42	1	0.502581
42	2	0.497417
43	0	0.000000
43	1	0.520867
43	2	0.479133
44	0	0.354471
44	1	0.645529
44	2	0.000000
45	0	0.000018
45	1	0.502957
45	2	0.497026
46	0	0.000000
46	1	0.541887
46	2	0.458113
47	0	0.485332
47	1	0.000000
47	2	0.514668
48	0	0.354471
48	1	0.645529
48	2	0.000000
49	0	0.367919
49	1	0.632081
49	2	0.000000
50	0	0.999971
50	1	0.000029
50	2	0.000000
51	0	1.000000
51	1	0.000000
51	2	0.000000
52	0	0.549132
52	1	0.450868
52	2	0.000000
53	0	0.999973
53	1	0.000027
53	2	0.000000
54	0	0.689873
54	1	0.310127
54	2	0.000000
55	0	1.000000
55	1	0.000000
55	2	0.000000
56	0	0.003891
56	1	0.462901
56	2	0.533208
57	0	0.486680
57	1	0.000000
57	2	0.513320
58	0	0.549132
58	1	0.450868
58	2	0.000000
59	0	0.021792
59	1	0.463967
59	2	0.514241
60	0	0.000061
60	1	0.999939
60	2	0.000000
61	0	1.000000
61	1	0.000000
61	2	0.000000
62	0	0.258263
62	1	0.741737
62	2	0.000000
63	0	0.000000
63	1	1.000000
63	2	0.000000
64	0	1.000000
64	1	0.000000
64	2	0.000000
65	0	0.409102
65	1	0.590898
65	2	0.000000
66	0	0.696457
66	1	0.303543
66	2	0.000000
67	0	0.696457
67	1	0.303543
67	2	0.000000
68	0	1.000000
68	1	0.000000
68	2	0.000000
69	0	0.000000
69	1	1.000000
69	2	0.000000
70	0	0.815726
70	1	0.184274
70	2	0.000000
71	0	0.016832
71	1	0.468170
71	2	0.514998
72	0	0.000000
72	1	1.000000
72	2	0.000000
73	0	0.549131
73	1	0.450869
73	2	0.000000
74	0	0.019315
74	1	0.465881
74	2	0.514804
75	0	0.000000
75	1	1.000000
75	2	0.000000
76	0	0.000003
76	1	0.502416
76	2	0.497581
77	0	0.000000
77	1	1.000000
77	2	0.000000
78	0	0.999976
78	1	0.000024
78	2	0.000000
79	0	0.549130
79	1	0.450870
79	2	0.000000
80	0	0.549130
80	1	0.450870
80	2	0.000000
81	0	1.000000
81	1	0.000000
81	2	0.000000
82	0	0.549132
82	1	0.450868
82	2	0.000000
83	0	0.999999
83	1	0.000001
83	2	0.000000
84	0	0.549130
84	1	0.450870
84	2	0.000000
85	0	0.549129
85	1	0.450871
85	2	0.000000
86	0	0.999974
86	1	0.000026
86	2	0.000000
87	0	0.516649
87	1	0.483351
87	2	0.000000
88	0	0.354471
88	1	0.645529
88	2	0.000000
89	0	0.999972
89	1	0.000028
89	2	0.000000
90	0	0.999976
90	1	0.000024
90	2	0.000000
91	0	0.485332
91	1	0.000000
91	2	0.514668
92	0	0.549131
92	1	0.450869
92	2	0.000000
93	0	1.000000
93	1	0.000000
93	2	0.000000
94	0	1.000000
94	1	0.000000
94	2	0.000000
95	0	1.000000
95	1	0.000000
95	2	0.000000
96	0	0.707165
96	1	0.292835
96	2	0.000000
97	0	0.999974
97	1	0.000026
97	2	0.000000
98	0	0.999972
98	1	0.000028
98	2	0.000000
99	0	0.549133
99	1	0.450867
99	2	0.000000

