i	k	etaik
0	0	0.431601
0	1	0.000000
0	2	0.568399
0	3	0.000000
1	0	0.000000
1	1	0.490055
1	2	0.509945
1	3	0.000000
2	0	0.541572
2	1	0.458413
2	2	0.000015
2	3	0.000000
3	0	0.431601
3	1	0.000000
3	2	0.568399
3	3	0.000000
4	0	0.000000
4	1	0.519625
4	2	0.000000
4	3	0.480375
5	0	0.460293
5	1	0.539707
5	2	0.000000
5	3	0.000000
6	0	0.460293
6	1	0.539707
6	2	0.000000
6	3	0.000000
7	0	0.000000
7	1	0.406406
7	2	0.000000
7	3	0.593594
8	0	0.000000
8	1	0.000000
8	2	0.448932
8	3	0.551068
9	0	0.000000
9	1	0.551812
9	2	0.448188
9	3	0.000000
10	0	0.000000
10	1	1.000000
10	2	0.000000
10	3	0.000000
11	0	0.609695
11	1	0.000000
11	2	0.001873
11	3	0.388432
12	0	0.000000
12	1	0.399911
12	2	0.600089
12	3	0.000000
13	0	0.000000
13	1	1.000000
13	2	0.000000
13	3	0.000000
14	0	0.515310
14	1	0.484689
14	2	0.000001
14	3	0.000000
15	0	0.000000
15	1	1.000000
15	2	0.000000
15	3	0.000000
16	0	0.000000
16	1	1.000000
16	2	0.000000
16	3	0.000000
17	0	0.595275
17	1	0.403885
17	2	0.000840
17	3	0.000000
18	0	0.515310
18	1	0.484689
18	2	0.000001
18	3	0.000000
19	0	0.000002
19	1	0.551262
19	2	0.015568
19	3	0.433168
20	0	1.000000
20	1	0.000000
20	2	0.000000
20	3	0.000000
21	0	1.000000
21	1	0.000000
21	2	0.000000
21	3	0.000000
22	0	0.000000
22	1	0.510282
22	2	0.000000
22	3	0.489718
23	0	0.543378
23	1	0.000000
23	2	0.000000
23	3	0.456622
24	0	0.418372
24	1	0.000000
24	2	0.000000
24	3	0.581628
25	0	0.000000
25	1	0.540344
25	2	0.459656
25	3	0.000000
26	0	0.000000
26	1	0.501449
26	2	0.498551
26	3	0.000000
27	0	0.608001
27	1	0.000000
27	2	0.391999
27	3	0.000000
28	0	0.000000
28	1	0.510282
28	2	0.000000
28	3	0.489718
29	0	0.466519
29	1	0.533481
29	2	0.000000
29	3	0.000000
30	0	0.000000
30	1	0.000000
30	2	0.448932
30	3	0.551068
31	0	0.528577
31	1	0.000000
31	2	0.471423
31	3	0.000000
32	0	0.000000
32	1	0.000000
32	2	0.448932
32	3	0.551068
33	0	0.000000
33	1	0.000000
33	2	0.448932
33	3	0.551068
34	0	0.000000
34	1	0.000000
34	2	0.448932
34	3	0.551068
35	0	0.479423
35	1	0.000000
35	2	0.000000
35	3	0.520577
36	0	0.000000
36	1	0.460309
36	2	0.539691
36	3	0.000000
37	0	0.000000
37	1	0.000000
37	2	1.000000
37	3	0.000000
38	0	0.000000
38	1	0.000000
38	2	1.000000
38	3	0.000000
39	0	0.000000
39	1	0.000000
39	2	0.532015
39	3	0.467985
40	0	0.351073
40	1	0.584621
40	2	0.064306
40	3	0.000000
41	0	1.000000
41	1	0.000000
41	2	0.000000
41	3	0.000000
42	0	1.000000
42	1	0.000000
42	2	0.000000
42	3	0.000000
43	0	0.772147
43	1	0.154697
43	2	0.073156
43	3	0.000000
44	0	0.523320
44	1	0.309227
44	2	0.167453
44	3	0.000000
45	0	1.000000
45	1	0.000000
45	2	0.000000
45	3	0.000000
46	0	1.000000
46	1	0.000000
46	2	0.000000
46	3	0.000000
47	0	0.000000
47	1	0.000000
47	2	1.000000
47	3	0.000000
48	0	0.811362
48	1	0.152619
48	2	0.036019
48	3	0.000000
49	0	0.629789
49	1	0.000000
49	2	0.000820
49	3	0.369391
50	0	0.000747
50	1	0.000000
50	2	0.259856
50	3	0.739396
51	0	0.000000
51	1	0.000000
51	2	0.000147
51	3	0.999853
52	0	0.000000
52	1	0.000000
52	2	0.000000
52	3	1.000000
53	0	0.621447
53	1	0.000000
53	2	0.000534
53	3	0.378019
54	0	0.000446
54	1	0.000000
54	2	0.260153
54	3	0.739401
55	0	0.000444
55	1	0.000000
55	2	0.260155
55	3	0.739401
56	0	0.621504
56	1	0.000000
56	2	0.000437
56	3	0.378059
57	0	0.000495
57	1	0.000000
57	2	0.260104
57	3	0.739400
58	0	1.000000
58	1	0.000000
58	2	0.000000
58	3	0.000000
59	0	0.000000
59	1	0.000000
59	2	0.000128
59	3	0.999872
60	0	0.528577
60	1	0.000000
60	2	0.471423
60	3	0.000000
61	0	0.000000
61	1	0.000000
61	2	0.628499
61	3	0.371501
62	0	0.629761
62	1	0.000000
62	2	0.000866
62	3	0.369372
63	0	0.548675
63	1	0.451324
63	2	0.000001
63	3	0.000000
64	0	0.548674
64	1	0.451324
64	2	0.000002
64	3	0.000000
65	0	0.000000
65	1	0.000000
65	2	0.674908
65	3	0.325092
66	0	0.528577
66	1	0.000000
66	2	0.471423
66	3	0.000000
67	0	0.000000
67	1	0.000000
67	2	1.000000
67	3	0.000000
68	0	0.000000
68	1	0.000000
68	2	1.000000
68	3	0.000000
69	0	0.000000
69	1	0.000000
69	2	1.000000
69	3	0.000000
70	0	0.000000
70	1	1.000000
70	2	0.000000
70	3	0.000000
71	0	0.466519
71	1	0.533481
71	2	0.000000
71	3	0.000000
72	0	0.000000
72	1	1.000000
72	2	0.000000
72	3	0.000000
73	0	0.000000
73	1	1.000000
73	2	0.000000
73	3	0.000000
74	0	0.000000
74	1	0.479406
74	2	0.000000
74	3	0.520594
75	0	0.466519
75	1	0.533481
75	2	0.000000
75	3	0.000000
76	0	0.000000
76	1	0.685393
76	2	0.000000
76	3	0.314607
77	0	0.000000
77	1	0.519625
77	2	0.000000
77	3	0.480375
78	0	1.000000
78	1	0.000000
78	2	0.000000
78	3	0.000000
79	0	0.000000
79	1	1.000000
79	2	0.000000
79	3	0.000000
80	0	0.000000
80	1	0.000000
80	2	0.000000
80	3	1.000000
81	0	0.603762
81	1	0.396072
81	2	0.000165
81	3	0.000000
82	0	0.000000
82	1	0.000000
82	2	0.000000
82	3	1.000000
83	0	0.000000
83	1	0.000000
83	2	0.000000
83	3	1.000000
84	0	1.000000
84	1	0.000000
84	2	0.000000
84	3	0.000000
85	0	0.000000
85	1	0.519625
85	2	0.000000
85	3	0.480375
86	0	0.254497
86	1	0.127265
86	2	0.000013
86	3	0.618225
87	0	0.528577
87	1	0.000000
87	2	0.471423
87	3	0.000000
88	0	0.443525
88	1	0.000000
88	2	0.556475
88	3	0.000000
89	0	0.000000
89	1	0.000000
89	2	1.000000
89	3	0.000000
90	0	1.000000
90	1	0.000000
90	2	0.000000
90	3	0.000000
91	0	1.000000
91	1	0.000000
91	2	0.000000
91	3	0.000000
92	0	1.000000
92	1	0.000000
92	2	0.000000
92	3	0.000000
93	0	1.000000
93	1	0.000000
93	2	0.000000
93	3	0.000000
94	0	0.429563
94	1	0.000000
94	2	0.570437
94	3	0.000000
95	0	1.000000
95	1	0.000000
95	2	0.000000
95	3	0.000000
96	0	1.000000
96	1	0.000000
96	2	0.000000
96	3	0.000000
97	0	0.515310
97	1	0.484689
97	2	0.000001
97	3	0.000000
98	0	0.515310
98	1	0.484689
98	2	0.000001
98	3	0.000000
99	0	1.000000
99	1	0.000000
99	2	0.000000
99	3	0.000000

