File,BIC
ILM10_replicate0_0.str.admix.K=3.out,1876.342155
ILM10_replicate0_10.str.admix.K=3.out,3426.555113
ILM10_replicate0_11.str.admix.K=3.out,2765.002234
ILM10_replicate0_12.str.admix.K=3.out,2808.576997
ILM10_replicate0_13.str.admix.K=3.out,3401.591177
ILM10_replicate0_14.str.admix.K=3.out,2334.329566
ILM10_replicate0_15.str.admix.K=3.out,2291.315226
ILM10_replicate0_16.str.admix.K=3.out,3800.009551
ILM10_replicate0_17.str.admix.K=3.out,3815.658373
ILM10_replicate0_18.str.admix.K=3.out,2271.272413
ILM10_replicate0_19.str.admix.K=3.out,3091.285056
ILM10_replicate0_1.str.admix.K=3.out,4514.637216
ILM10_replicate0_2.str.admix.K=3.out,3444.628965
ILM10_replicate0_3.str.admix.K=3.out,6739.887521
ILM10_replicate0_4.str.admix.K=3.out,3529.321169
ILM10_replicate0_5.str.admix.K=3.out,2451.855729
ILM10_replicate0_6.str.admix.K=3.out,2599.076306
ILM10_replicate0_7.str.admix.K=3.out,2224.572667
ILM10_replicate0_8.str.admix.K=3.out,2756.328779
ILM10_replicate0_9.str.admix.K=3.out,3110.623984
ILM10_replicate1_0.str.admix.K=3.out,4074.516330
ILM10_replicate1_10.str.admix.K=3.out,2078.395722
ILM10_replicate1_11.str.admix.K=3.out,3156.294149
ILM10_replicate1_12.str.admix.K=3.out,2358.644220
ILM10_replicate1_13.str.admix.K=3.out,2313.390026
ILM10_replicate1_14.str.admix.K=3.out,1588.969915
ILM10_replicate1_15.str.admix.K=3.out,2477.816705
ILM10_replicate1_16.str.admix.K=3.out,3260.479055
ILM10_replicate1_17.str.admix.K=3.out,3928.023210
ILM10_replicate1_18.str.admix.K=3.out,2395.844999
ILM10_replicate1_19.str.admix.K=3.out,3085.384030
ILM10_replicate1_1.str.admix.K=3.out,3552.338769
ILM10_replicate1_2.str.admix.K=3.out,2622.811701
ILM10_replicate1_3.str.admix.K=3.out,3145.333538
ILM10_replicate1_4.str.admix.K=3.out,3786.948136
ILM10_replicate1_5.str.admix.K=3.out,2905.637621
ILM10_replicate1_6.str.admix.K=3.out,2769.211599
ILM10_replicate1_7.str.admix.K=3.out,3032.375919
ILM10_replicate1_8.str.admix.K=3.out,3346.984862
ILM10_replicate1_9.str.admix.K=3.out,3058.478070
ILM10_replicate2_0.str.admix.K=3.out,3668.130497
ILM10_replicate2_10.str.admix.K=3.out,3552.415670
ILM10_replicate2_11.str.admix.K=3.out,2424.622662
ILM10_replicate2_12.str.admix.K=3.out,2437.140503
ILM10_replicate2_13.str.admix.K=3.out,3136.120653
ILM10_replicate2_14.str.admix.K=3.out,2444.873826
ILM10_replicate2_15.str.admix.K=3.out,3874.152312
ILM10_replicate2_16.str.admix.K=3.out,2143.075739
ILM10_replicate2_17.str.admix.K=3.out,3595.364444
ILM10_replicate2_18.str.admix.K=3.out,1970.752497
ILM10_replicate2_19.str.admix.K=3.out,2861.320399
ILM10_replicate2_1.str.admix.K=3.out,4035.343022
ILM10_replicate2_2.str.admix.K=3.out,2378.937000
ILM10_replicate2_3.str.admix.K=3.out,3150.220065
ILM10_replicate2_4.str.admix.K=3.out,2003.991221
