File,AIC
ILM15_replicate0_0.str.admix.K=11.out,5166.002790
ILM15_replicate0_10.str.admix.K=11.out,5709.713266
ILM15_replicate0_11.str.admix.K=11.out,5301.522670
ILM15_replicate0_12.str.admix.K=11.out,4470.186189
ILM15_replicate0_13.str.admix.K=11.out,8829.472573
ILM15_replicate0_14.str.admix.K=11.out,6793.428582
ILM15_replicate0_15.str.admix.K=11.out,5635.946023
ILM15_replicate0_16.str.admix.K=11.out,9515.251853
ILM15_replicate0_17.str.admix.K=11.out,5356.933908
ILM15_replicate0_18.str.admix.K=11.out,5353.405209
ILM15_replicate0_19.str.admix.K=11.out,5231.674843
ILM15_replicate0_1.str.admix.K=11.out,6517.643891
ILM15_replicate0_2.str.admix.K=11.out,12229.681215
ILM15_replicate0_3.str.admix.K=11.out,4705.101855
ILM15_replicate0_4.str.admix.K=11.out,6140.364862
ILM15_replicate0_5.str.admix.K=11.out,5685.177391
ILM15_replicate0_6.str.admix.K=11.out,8287.867301
ILM15_replicate0_7.str.admix.K=11.out,4492.342184
ILM15_replicate0_8.str.admix.K=11.out,6522.108825
ILM15_replicate0_9.str.admix.K=11.out,9569.670766
ILM15_replicate1_0.str.admix.K=11.out,6738.260259
ILM15_replicate1_10.str.admix.K=11.out,5138.733374
ILM15_replicate1_11.str.admix.K=11.out,5552.681245
ILM15_replicate1_12.str.admix.K=11.out,6573.372047
ILM15_replicate1_13.str.admix.K=11.out,7506.670252
ILM15_replicate1_14.str.admix.K=11.out,6450.194642
ILM15_replicate1_15.str.admix.K=11.out,5779.019757
ILM15_replicate1_16.str.admix.K=11.out,5963.559957
ILM15_replicate1_17.str.admix.K=11.out,5636.769213
ILM15_replicate1_18.str.admix.K=11.out,5926.963251
ILM15_replicate1_19.str.admix.K=11.out,7324.875121
ILM15_replicate1_1.str.admix.K=11.out,5772.006909
ILM15_replicate1_2.str.admix.K=11.out,5774.772032
ILM15_replicate1_3.str.admix.K=11.out,6339.273133
ILM15_replicate1_4.str.admix.K=11.out,7115.729227
ILM15_replicate1_5.str.admix.K=11.out,5340.903076
ILM15_replicate1_6.str.admix.K=11.out,4660.391504
ILM15_replicate1_7.str.admix.K=11.out,6397.448653
ILM15_replicate1_8.str.admix.K=11.out,5959.300925
ILM15_replicate1_9.str.admix.K=11.out,7112.913747
ILM15_replicate2_0.str.admix.K=11.out,7155.446850
ILM15_replicate2_10.str.admix.K=11.out,6339.273133
ILM15_replicate2_11.str.admix.K=11.out,6050.493135
ILM15_replicate2_12.str.admix.K=11.out,5724.883403
ILM15_replicate2_13.str.admix.K=11.out,5714.425997
ILM15_replicate2_14.str.admix.K=11.out,7777.812973
ILM15_replicate2_15.str.admix.K=11.out,7933.617282
ILM15_replicate2_16.str.admix.K=11.out,6425.766656
ILM15_replicate2_17.str.admix.K=11.out,6651.029239
ILM15_replicate2_18.str.admix.K=11.out,6016.054550
ILM15_replicate2_19.str.admix.K=11.out,5241.320680
ILM15_replicate2_1.str.admix.K=11.out,4613.078435
ILM15_replicate2_2.str.admix.K=11.out,5052.534283
ILM15_replicate2_3.str.admix.K=11.out,5007.483898
ILM15_replicate2_4.str.admix.K=11.out,6407.681365
ILM15_replicate2_5.str.admix.K=11.out,5684.422813
ILM15_replicate2_6.str.admix.K=11.out,6616.961774
ILM15_replicate2_7.str.admix.K=11.out,5769.347534
ILM15_replicate2_8.str.admix.K=11.out,7786.341464
ILM15_replicate2_9.str.admix.K=11.out,9533.484048
ILM15_replicate3_0.str.admix.K=11.out,6918.797974
ILM15_replicate3_10.str.admix.K=11.out,7312.464499
ILM15_replicate3_11.str.admix.K=11.out,11997.146585
ILM15_replicate3_12.str.admix.K=11.out,6405.611714
ILM15_replicate3_13.str.admix.K=11.out,6651.713848
ILM15_replicate3_14.str.admix.K=11.out,6118.906961
ILM15_replicate3_15.str.admix.K=11.out,6505.909163
ILM15_replicate3_16.str.admix.K=11.out,6299.077263
ILM15_replicate3_17.str.admix.K=11.out,8413.074278
ILM15_replicate3_18.str.admix.K=11.out,5241.118150
ILM15_replicate3_19.str.admix.K=11.out,8411.812477
ILM15_replicate3_1.str.admix.K=11.out,6429.490494
ILM15_replicate3_2.str.admix.K=11.out,4462.234031
ILM15_replicate3_3.str.admix.K=11.out,6259.140637
ILM15_replicate3_4.str.admix.K=11.out,7476.600202
ILM15_replicate3_5.str.admix.K=11.out,5403.140723
ILM15_replicate3_6.str.admix.K=11.out,7435.918108
ILM15_replicate3_7.str.admix.K=11.out,5270.300092
ILM15_replicate3_8.str.admix.K=11.out,6416.162078
ILM15_replicate3_9.str.admix.K=11.out,6114.938667
ILM15_replicate4_0.str.admix.K=11.out,6597.680641
ILM15_replicate4_10.str.admix.K=11.out,6518.207471
ILM15_replicate4_11.str.admix.K=11.out,6410.613066
ILM15_replicate4_12.str.admix.K=11.out,5517.909114
ILM15_replicate4_13.str.admix.K=11.out,8444.666624
ILM15_replicate4_14.str.admix.K=11.out,7683.603733
ILM15_replicate4_15.str.admix.K=11.out,6870.759298
ILM15_replicate4_16.str.admix.K=11.out,5680.857512
ILM15_replicate4_17.str.admix.K=11.out,7942.639753
ILM15_replicate4_18.str.admix.K=11.out,4967.607286
ILM15_replicate4_19.str.admix.K=11.out,7095.039738
ILM15_replicate4_1.str.admix.K=11.out,7562.618327
ILM15_replicate4_2.str.admix.K=11.out,5001.265655
ILM15_replicate4_3.str.admix.K=11.out,4945.134275
ILM15_replicate4_4.str.admix.K=11.out,8149.876415
ILM15_replicate4_5.str.admix.K=11.out,6602.642003
ILM15_replicate4_6.str.admix.K=11.out,7867.354219
ILM15_replicate4_7.str.admix.K=11.out,6216.778729
ILM15_replicate4_8.str.admix.K=11.out,4812.213117
ILM15_replicate4_9.str.admix.K=11.out,7128.095576
ILM15_replicate5_0.str.admix.K=11.out,7266.499127
ILM15_replicate5_10.str.admix.K=11.out,5508.132083
ILM15_replicate5_11.str.admix.K=11.out,5780.940317
ILM15_replicate5_12.str.admix.K=11.out,6952.342188
ILM15_replicate5_13.str.admix.K=11.out,5262.143793
ILM15_replicate5_14.str.admix.K=11.out,4125.867275
ILM15_replicate5_15.str.admix.K=11.out,6598.390055
ILM15_replicate5_16.str.admix.K=11.out,5564.917596
ILM15_replicate5_17.str.admix.K=11.out,7103.332345
ILM15_replicate5_18.str.admix.K=11.out,4908.120849
ILM15_replicate5_19.str.admix.K=11.out,6178.532592
ILM15_replicate5_1.str.admix.K=11.out,5951.562463
ILM15_replicate5_2.str.admix.K=11.out,7425.747109
ILM15_replicate5_3.str.admix.K=11.out,5277.371006
ILM15_replicate5_4.str.admix.K=11.out,5547.992415
ILM15_replicate5_5.str.admix.K=11.out,6114.575337
ILM15_replicate5_6.str.admix.K=11.out,4939.192576
ILM15_replicate5_7.str.admix.K=11.out,6012.701546
ILM15_replicate5_8.str.admix.K=11.out,6510.432257
ILM15_replicate5_9.str.admix.K=11.out,5551.243903
ILM15_replicate6_0.str.admix.K=11.out,5118.543714
ILM15_replicate6_10.str.admix.K=11.out,6276.252592
ILM15_replicate6_11.str.admix.K=11.out,6272.433993
ILM15_replicate6_12.str.admix.K=11.out,5084.501731
ILM15_replicate6_13.str.admix.K=11.out,6148.341519
ILM15_replicate6_14.str.admix.K=11.out,7442.885157
ILM15_replicate6_15.str.admix.K=11.out,7150.841929
ILM15_replicate6_16.str.admix.K=11.out,5231.157382
ILM15_replicate6_17.str.admix.K=11.out,7170.446507
ILM15_replicate6_18.str.admix.K=11.out,6165.321153
ILM15_replicate6_19.str.admix.K=11.out,6934.706170
ILM15_replicate6_1.str.admix.K=11.out,9318.702281
